index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
87,139.53,1.519,139.127,189.989,220.424,189.989,-1.32,586.6,,,0.00,0.00,0.00
88,141.05,1.519,137.621,189.969,220.621,189.969,-1.27,569.5,,,0.00,0.00,0.00
89,142.57,1.520,136.116,189.952,220.823,189.952,-1.17,552.5,,,0.00,0.00,0.00
90,144.09,1.520,134.610,189.935,221.028,189.935,-1.06,547.8,,,0.00,0.00,0.00
91,145.61,1.521,133.105,189.921,221.238,189.921,-0.92,557.2,,,0.00,0.00,0.00
92,147.13,1.520,131.600,189.910,221.453,189.910,-0.77,555.4,,,0.00,0.00,0.00
93,148.65,1.519,130.096,189.900,221.672,189.900,-0.62,552.3,,,0.00,0.00,0.00
94,150.17,1.517,128.593,189.894,221.894,189.894,-0.41,559.6,,,0.00,0.00,0.00
95,151.68,1.515,127.094,189.890,222.120,189.890,-0.27,567.7,,,0.00,0.00,0.00
96,153.20,1.515,125.596,189.889,222.349,189.889,-0.07,567.2,,,0.00,0.00,0.00
97,154.72,1.516,124.099,189.890,222.584,189.890,0.05,562.9,,,0.00,0.00,0.00
98,156.23,1.516,122.602,189.892,222.822,189.892,0.13,556.2,,,0.00,0.00,0.00
99,157.75,1.516,121.106,189.895,223.064,189.895,0.19,561.3,,,0.00,0.00,0.00
100,159.26,1.517,119.610,189.899,223.310,189.899,0.26,571.6,,,0.00,0.00,0.00
101,160.78,1.517,118.115,189.903,223.560,189.903,0.29,570.6,,,0.00,0.00,0.00
102,162.30,1.518,116.619,189.908,223.814,189.908,0.30,569.3,,,0.00,0.00,0.00
103,163.81,1.518,115.124,189.912,224.073,189.912,0.27,574.6,,,0.00,0.00,0.00
104,165.33,1.519,113.629,189.915,224.335,189.915,0.22,585.0,,,0.00,0.00,0.00
105,166.85,1.520,112.133,189.918,224.602,189.918,0.18,590.9,,,0.00,0.00,0.00
106,168.37,1.520,110.638,189.920,224.872,189.920,0.15,598.2,,,0.00,0.00,0.00
107,169.89,1.521,109.143,189.922,225.147,189.922,0.11,601.9,,,0.00,0.00,0.00
108,171.41,1.522,107.648,189.923,225.425,189.923,0.09,616.8,,,0.00,0.00,0.00
109,172.93,1.523,106.152,189.924,225.707,189.924,0.08,632.4,,,0.00,0.00,0.00
110,174.46,1.523,104.657,189.926,225.993,189.926,0.09,646.7,,,0.00,0.00,0.00
111,175.98,1.524,103.162,189.928,226.283,189.928,0.10,659.8,,,0.00,0.00,0.00
112,177.50,1.525,101.666,189.929,226.576,189.929,0.12,677.5,,,0.00,0.00,0.00
113,179.03,1.526,100.171,189.931,226.873,189.931,0.14,686.4,,,0.00,0.00,0.00
114,180.56,1.526,98.675,189.934,227.173,189.934,0.14,705.5,,,0.00,0.00,0.00
115,182.08,1.527,97.179,189.936,227.477,189.936,0.16,713.5,,,0.00,0.00,0.00
116,183.61,1.528,95.684,189.938,227.784,189.938,0.14,724.0,,,0.00,0.00,0.00
117,185.14,1.529,94.188,189.941,228.094,189.941,0.19,731.9,,,0.00,0.00,0.00
118,186.67,1.529,92.692,189.944,228.407,189.944,0.16,746.7,,,0.00,0.00,0.00
119,188.19,1.530,91.196,189.947,228.724,189.947,0.20,754.3,,,0.00,0.00,0.00
120,189.72,1.531,89.700,189.949,229.044,189.949,0.17,766.9,,,0.00,0.00,0.00
121,191.26,1.531,88.204,189.952,229.367,189.952,0.17,766.2,,,0.00,0.00,0.00
122,192.79,1.532,86.708,189.954,229.693,189.954,0.17,783.5,,,0.00,0.00,0.00
123,194.32,1.533,85.212,189.957,230.022,189.957,0.17,791.2,,,0.00,0.00,0.00
124,195.85,1.534,83.716,189.959,230.355,189.959,0.17,807.4,,,0.00,0.00,0.00
125,197.38,1.534,82.220,189.962,230.690,189.962,0.16,811.2,,,0.00,0.00,0.00
126,198.92,1.535,80.723,189.964,231.028,189.964,0.14,825.3,,,0.00,0.00,0.00
127,200.45,1.536,79.227,189.966,231.370,189.966,0.13,842.8,,,0.00,0.00,0.00
128,201.99,1.536,77.731,189.968,231.714,189.968,0.12,871.3,,,0.00,0.00,0.00
129,203.53,1.537,76.234,189.970,232.061,189.970,0.12,886.9,,,0.00,0.00,0.00
130,205.06,1.538,74.738,189.971,232.411,189.971,0.11,910.5,,,0.00,0.00,0.00
131,206.60,1.538,73.241,189.973,232.763,189.973,0.09,926.2,,,0.00,0.00,0.00
132,208.14,1.539,71.744,189.974,233.118,189.974,0.08,937.3,,,0.00,0.00,0.00
133,209.68,1.540,70.247,189.975,233.476,189.975,0.04,928.2,,,0.00,0.00,0.00
134,211.22,1.541,68.751,189.975,233.836,189.975,0.02,903.0,,,0.00,0.00,0.00
135,212.76,1.541,67.253,189.975,234.199,189.975,0.00,856.9,,,0.00,0.00,0.00
136,214.30,1.542,65.756,189.975,234.564,189.975,-0.03,804.2,,,0.00,0.00,0.00
137,215.84,1.543,64.259,189.974,234.932,189.974,-0.05,740.5,,,0.00,0.00,0.00
138,217.38,1.543,62.762,189.973,235.304,189.973,-0.07,671.9,,,0.00,0.00,0.00
139,218.93,1.544,61.266,189.972,235.679,189.972,-0.08,604.2,,,0.00,0.00,0.00
140,220.47,1.545,59.769,189.970,236.059,189.970,-0.10,543.5,,,0.00,0.00,0.00
141,222.02,1.545,58.274,189.968,236.443,189.968,-0.12,493.4,,,0.00,0.00,0.00
142,223.56,1.546,56.778,189.966,236.832,189.966,-0.14,452.6,,,0.00,0.00,0.00
143,225.11,1.546,55.284,189.964,237.226,189.964,-0.14,416.2,,,0.00,0.00,0.00
144,226.65,1.547,53.790,189.962,237.627,189.962,-0.15,386.1,,,0.00,0.00,0.00
145,228.20,1.548,52.298,189.959,238.034,189.959,-0.16,361.2,,,0.00,0.00,0.00
146,229.75,1.548,50.806,189.957,238.447,189.957,-0.16,342.2,,,0.00,0.00,0.00
147,231.30,1.549,49.317,189.954,238.868,189.954,-0.18,329.9,,,0.00,0.00,0.00
148,232.85,1.549,47.828,189.951,239.295,189.951,-0.19,320.8,,,0.00,0.00,0.00
149,234.39,1.550,46.341,189.948,239.731,189.948,-0.20,317.4,,,0.00,0.00,0.00
150,235.94,1.551,44.856,189.945,240.174,189.945,-0.21,316.6,,,0.00,0.00,0.00
151,237.50,1.551,43.373,189.941,240.625,189.941,-0.21,319.2,,,0.00,0.00,0.00
152,239.05,1.552,41.891,189.938,241.083,189.938,-0.23,326.5,,,0.00,0.00,0.00
153,240.60,1.552,40.411,189.934,241.548,189.934,-0.24,337.0,,,0.00,0.00,0.00
154,242.15,1.553,38.932,189.930,242.021,189.930,-0.24,348.5,,,0.00,0.00,0.00
155,243.70,1.554,37.455,189.927,242.500,189.927,-0.23,361.8,,,0.00,0.00,0.00
156,245.26,1.554,35.980,189.923,242.987,189.923,-0.24,376.1,,,0.00,0.00,0.00
157,246.81,1.555,34.506,189.919,243.479,189.919,-0.26,391.5,,,0.00,0.00,0.00
158,248.37,1.555,33.033,189.914,243.977,189.914,-0.28,408.7,,,0.00,0.00,0.00
159,249.92,1.556,31.562,189.910,244.481,189.910,-0.28,426.3,,,0.00,0.00,0.00
160,251.48,1.557,30.092,189.905,244.991,189.905,-0.30,443.3,,,0.00,0.00,0.00
161,253.03,1.557,28.623,189.901,245.506,189.901,-0.31,465.1,,,0.00,0.00,0.00
162,254.59,1.558,27.156,189.896,246.027,189.896,-0.32,491.1,,,0.00,0.00,0.00
163,256.15,1.559,25.689,189.890,246.552,189.890,-0.35,527.6,,,0.00,0.00,0.00
164,257.71,1.559,24.224,189.885,247.082,189.885,-0.36,578.7,,,0.00,0.00,0.00
165,259.27,1.560,22.759,189.879,247.617,189.879,-0.38,649.2,,,0.00,0.00,0.00
166,260.83,1.561,21.296,189.873,248.155,189.873,-0.38,781.2,,,0.00,0.00,0.00
167,262.39,1.561,19.833,189.866,248.697,189.866,-0.42,995.3,,,0.00,0.00,0.00
168,263.95,1.562,18.370,189.859,249.243,189.859,-0.45,1203.6,,,0.00,0.00,0.00
169,265.51,1.562,16.908,189.852,249.791,189.852,-0.49,1405.4,,,0.00,0.00,0.00
170,267.07,1.563,15.445,189.843,250.340,189.843,-0.51,1594.3,,,0.00,0.00,0.00
171,268.64,1.564,13.983,189.835,250.891,189.835,-0.52,1761.8,,,0.00,0.00,0.00
172,270.20,1.565,12.519,189.827,251.443,189.827,-0.56,1885.4,,,0.00,0.00,0.00
173,271.76,1.565,11.055,189.817,251.994,189.817,-0.59,1928.4,,,0.00,0.00,0.00
174,273.33,1.566,9.591,189.807,252.544,189.807,-0.65,1878.1,,,0.00,0.00,0.00
175,274.90,1.567,8.125,189.796,253.094,189.796,-0.69,1767.2,,,0.00,0.00,0.00
176,276.46,1.567,6.657,189.785,253.642,189.785,-0.73,1646.7,,,0.00,0.00,0.00
177,278.03,1.568,5.189,189.773,254.190,189.773,-0.75,1555.1,,,0.00,0.00,0.00
178,279.60,1.569,3.720,189.761,254.736,189.761,-0.78,1477.3,,,0.00,0.00,0.00
179,281.17,1.569,2.249,189.749,255.281,189.749,-0.80,1390.7,,,0.00,0.00,0.00
180,282.74,1.570,0.777,189.735,255.823,189.735,-0.86,1297.5,,,0.00,0.00,0.00
181,284.30,1.571,-0.696,189.720,256.365,189.720,-0.94,1206.4,,,0.00,0.00,0.00
182,285.88,1.571,-2.171,189.705,256.905,189.705,-1.01,1177.2,,,0.00,0.00,0.00
183,287.45,1.572,-3.647,189.688,257.443,189.688,-1.06,1142.5,,,0.00,0.00,0.00
184,289.02,1.573,-5.124,189.670,257.980,189.670,-1.11,1077.2,,,0.00,0.00,0.00
185,290.59,1.573,-6.603,189.652,258.514,189.652,-1.17,996.7,,,0.00,0.00,0.00
186,292.17,1.574,-8.083,189.632,259.046,189.632,-1.25,945.6,,,0.00,0.00,0.00
187,293.74,1.575,-9.565,189.612,259.576,189.612,-1.30,912.3,,,0.00,0.00,0.00
188,295.31,1.576,-11.048,189.590,260.104,189.590,-1.37,896.4,,,0.00,0.00,0.00
189,296.89,1.576,-12.533,189.567,260.629,189.567,-1.45,891.5,,,0.00,0.00,0.00
190,298.47,1.577,-14.020,189.543,261.151,189.543,-1.52,926.8,,,0.00,0.00,0.00
191,300.04,1.578,-15.509,189.518,261.671,189.518,-1.61,993.8,,,0.00,0.00,0.00
192,301.62,1.579,-16.999,189.492,262.189,189.492,-1.66,1113.2,,,0.00,0.00,0.00
193,303.20,1.580,-18.490,189.464,262.705,189.464,-1.73,1276.6,,,0.00,0.00,0.00
194,304.78,1.580,-19.983,189.436,263.218,189.436,-1.78,1444.5,,,0.00,0.00,0.00
195,306.36,1.581,-21.478,189.407,263.731,189.407,-1.83,1601.8,,,0.00,0.00,0.00
196,307.94,1.582,-22.974,189.377,264.242,189.377,-1.88,1747.0,,,0.00,0.00,0.00
197,309.52,1.583,-24.470,189.347,264.752,189.347,-1.94,1866.9,,,0.00,0.00,0.00
198,311.11,1.584,-25.968,189.315,265.262,189.315,-2.00,1956.7,,,0.00,0.00,0.00
199,312.69,1.584,-27.467,189.282,265.772,189.282,-2.07,2000.0,,,0.00,0.00,0.00
200,314.27,1.585,-28.966,189.249,266.283,189.249,-2.09,2000.0,,,0.00,0.00,0.00
201,315.86,1.586,-30.466,189.215,266.793,189.215,-2.14,2000.0,,,0.00,0.00,0.00
202,317.44,1.587,-31.967,189.180,267.304,189.180,-2.19,2000.0,,,0.00,0.00,0.00
203,319.03,1.587,-33.469,189.145,267.816,189.145,-2.23,2000.0,,,0.00,0.00,0.00
204,320.62,1.588,-34.970,189.109,268.328,189.109,-2.26,2000.0,,,0.00,0.00,0.00
205,322.21,1.589,-36.473,189.073,268.841,189.073,-2.26,2000.0,,,0.00,0.00,0.00
206,323.80,1.589,-37.976,189.037,269.353,189.037,-2.30,2000.0,,,0.00,0.00,0.00
207,325.39,1.590,-39.480,188.999,269.866,188.999,-2.36,2000.0,,,0.00,0.00,0.00
208,326.98,1.590,-40.984,188.961,270.379,188.961,-2.37,2000.0,,,0.00,0.00,0.00
209,328.57,1.591,-42.488,188.923,270.891,188.923,-2.38,2000.0,,,0.00,0.00,0.00
210,330.16,1.591,-43.994,188.886,271.403,188.886,-2.34,1991.7,,,0.00,0.00,0.00
211,331.75,1.592,-45.500,188.849,271.914,188.849,-2.36,1931.3,,,0.00,0.00,0.00
212,333.34,1.592,-47.007,188.810,272.425,188.810,-2.40,1833.9,,,0.00,0.00,0.00
213,334.93,1.592,-48.514,188.773,272.935,188.773,-2.38,1699.6,,,0.00,0.00,0.00
214,336.52,1.592,-50.022,188.735,273.444,188.735,-2.37,1524.4,,,0.00,0.00,0.00
215,338.12,1.592,-51.530,188.697,273.952,188.697,-2.36,1338.1,,,0.00,0.00,0.00
216,339.71,1.592,-53.039,188.660,274.457,188.660,-2.35,1144.5,,,0.00,0.00,0.00
217,341.30,1.591,-54.548,188.623,274.961,188.623,-2.34,945.3,,,0.00,0.00,0.00
218,342.89,1.591,-56.058,188.586,275.461,188.586,-2.31,788.9,,,0.00,0.00,0.00
219,344.48,1.591,-57.570,188.549,275.957,188.549,-2.32,666.7,,,0.00,0.00,0.00
220,346.07,1.591,-59.082,188.511,276.450,188.511,-2.37,576.7,,,0.00,0.00,0.00
221,347.66,1.591,-60.595,188.473,276.938,188.473,-2.40,524.6,,,0.00,0.00,0.00
222,349.25,1.590,-62.110,188.435,277.421,188.435,-2.42,481.4,,,0.00,0.00,0.00
223,350.84,1.590,-63.626,188.395,277.899,188.395,-2.48,441.4,,,0.00,0.00,0.00
224,352.43,1.589,-65.143,188.355,278.371,188.355,-2.54,411.3,,,0.00,0.00,0.00
225,354.02,1.589,-66.662,188.313,278.838,188.313,-2.62,389.7,,,0.00,0.00,0.00
226,355.61,1.587,-68.181,188.270,279.297,188.270,-2.70,372.0,,,0.00,0.00,0.00
227,357.20,1.585,-69.702,188.227,279.750,188.227,-2.76,358.9,,,0.00,0.00,0.00
228,358.78,1.582,-71.223,188.182,280.195,188.182,-2.85,347.8,,,0.00,0.00,0.00
229,360.37,1.578,-72.742,188.136,280.632,188.136,-2.88,340.6,,,0.00,0.00,0.00
230,361.94,1.573,-74.260,188.090,281.060,188.090,-2.92,335.8,,,0.00,0.00,0.00
231,363.52,1.569,-75.775,188.044,281.481,188.044,-2.97,337.5,,,0.00,0.00,0.00
232,365.09,1.565,-77.288,187.997,281.893,187.997,-2.99,343.5,,,0.00,0.00,0.00
233,366.65,1.560,-78.798,187.950,282.297,187.950,-2.98,347.5,,,0.00,0.00,0.00
234,368.21,1.556,-80.306,187.904,282.692,187.904,-2.97,349.8,,,0.00,0.00,0.00
235,369.77,1.552,-81.812,187.858,283.080,187.858,-2.94,349.9,,,0.00,0.00,0.00
236,371.32,1.548,-83.315,187.813,283.461,187.813,-2.94,350.8,,,0.00,0.00,0.00
237,372.87,1.543,-84.816,187.767,283.834,187.767,-2.98,355.2,,,0.00,0.00,0.00
238,374.41,1.539,-86.314,187.721,284.200,187.721,-3.01,354.1,,,0.00,0.00,0.00
239,375.95,1.535,-87.810,187.675,284.557,187.675,-2.98,349.8,,,0.00,0.00,0.00
240,377.48,1.531,-89.303,187.629,284.908,187.629,-3.01,342.2,,,0.00,0.00,0.00
241,379.01,1.527,-90.794,187.582,285.250,187.582,-3.04,337.6,,,0.00,0.00,0.00
242,380.54,1.522,-92.282,187.535,285.586,187.535,-3.09,332.6,,,0.00,0.00,0.00
243,382.06,1.518,-93.768,187.487,285.914,187.487,-3.19,326.8,,,0.00,0.00,0.00
244,383.58,1.514,-95.251,187.439,286.233,187.439,-3.13,325.0,,,0.00,0.00,0.00
245,385.09,1.510,-96.731,187.392,286.545,187.392,-3.12,326.4,,,0.00,0.00,0.00
246,386.60,1.505,-98.209,187.347,286.849,187.347,-3.02,331.6,,,0.00,0.00,0.00
247,388.11,1.502,-99.684,187.303,287.144,187.303,-2.90,344.8,,,0.00,0.00,0.00
248,389.61,1.647,-101.157,187.262,287.433,187.262,-2.55,356.5,,,0.00,0.00,0.00
249,391.26,1.642,-102.774,187.216,287.742,187.216,-2.77,365.7,,,0.00,0.00,0.00
250,392.90,1.638,-104.387,187.170,288.043,187.170,-2.82,368.9,,,0.00,0.00,0.00
251,394.54,1.633,-105.997,187.122,288.337,187.122,-2.91,360.8,,,0.00,0.00,0.00
252,396.17,1.629,-107.604,187.072,288.623,187.072,-3.10,349.2,,,0.00,0.00,0.00
253,397.80,1.624,-109.208,187.019,288.902,187.019,-3.29,334.9,,,0.00,0.00,0.00
254,399.42,1.618,-110.807,186.965,289.172,186.965,-3.33,321.1,,,0.00,0.00,0.00
255,401.04,1.614,-112.403,186.911,289.432,186.911,-3.32,311.2,,,0.00,0.00,0.00
256,402.66,1.609,-113.996,186.859,289.681,186.859,-3.22,305.0,,,0.00,0.00,0.00
257,404.26,1.604,-115.586,186.808,289.921,186.808,-3.18,303.6,,,0.00,0.00,0.00
258,405.87,1.600,-117.173,186.757,290.152,186.757,-3.21,305.4,,,0.00,0.00,0.00
259,407.47,1.596,-118.756,186.705,290.375,186.705,-3.26,308.3,,,0.00,0.00,0.00
260,409.06,1.591,-120.336,186.652,290.590,186.652,-3.34,308.3,,,0.00,0.00,0.00
261,410.66,1.586,-121.913,186.597,290.795,186.597,-3.45,305.5,,,0.00,0.00,0.00
262,412.24,1.581,-123.485,186.543,290.992,186.543,-3.40,302.6,,,0.00,0.00,0.00
263,413.82,1.576,-125.054,186.492,291.180,186.492,-3.27,299.4,,,0.00,0.00,0.00
264,415.40,1.572,-126.620,186.444,291.359,186.444,-3.06,291.2,,,0.00,0.00,0.00
265,416.97,1.568,-128.182,186.398,291.528,186.398,-2.92,282.7,,,0.00,0.00,0.00
266,418.54,1.563,-129.740,186.353,291.689,186.353,-2.87,277.0,,,0.00,0.00,0.00
267,420.10,1.559,-131.295,186.309,291.842,186.309,-2.81,272.5,,,0.00,0.00,0.00
268,421.66,1.554,-132.846,186.267,291.985,186.267,-2.72,265.5,,,0.00,0.00,0.00
269,423.21,1.549,-134.393,186.228,292.118,186.228,-2.51,254.3,,,0.00,0.00,0.00
270,424.76,1.545,-135.937,186.191,292.240,186.191,-2.39,242.2,,,0.00,0.00,0.00
271,426.31,1.540,-137.477,186.155,292.353,186.155,-2.35,234.2,,,0.00,0.00,0.00
272,427.85,1.536,-139.014,186.120,292.456,186.120,-2.27,226.6,,,0.00,0.00,0.00
273,429.39,1.531,-140.546,186.086,292.548,186.086,-2.19,220.3,,,0.00,0.00,0.00
274,430.92,1.527,-142.074,186.056,292.629,186.056,-1.98,214.1,,,0.00,0.00,0.00
275,432.44,1.523,-143.599,186.027,292.699,186.027,-1.90,207.3,,,0.00,0.00,0.00
276,433.97,1.520,-145.121,186.002,292.756,186.002,-1.67,201.9,,,0.00,0.00,0.00
277,435.49,1.516,-146.639,185.978,292.802,185.978,-1.59,198.5,,,0.00,0.00,0.00
278,437.00,1.513,-148.155,185.954,292.837,185.954,-1.56,192.6,,,0.00,0.00,0.00
279,438.52,1.510,-149.667,185.931,292.860,185.931,-1.50,190.3,,,0.00,0.00,0.00
