index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
74,114.57,1.514,-356.053,-3.942,-133.247,-3.942,5.91,1016.4,,,0.00,0.00,0.00
75,116.08,1.517,-356.666,-3.856,-131.866,-3.856,5.68,960.3,,,0.00,0.00,0.00
76,117.60,1.521,-357.280,-3.772,-130.481,-3.772,5.53,881.1,,,0.00,0.00,0.00
77,119.12,1.524,-357.892,-3.689,-129.091,-3.689,5.43,848.6,,,0.00,0.00,0.00
78,120.64,1.528,-358.503,-3.609,-127.697,-3.609,5.23,817.4,,,0.00,0.00,0.00
79,122.17,1.532,-359.112,-3.532,-126.299,-3.532,5.02,761.6,,,0.00,0.00,0.00
80,123.70,1.536,-359.721,-3.455,-124.895,-3.455,5.02,724.8,,,0.00,0.00,0.00
81,125.24,1.540,-360.328,-3.383,-123.487,-3.383,4.65,720.6,,,0.00,0.00,0.00
82,126.78,1.544,-360.933,-3.314,-122.073,-3.314,4.51,705.7,,,0.00,0.00,0.00
83,128.32,1.548,-361.537,-3.246,-120.654,-3.246,4.33,705.7,,,0.00,0.00,0.00
84,129.87,1.504,-362.140,-3.182,-119.229,-3.182,4.30,701.9,,,0.00,0.00,0.00
85,131.37,1.508,-362.722,-3.120,-117.844,-3.120,4.07,699.8,,,0.00,0.00,0.00
86,132.88,1.513,-363.304,-3.062,-116.454,-3.062,3.85,711.3,,,0.00,0.00,0.00
87,134.40,1.517,-363.884,-3.006,-115.058,-3.006,3.70,705.2,,,0.00,0.00,0.00
88,135.91,1.522,-364.462,-2.952,-113.657,-2.952,3.54,711.9,,,0.00,0.00,0.00
89,137.43,1.527,-365.040,-2.901,-112.250,-2.901,3.35,698.9,,,0.00,0.00,0.00
90,138.96,1.531,-365.616,-2.851,-110.837,-2.851,3.25,702.7,,,0.00,0.00,0.00
91,140.49,1.536,-366.191,-2.805,-109.419,-2.805,3.01,693.2,,,0.00,0.00,0.00
92,142.03,1.541,-366.765,-2.758,-107.995,-2.758,3.04,691.6,,,0.00,0.00,0.00
93,143.57,1.546,-367.337,-2.716,-106.565,-2.716,2.73,670.0,,,0.00,0.00,0.00
94,145.12,1.501,-367.908,-2.673,-105.129,-2.673,2.88,661.8,,,0.00,0.00,0.00
95,146.62,1.506,-368.459,-2.636,-103.733,-2.636,2.41,646.0,,,0.00,0.00,0.00
96,148.12,1.511,-369.009,-2.599,-102.332,-2.599,2.46,640.4,,,0.00,0.00,0.00
97,149.63,1.516,-369.557,-2.566,-100.924,-2.566,2.16,642.6,,,0.00,0.00,0.00
98,151.15,1.522,-370.103,-2.533,-99.511,-2.533,2.18,637.5,,,0.00,0.00,0.00
99,152.67,1.527,-370.648,-2.504,-98.091,-2.504,1.89,640.1,,,0.00,0.00,0.00
100,154.20,1.532,-371.191,-2.477,-96.664,-2.477,1.80,640.5,,,0.00,0.00,0.00
101,155.73,1.538,-371.734,-2.455,-95.232,-2.455,1.41,667.4,,,0.00,0.00,0.00
102,157.27,1.543,-372.274,-2.433,-93.792,-2.433,1.42,690.4,,,0.00,0.00,0.00
103,158.81,1.550,-372.814,-2.417,-92.347,-2.417,1.06,699.2,,,0.00,0.00,0.00
104,160.36,1.503,-373.352,-2.402,-90.894,-2.402,0.97,707.3,,,0.00,0.00,0.00
105,161.87,1.509,-373.871,-2.390,-89.483,-2.390,0.79,724.4,,,0.00,0.00,0.00
106,163.37,1.515,-374.389,-2.383,-88.066,-2.383,0.49,739.3,,,0.00,0.00,0.00
107,164.89,1.521,-374.906,-2.377,-86.643,-2.377,0.38,739.4,,,0.00,0.00,0.00
108,166.41,1.526,-375.422,-2.375,-85.213,-2.375,0.13,712.0,,,0.00,0.00,0.00
109,167.94,1.532,-375.938,-2.378,-83.777,-2.378,-0.15,678.6,,,0.00,0.00,0.00
110,169.47,1.538,-376.452,-2.384,-82.333,-2.384,-0.42,694.2,,,0.00,0.00,0.00
111,171.01,1.544,-376.965,-2.396,-80.883,-2.396,-0.79,688.8,,,0.00,0.00,0.00
112,172.55,1.550,-377.476,-2.410,-79.427,-2.410,-0.88,659.1,,,0.00,0.00,0.00
113,174.10,1.503,-377.985,-2.428,-77.963,-2.428,-1.21,650.7,,,0.00,0.00,0.00
114,175.60,1.508,-378.476,-2.446,-76.543,-2.446,-1.18,650.6,,,0.00,0.00,0.00
115,177.11,1.514,-378.966,-2.468,-75.117,-2.468,-1.47,671.1,,,0.00,0.00,0.00
116,178.63,1.520,-379.453,-2.495,-73.684,-2.495,-1.74,683.5,,,0.00,0.00,0.00
117,180.15,1.525,-379.939,-2.524,-72.245,-2.524,-1.93,687.0,,,0.00,0.00,0.00
118,181.67,1.531,-380.424,-2.559,-70.799,-2.559,-2.27,691.5,,,0.00,0.00,0.00
119,183.20,1.536,-380.907,-2.597,-69.347,-2.597,-2.46,723.7,,,0.00,0.00,0.00
120,184.74,1.541,-381.389,-2.637,-67.889,-2.637,-2.63,732.9,,,0.00,0.00,0.00
121,186.28,1.546,-381.869,-2.679,-66.425,-2.679,-2.68,743.7,,,0.00,0.00,0.00
122,187.83,1.551,-382.348,-2.721,-64.956,-2.721,-2.72,759.4,,,0.00,0.00,0.00
123,189.38,1.555,-382.825,-2.763,-63.481,-2.763,-2.70,751.4,,,0.00,0.00,0.00
124,190.93,1.504,-383.301,-2.806,-62.001,-2.806,-2.88,750.1,,,0.00,0.00,0.00
125,192.44,1.509,-383.758,-2.849,-60.569,-2.849,-2.87,723.6,,,0.00,0.00,0.00
126,193.95,1.512,-384.214,-2.895,-59.132,-2.895,-3.02,709.0,,,0.00,0.00,0.00
127,195.46,1.516,-384.667,-2.943,-57.690,-2.943,-3.13,700.8,,,0.00,0.00,0.00
128,196.98,1.520,-385.119,-2.994,-56.244,-2.994,-3.37,681.9,,,0.00,0.00,0.00
129,198.50,1.523,-385.568,-3.042,-54.793,-3.042,-3.14,672.7,,,0.00,0.00,0.00
130,200.02,1.527,-386.014,-3.092,-53.337,-3.092,-3.31,671.3,,,0.00,0.00,0.00
131,201.55,1.530,-386.459,-3.142,-51.878,-3.142,-3.24,675.0,,,0.00,0.00,0.00
132,203.08,1.533,-386.901,-3.192,-50.414,-3.192,-3.26,679.6,,,0.00,0.00,0.00
133,204.61,1.536,-387.340,-3.244,-48.947,-3.244,-3.40,690.3,,,0.00,0.00,0.00
134,206.14,1.539,-387.777,-3.296,-47.475,-3.296,-3.35,683.5,,,0.00,0.00,0.00
135,207.68,1.543,-388.212,-3.350,-46.000,-3.350,-3.55,698.7,,,0.00,0.00,0.00
136,209.23,1.546,-388.644,-3.404,-44.520,-3.404,-3.49,670.0,,,0.00,0.00,0.00
137,210.77,1.549,-389.074,-3.460,-43.037,-3.460,-3.62,671.3,,,0.00,0.00,0.00
138,212.32,1.552,-389.502,-3.517,-41.549,-3.517,-3.64,635.2,,,0.00,0.00,0.00
139,213.87,1.555,-389.927,-3.577,-40.058,-3.577,-3.84,628.8,,,0.00,0.00,0.00
140,215.43,1.559,-390.348,-3.636,-38.562,-3.636,-3.80,589.7,,,0.00,0.00,0.00
141,216.99,1.504,-390.767,-3.699,-37.062,-3.699,-4.20,550.7,,,0.00,0.00,0.00
142,218.49,1.507,-391.167,-3.760,-35.614,-3.760,-4.03,518.1,,,0.00,0.00,0.00
143,220.00,1.510,-391.564,-3.825,-34.161,-3.825,-4.30,497.9,,,0.00,0.00,0.00
144,221.51,1.514,-391.957,-3.891,-32.705,-3.891,-4.36,476.8,,,0.00,0.00,0.00
145,223.02,1.517,-392.345,-3.957,-31.244,-3.957,-4.33,458.2,,,0.00,0.00,0.00
146,224.54,1.520,-392.730,-4.022,-29.778,-4.022,-4.29,439.0,,,0.00,0.00,0.00
147,226.06,1.523,-393.109,-4.086,-28.309,-4.086,-4.21,422.9,,,0.00,0.00,0.00
148,227.58,1.525,-393.485,-4.150,-26.835,-4.150,-4.21,415.6,,,0.00,0.00,0.00
149,229.11,1.528,-393.856,-4.213,-25.357,-4.213,-4.12,400.1,,,0.00,0.00,0.00
150,230.64,1.531,-394.222,-4.276,-23.875,-4.276,-4.07,389.6,,,0.00,0.00,0.00
151,232.17,1.534,-394.584,-4.336,-22.388,-4.336,-3.93,388.8,,,0.00,0.00,0.00
152,233.70,1.536,-394.938,-4.394,-20.898,-4.394,-3.80,385.7,,,0.00,0.00,0.00
153,235.24,1.539,-395.288,-4.452,-19.403,-4.452,-3.73,385.1,,,0.00,0.00,0.00
154,236.78,1.542,-395.631,-4.505,-17.904,-4.505,-3.46,380.4,,,0.00,0.00,0.00
155,238.32,1.544,-395.969,-4.560,-16.402,-4.560,-3.56,382.8,,,0.00,0.00,0.00
156,239.86,1.546,-396.302,-4.612,-14.895,-4.612,-3.35,385.7,,,0.00,0.00,0.00
157,241.41,1.548,-396.630,-4.665,-13.386,-4.665,-3.43,391.4,,,0.00,0.00,0.00
158,242.96,1.551,-396.952,-4.715,-11.873,-4.715,-3.24,373.6,,,0.00,0.00,0.00
159,244.51,1.553,-397.268,-4.761,-10.356,-4.761,-2.95,368.1,,,0.00,0.00,0.00
160,246.06,1.555,-397.578,-4.809,-8.835,-4.809,-3.11,349.6,,,0.00,0.00,0.00
161,247.61,1.557,-397.882,-4.859,-7.312,-4.859,-3.22,344.7,,,0.00,0.00,0.00
162,249.17,1.559,-398.179,-4.906,-5.784,-4.906,-2.98,349.2,,,0.00,0.00,0.00
163,250.73,1.501,-398.470,-4.954,-4.253,-4.954,-3.21,338.4,,,0.00,0.00,0.00
164,252.23,1.503,-398.743,-5.001,-2.778,-5.001,-3.10,340.4,,,0.00,0.00,0.00
165,253.73,1.505,-399.009,-5.045,-1.300,-5.045,-2.93,338.8,,,0.00,0.00,0.00
166,255.24,1.507,-399.270,-5.091,0.182,-5.091,-3.08,339.3,,,0.00,0.00,0.00
167,256.75,1.509,-399.523,-5.134,1.666,-5.134,-2.86,336.1,,,0.00,0.00,0.00
168,258.26,1.511,-399.771,-5.183,3.154,-5.183,-3.22,342.9,,,0.00,0.00,0.00
169,259.77,1.513,-400.013,-5.227,4.644,-5.227,-2.95,340.7,,,0.00,0.00,0.00
170,261.28,1.515,-400.248,-5.274,6.137,-5.274,-3.04,351.0,,,0.00,0.00,0.00
171,262.79,1.516,-400.476,-5.317,7.634,-5.317,-2.84,355.5,,,0.00,0.00,0.00
172,264.31,1.518,-400.698,-5.362,9.133,-5.362,-2.98,359.7,,,0.00,0.00,0.00
173,265.83,1.520,-400.914,-5.406,10.635,-5.406,-2.90,385.0,,,0.00,0.00,0.00
174,267.35,1.522,-401.124,-5.455,12.139,-5.455,-3.20,402.3,,,0.00,0.00,0.00
175,268.87,1.524,-401.329,-5.503,13.646,-5.503,-3.15,425.4,,,0.00,0.00,0.00
176,270.39,1.526,-401.528,-5.553,15.156,-5.553,-3.27,430.3,,,0.00,0.00,0.00
177,271.92,1.528,-401.723,-5.604,16.668,-5.604,-3.34,432.1,,,0.00,0.00,0.00
178,273.45,1.530,-401.912,-5.651,18.183,-5.651,-3.07,440.8,,,0.00,0.00,0.00
179,274.98,1.532,-402.097,-5.702,19.700,-5.702,-3.32,449.9,,,0.00,0.00,0.00
180,276.51,1.533,-402.277,-5.751,21.220,-5.751,-3.25,447.9,,,0.00,0.00,0.00
181,278.04,1.536,-402.451,-5.800,22.743,-5.800,-3.18,455.6,,,0.00,0.00,0.00
182,279.58,1.538,-402.620,-5.853,24.268,-5.853,-3.45,455.7,,,0.00,0.00,0.00
183,281.12,1.539,-402.783,-5.904,25.795,-5.904,-3.28,466.2,,,0.00,0.00,0.00
184,282.66,1.542,-402.943,-5.958,27.325,-5.958,-3.52,476.8,,,0.00,0.00,0.00
185,284.20,1.544,-403.097,-6.014,28.857,-6.014,-3.66,478.6,,,0.00,0.00,0.00
186,285.74,1.546,-403.247,-6.070,30.392,-6.070,-3.61,484.3,,,0.00,0.00,0.00
187,287.29,1.548,-403.393,-6.129,31.930,-6.129,-3.80,480.3,,,0.00,0.00,0.00
188,288.83,1.550,-403.533,-6.188,33.470,-6.188,-3.80,482.8,,,0.00,0.00,0.00
189,290.38,1.552,-403.669,-6.246,35.012,-6.246,-3.74,480.8,,,0.00,0.00,0.00
190,291.94,1.554,-403.800,-6.306,36.557,-6.306,-3.83,490.8,,,0.00,0.00,0.00
191,293.49,1.556,-403.926,-6.363,38.105,-6.363,-3.71,510.6,,,0.00,0.00,0.00
192,295.05,1.558,-404.047,-6.422,39.655,-6.422,-3.78,518.7,,,0.00,0.00,0.00
193,296.60,1.560,-404.163,-6.479,41.207,-6.479,-3.62,529.7,,,0.00,0.00,0.00
194,298.16,1.562,-404.276,-6.535,42.762,-6.535,-3.64,540.9,,,0.00,0.00,0.00
195,299.73,1.501,-404.384,-6.592,44.319,-6.592,-3.75,555.8,,,0.00,0.00,0.00
196,301.23,1.503,-404.484,-6.647,45.815,-6.647,-3.67,586.6,,,0.00,0.00,0.00
197,302.73,1.561,-404.580,-6.701,47.314,-6.701,-3.47,585.1,,,0.00,0.00,0.00
198,304.29,1.555,-404.675,-6.756,48.871,-6.756,-3.55,574.4,,,0.00,0.00,0.00
199,305.85,1.549,-404.766,-6.810,50.422,-6.810,-3.47,561.9,,,0.00,0.00,0.00
200,307.40,1.543,-404.853,-6.864,51.968,-6.864,-3.48,550.5,,,0.00,0.00,0.00
201,308.94,1.536,-404.936,-6.916,53.507,-6.916,-3.42,543.9,,,0.00,0.00,0.00
202,310.48,1.530,-405.013,-6.968,55.040,-6.968,-3.40,517.5,,,0.00,0.00,0.00
203,312.01,1.524,-405.086,-7.018,56.568,-7.018,-3.29,483.0,,,0.00,0.00,0.00
204,313.53,1.518,-405.153,-7.067,58.089,-7.067,-3.17,474.5,,,0.00,0.00,0.00
205,315.05,1.512,-405.215,-7.117,59.605,-7.117,-3.31,466.5,,,0.00,0.00,0.00
206,316.56,1.506,-405.271,-7.163,61.115,-7.163,-3.07,468.8,,,0.00,0.00,0.00
207,318.07,1.560,-405.322,-7.211,62.619,-7.211,-3.11,466.1,,,0.00,0.00,0.00
208,319.63,1.553,-405.371,-7.259,64.177,-7.259,-3.05,465.6,,,0.00,0.00,0.00
209,321.18,1.547,-405.413,-7.307,65.729,-7.307,-3.09,464.4,,,0.00,0.00,0.00
210,322.73,1.540,-405.451,-7.353,67.274,-7.353,-2.98,464.4,,,0.00,0.00,0.00
211,324.27,1.534,-405.483,-7.398,68.813,-7.398,-2.97,459.2,,,0.00,0.00,0.00
212,325.80,1.528,-405.510,-7.444,70.346,-7.444,-3.03,457.0,,,0.00,0.00,0.00
213,327.33,1.521,-405.532,-7.488,71.872,-7.488,-2.89,469.0,,,0.00,0.00,0.00
214,328.85,1.515,-405.548,-7.533,73.392,-7.533,-2.94,475.8,,,0.00,0.00,0.00
215,330.36,1.509,-405.560,-7.575,74.906,-7.575,-2.80,479.8,,,0.00,0.00,0.00
216,331.87,1.503,-405.566,-7.618,76.414,-7.618,-2.87,496.0,,,0.00,0.00,0.00
217,333.38,1.554,-405.568,-7.661,77.916,-7.661,-2.77,506.0,,,0.00,0.00,0.00
218,334.93,1.547,-405.565,-7.707,79.468,-7.707,-2.96,519.0,,,0.00,0.00,0.00
219,336.48,1.541,-405.558,-7.754,81.015,-7.754,-3.00,534.0,,,0.00,0.00,0.00
220,338.02,1.535,-405.546,-7.801,82.555,-7.801,-3.07,522.7,,,0.00,0.00,0.00
221,339.55,1.528,-405.530,-7.850,84.088,-7.850,-3.23,533.3,,,0.00,0.00,0.00
222,341.08,1.522,-405.510,-7.897,85.615,-7.897,-3.08,533.2,,,0.00,0.00,0.00
223,342.60,1.516,-405.485,-7.946,87.135,-7.946,-3.23,548.9,,,0.00,0.00,0.00
224,344.12,1.510,-405.456,-7.993,88.650,-7.993,-3.12,553.4,,,0.00,0.00,0.00
225,345.63,1.504,-405.423,-8.041,90.158,-8.041,-3.18,586.3,,,0.00,0.00,0.00
226,347.13,1.553,-405.386,-8.091,91.660,-8.091,-3.21,628.3,,,0.00,0.00,0.00
227,348.68,1.546,-405.344,-8.141,93.211,-8.141,-3.24,797.6,,,0.00,0.00,0.00
228,350.23,1.540,-405.298,-8.191,94.756,-8.191,-3.27,809.6,,,0.00,0.00,0.00
229,351.77,1.534,-405.249,-8.241,96.294,-8.241,-3.24,1018.2,,,0.00,0.00,0.00
230,353.30,1.528,-405.197,-8.291,97.826,-8.291,-3.26,987.8,,,0.00,0.00,0.00
231,354.83,1.521,-405.144,-8.346,99.352,-8.346,-3.62,1191.7,,,0.00,0.00,0.00
232,356.35,1.516,-405.088,-8.396,100.871,-8.396,-3.32,1368.5,,,0.00,0.00,0.00
233,357.87,1.510,-405.033,-8.454,102.384,-8.454,-3.85,1350.1,,,0.00,0.00,0.00
234,359.38,1.504,-404.972,-8.506,103.891,-8.506,-3.45,1211.8,,,0.00,0.00,0.00
235,360.88,1.551,-404.912,-8.564,105.393,-8.564,-3.71,1254.5,,,0.00,0.00,0.00
236,362.43,1.545,-404.849,-8.624,106.941,-8.624,-3.91,1254.5,,,0.00,0.00,0.00
237,363.98,1.539,-404.782,-8.681,108.484,-8.681,-3.67,1459.2,,,0.00,0.00,0.00
238,365.52,1.534,-404.713,-8.740,110.020,-8.740,-3.88,1263.3,,,0.00,0.00,0.00
239,367.05,1.527,-404.642,-8.799,111.550,-8.799,-3.83,1142.7,,,0.00,0.00,0.00
240,368.58,1.522,-404.571,-8.859,113.075,-8.859,-3.98,1137.7,,,0.00,0.00,0.00
241,370.10,1.516,-404.499,-8.920,114.593,-8.920,-4.04,1181.7,,,0.00,0.00,0.00
242,371.62,1.510,-404.423,-8.978,116.106,-8.978,-3.83,1171.2,,,0.00,0.00,0.00
243,373.13,1.505,-404.346,-9.038,117.612,-9.038,-3.95,1002.4,,,0.00,0.00,0.00
244,374.63,1.551,-404.266,-9.097,119.113,-9.097,-3.83,962.6,,,0.00,0.00,0.00
245,376.18,1.545,-404.182,-9.155,120.660,-9.155,-3.77,1158.5,,,0.00,0.00,0.00
246,377.73,1.539,-404.094,-9.217,122.201,-9.217,-3.99,1279.1,,,0.00,0.00,0.00
247,379.27,1.533,-404.005,-9.278,123.735,-9.278,-4.01,1466.4,,,0.00,0.00,0.00
248,380.80,1.527,-403.914,-9.341,125.264,-9.341,-4.13,1441.2,,,0.00,0.00,0.00
249,382.33,1.522,-403.823,-9.404,126.787,-9.404,-4.14,1400.4,,,0.00,0.00,0.00
250,383.85,1.516,-403.732,-9.468,128.304,-9.468,-4.21,1405.7,,,0.00,0.00,0.00
251,385.36,1.511,-403.642,-9.531,129.816,-9.531,-4.14,1400.5,,,0.00,0.00,0.00
252,386.87,1.505,-403.549,-9.595,131.322,-9.595,-4.26,1218.7,,,0.00,0.00,0.00
253,388.38,1.550,-403.452,-9.658,132.822,-9.658,-4.09,1083.7,,,0.00,0.00,0.00
254,389.93,1.544,-403.350,-9.723,134.367,-9.723,-4.18,895.1,,,0.00,0.00,0.00
255,391.47,1.539,-403.246,-9.791,135.906,-9.791,-4.45,906.1,,,0.00,0.00,0.00
256,393.01,1.533,-403.140,-9.858,137.439,-9.858,-4.35,920.2,,,0.00,0.00,0.00
257,394.55,1.528,-403.032,-9.927,138.967,-9.927,-4.53,879.5,,,0.00,0.00,0.00
258,396.07,1.522,-402.921,-9.995,140.488,-9.995,-4.45,713.3,,,0.00,0.00,0.00
259,397.60,1.517,-402.808,-10.063,142.005,-10.063,-4.52,640.4,,,0.00,0.00,0.00
260,399.11,1.512,-402.691,-10.132,143.515,-10.132,-4.51,522.5,,,0.00,0.00,0.00
261,400.62,1.506,-402.571,-10.198,145.020,-10.198,-4.39,450.4,,,0.00,0.00,0.00
262,402.13,1.549,-402.446,-10.264,146.520,-10.264,-4.27,341.0,,,0.00,0.00,0.00
263,403.68,1.543,-402.306,-10.328,148.061,-10.328,-4.18,262.0,,,0.00,0.00,0.00
