index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
21,31.79,1.545,731.299,5.598,662.604,5.598,-0.39,1605.9,,,0.00,0.00,0.00
22,33.34,1.549,730.921,5.591,661.107,5.591,-0.46,1599.4,,,0.00,0.00,0.00
23,34.89,1.554,730.541,5.583,659.606,5.583,-0.53,1667.3,,,0.00,0.00,0.00
24,36.44,4.788,730.159,5.574,658.101,5.574,-0.19,1702.3,,,0.00,0.00,0.00
25,41.23,1.632,728.971,5.535,653.463,5.535,-2.38,1750.4,,,0.00,0.00,0.00
26,42.86,1.623,728.562,5.518,651.883,5.518,-1.06,1783.4,,,0.00,0.00,0.00
27,44.49,1.612,728.155,5.500,650.313,5.500,-1.10,1822.3,,,0.00,0.00,0.00
28,46.10,1.599,727.749,5.483,648.754,5.483,-1.08,1901.6,,,0.00,0.00,0.00
29,47.70,1.586,727.346,5.469,647.208,5.469,-0.90,1979.9,,,0.00,0.00,0.00
30,49.28,1.570,726.946,5.453,645.674,5.453,-1.01,1979.9,,,0.00,0.00,0.00
31,50.85,1.558,726.550,5.439,644.156,5.439,-0.86,2000.0,,,0.00,0.00,0.00
32,52.41,1.542,726.157,5.424,642.649,5.424,-0.99,2000.0,,,0.00,0.00,0.00
33,53.95,1.529,725.767,5.409,641.158,5.409,-0.99,2000.0,,,0.00,0.00,0.00
34,55.48,1.510,725.380,5.394,639.680,5.394,-1.00,2000.0,,,0.00,0.00,0.00
35,56.99,1.628,724.999,5.380,638.219,5.380,-0.86,2000.0,,,0.00,0.00,0.00
36,58.62,1.607,724.587,5.369,636.646,5.369,-0.67,2000.0,,,0.00,0.00,0.00
37,60.23,1.589,724.180,5.363,635.092,5.363,-0.35,2000.0,,,0.00,0.00,0.00
38,61.82,1.571,723.777,5.360,633.556,5.360,-0.21,2000.0,,,0.00,0.00,0.00
39,63.39,1.551,723.378,5.361,632.037,5.361,0.05,2000.0,,,0.00,0.00,0.00
40,64.94,1.534,722.985,5.365,630.537,5.365,0.23,2000.0,,,0.00,0.00,0.00
41,66.47,1.513,722.596,5.372,629.054,5.372,0.50,2000.0,,,0.00,0.00,0.00
42,67.99,1.621,722.211,5.384,627.592,5.384,0.73,2000.0,,,0.00,0.00,0.00
43,69.61,1.596,721.799,5.400,626.025,5.400,1.02,2000.0,,,0.00,0.00,0.00
44,71.20,1.575,721.393,5.421,624.483,5.421,1.35,2000.0,,,0.00,0.00,0.00
45,72.78,1.557,720.993,5.450,622.962,5.450,1.82,2000.0,,,0.00,0.00,0.00
46,74.33,1.542,720.597,5.481,621.457,5.481,2.04,2000.0,,,0.00,0.00,0.00
47,75.88,1.528,720.205,5.513,619.968,5.513,2.07,2000.0,,,0.00,0.00,0.00
48,77.40,1.515,719.817,5.541,618.491,5.541,1.84,2000.0,,,0.00,0.00,0.00
49,78.92,1.610,719.431,5.562,617.027,5.562,1.29,2000.0,,,0.00,0.00,0.00
50,80.53,1.592,719.021,5.582,615.471,5.582,1.28,1914.9,,,0.00,0.00,0.00
51,82.12,1.569,718.616,5.600,613.933,5.600,1.15,1914.9,,,0.00,0.00,0.00
52,83.69,1.551,718.215,5.621,612.417,5.621,1.32,1814.8,,,0.00,0.00,0.00
53,85.24,1.528,717.819,5.640,610.919,5.640,1.29,1669.5,,,0.00,0.00,0.00
54,86.77,1.510,717.426,5.662,609.443,5.662,1.43,1511.2,,,0.00,0.00,0.00
55,88.28,1.590,717.038,5.679,607.985,5.679,1.07,1364.2,,,0.00,0.00,0.00
56,89.87,1.564,716.627,5.697,606.450,5.697,1.13,1204.7,,,0.00,0.00,0.00
57,91.43,1.540,716.220,5.713,604.941,5.713,1.06,1094.7,,,0.00,0.00,0.00
58,92.97,1.517,715.817,5.727,603.456,5.727,0.92,893.1,,,0.00,0.00,0.00
59,94.49,1.593,715.417,5.737,601.993,5.737,0.65,799.5,,,0.00,0.00,0.00
60,96.08,1.569,714.995,5.746,600.458,5.746,0.52,779.3,,,0.00,0.00,0.00
61,97.65,1.547,714.576,5.753,598.947,5.753,0.50,762.5,,,0.00,0.00,0.00
62,99.20,1.528,714.159,5.763,597.459,5.763,0.64,733.2,,,0.00,0.00,0.00
63,100.73,1.509,713.743,5.771,595.989,5.771,0.55,743.8,,,0.00,0.00,0.00
64,102.24,1.583,713.329,5.779,594.539,5.779,0.47,783.3,,,0.00,0.00,0.00
65,103.82,1.557,712.892,5.785,593.018,5.785,0.40,796.7,,,0.00,0.00,0.00
66,105.38,1.525,712.460,5.793,591.523,5.793,0.53,767.1,,,0.00,0.00,0.00
67,106.90,1.588,712.034,5.802,590.060,5.802,0.56,713.3,,,0.00,0.00,0.00
68,108.49,1.561,711.588,5.807,588.538,5.807,0.32,668.7,,,0.00,0.00,0.00
69,110.05,1.535,711.146,5.809,587.041,5.809,0.13,629.1,,,0.00,0.00,0.00
70,111.58,1.513,710.706,5.814,585.572,5.814,0.33,551.7,,,0.00,0.00,0.00
71,113.10,1.577,710.267,5.825,584.125,5.825,0.70,459.1,,,0.00,0.00,0.00
72,114.68,1.558,709.805,5.841,582.618,5.841,1.02,389.1,,,0.00,0.00,0.00
73,116.23,1.542,709.344,5.859,581.131,5.859,1.17,345.7,,,0.00,0.00,0.00
74,117.78,1.528,708.882,5.877,579.660,5.877,1.16,296.4,,,0.00,0.00,0.00
75,119.30,1.515,708.416,5.890,578.207,5.890,0.86,246.2,,,0.00,0.00,0.00
76,120.82,1.504,707.943,5.898,576.768,5.898,0.57,189.2,,,0.00,0.00,0.00
77,122.32,1.573,707.456,5.908,575.346,5.908,0.63,141.0,,,0.00,0.00,0.00
78,123.90,1.562,706.929,5.918,573.865,5.918,0.60,114.6,,,0.00,0.00,0.00
79,125.46,1.552,706.384,5.923,572.402,5.923,0.32,97.6,,,0.00,0.00,0.00
80,127.01,1.543,705.818,5.926,570.958,5.926,0.20,87.4,,,0.00,0.00,0.00
81,128.55,1.537,705.227,5.930,569.534,5.930,0.25,78.6,,,0.00,0.00,0.00
82,130.09,1.530,704.609,5.930,568.128,5.930,0.06,70.9,,,0.00,0.00,0.00
83,131.62,1.522,703.966,5.925,566.741,5.925,-0.39,66.6,,,0.00,0.00,0.00
84,133.14,1.514,703.293,5.918,565.377,5.918,-0.41,64.1,,,0.00,0.00,0.00
85,134.65,1.507,702.588,5.914,564.038,5.914,-0.31,61.2,,,0.00,0.00,0.00
86,136.16,1.574,701.851,5.911,562.725,5.911,-0.18,59.1,,,0.00,0.00,0.00
87,137.73,1.566,701.046,5.907,561.373,5.907,-0.28,57.7,,,0.00,0.00,0.00
88,139.30,1.557,700.211,5.899,560.050,5.899,-0.50,58.2,,,0.00,0.00,0.00
89,140.86,1.550,699.344,5.890,558.757,5.890,-0.55,58.5,,,0.00,0.00,0.00
90,142.41,1.541,698.448,5.880,557.493,5.880,-0.68,59.4,,,0.00,0.00,0.00
91,143.95,1.534,697.521,5.871,556.263,5.871,-0.55,59.1,,,0.00,0.00,0.00
92,145.48,1.526,696.568,5.860,555.062,5.860,-0.73,60.1,,,0.00,0.00,0.00
93,147.01,1.520,695.589,5.850,553.892,5.850,-0.70,60.8,,,0.00,0.00,0.00
94,148.53,1.512,694.588,5.835,552.750,5.835,-0.94,63.4,,,0.00,0.00,0.00
95,150.04,1.506,693.562,5.823,551.640,5.823,-0.80,64.1,,,0.00,0.00,0.00
96,151.55,1.570,692.516,5.810,550.559,5.810,-0.85,64.9,,,0.00,0.00,0.00
97,153.12,1.563,691.396,5.800,549.459,5.800,-0.63,64.5,,,0.00,0.00,0.00
98,154.68,1.556,690.259,5.788,548.388,5.788,-0.77,64.3,,,0.00,0.00,0.00
99,156.24,1.549,689.101,5.779,547.349,5.779,-0.60,62.6,,,0.00,0.00,0.00
100,157.78,1.542,687.925,5.768,546.342,5.768,-0.74,61.6,,,0.00,0.00,0.00
101,159.33,1.535,686.730,5.756,545.369,5.756,-0.79,58.7,,,0.00,0.00,0.00
102,160.86,1.527,685.514,5.744,544.433,5.744,-0.78,56.3,,,0.00,0.00,0.00
103,162.39,1.520,684.278,5.733,543.538,5.733,-0.69,53.7,,,0.00,0.00,0.00
104,163.91,1.512,683.023,5.719,542.680,5.719,-0.91,51.4,,,0.00,0.00,0.00
105,165.42,1.505,681.751,5.703,541.864,5.703,-1.07,49.6,,,0.00,0.00,0.00
106,166.93,1.565,680.461,5.685,541.091,5.685,-1.16,48.2,,,0.00,0.00,0.00
107,168.49,1.558,679.094,5.666,540.331,5.666,-1.20,47.4,,,0.00,0.00,0.00
108,170.05,1.552,677.709,5.646,539.620,5.646,-1.29,46.4,,,0.00,0.00,0.00
109,171.60,1.549,676.304,5.627,538.962,5.627,-1.25,46.2,,,0.00,0.00,0.00
110,173.15,1.551,674.879,5.612,538.357,5.612,-0.98,47.4,,,0.00,0.00,0.00
111,174.70,1.558,673.435,5.591,537.795,5.591,-1.35,49.3,,,0.00,0.00,0.00
112,176.26,1.504,671.965,5.572,537.281,5.572,-1.26,50.9,,,0.00,0.00,0.00
113,177.76,1.519,670.531,5.553,536.830,5.553,-1.23,52.4,,,0.00,0.00,0.00
114,179.28,1.534,669.071,5.532,536.414,5.532,-1.38,53.8,,,0.00,0.00,0.00
115,180.81,1.551,667.587,5.504,536.031,5.504,-1.78,57.4,,,0.00,0.00,0.00
116,182.37,1.502,666.075,5.479,535.687,5.479,-1.71,60.8,,,0.00,0.00,0.00
117,183.87,1.521,664.603,5.460,535.396,5.460,-1.21,62.2,,,0.00,0.00,0.00
118,185.39,1.545,663.104,5.448,535.139,5.448,-0.83,62.4,,,0.00,0.00,0.00
119,186.93,1.561,661.577,5.435,534.911,5.435,-0.82,65.4,,,0.00,0.00,0.00
120,188.50,1.503,660.029,5.419,534.714,5.419,-1.08,69.4,,,0.00,0.00,0.00
121,190.00,1.521,658.535,5.402,534.559,5.402,-1.06,72.1,,,0.00,0.00,0.00
122,191.52,1.541,657.019,5.393,534.440,5.393,-0.61,73.5,,,0.00,0.00,0.00
123,193.06,1.558,655.481,5.384,534.350,5.384,-0.55,75.6,,,0.00,0.00,0.00
124,194.62,1.574,653.925,5.376,534.289,5.376,-0.54,82.1,,,0.00,0.00,0.00
125,196.19,1.515,652.352,5.366,534.259,5.366,-0.67,86.0,,,0.00,0.00,0.00
126,197.71,1.534,650.838,5.361,534.259,5.361,-0.33,89.4,,,0.00,0.00,0.00
127,199.24,1.549,649.305,5.357,534.285,5.357,-0.26,92.0,,,0.00,0.00,0.00
128,200.79,1.566,647.758,5.350,534.334,5.350,-0.44,99.2,,,0.00,0.00,0.00
129,202.36,1.585,646.195,5.346,534.410,5.346,-0.28,108.6,,,0.00,0.00,0.00
130,203.94,1.519,644.614,5.345,534.513,5.345,-0.06,117.9,,,0.00,0.00,0.00
131,205.46,1.533,643.101,5.350,534.635,5.350,0.34,124.6,,,0.00,0.00,0.00
132,206.99,1.548,641.574,5.355,534.776,5.355,0.34,136.5,,,0.00,0.00,0.00
133,208.54,1.565,640.035,5.358,534.935,5.358,0.19,148.4,,,0.00,0.00,0.00
134,210.11,1.583,638.481,5.359,535.111,5.359,0.08,161.1,,,0.00,0.00,0.00
135,211.69,1.512,636.911,5.362,535.305,5.362,0.18,170.8,,,0.00,0.00,0.00
136,213.20,1.527,635.413,5.366,535.504,5.366,0.27,176.7,,,0.00,0.00,0.00
137,214.73,1.540,633.902,5.370,535.717,5.370,0.28,189.6,,,0.00,0.00,0.00
138,216.27,1.552,632.380,5.373,535.945,5.373,0.19,197.0,,,0.00,0.00,0.00
139,217.82,1.569,630.849,5.376,536.186,5.376,0.18,202.6,,,0.00,0.00,0.00
140,219.39,1.582,629.302,5.381,536.443,5.381,0.30,205.0,,,0.00,0.00,0.00
141,220.97,1.501,627.743,5.385,536.712,5.385,0.24,207.0,,,0.00,0.00,0.00
142,222.47,1.513,626.267,5.386,536.978,5.386,0.07,223.3,,,0.00,0.00,0.00
143,223.99,1.526,624.781,5.388,537.257,5.388,0.14,242.4,,,0.00,0.00,0.00
144,225.51,1.541,623.284,5.391,537.550,5.391,0.20,246.5,,,0.00,0.00,0.00
145,227.05,1.554,621.775,5.398,537.857,5.398,0.45,252.5,,,0.00,0.00,0.00
146,228.61,1.563,620.255,5.402,538.174,5.402,0.29,263.1,,,0.00,0.00,0.00
147,230.17,1.576,618.728,5.403,538.501,5.403,0.04,270.8,,,0.00,0.00,0.00
148,231.75,1.591,617.189,5.402,538.839,5.402,-0.08,279.9,,,0.00,0.00,0.00
149,233.34,1.502,615.638,5.404,539.190,5.404,0.12,271.0,,,0.00,0.00,0.00
150,234.84,1.513,614.176,5.405,539.529,5.405,0.12,263.3,,,0.00,0.00,0.00
151,236.35,1.525,612.705,5.407,539.880,5.407,0.12,265.2,,,0.00,0.00,0.00
152,237.88,1.538,611.225,5.411,540.242,5.411,0.22,267.0,,,0.00,0.00,0.00
153,239.42,1.549,609.734,5.415,540.616,5.415,0.27,273.8,,,0.00,0.00,0.00
154,240.97,1.562,608.234,5.419,541.002,5.419,0.29,268.9,,,0.00,0.00,0.00
155,242.53,1.574,606.725,5.422,541.398,5.422,0.19,259.5,,,0.00,0.00,0.00
156,244.10,1.581,605.205,5.424,541.808,5.424,0.12,251.5,,,0.00,0.00,0.00
157,245.68,1.591,603.682,5.421,542.226,5.421,-0.24,246.8,,,0.00,0.00,0.00
158,247.27,1.603,602.152,5.415,542.657,5.415,-0.36,236.9,,,0.00,0.00,0.00
159,248.88,1.506,600.614,5.413,543.105,5.413,-0.11,246.7,,,0.00,0.00,0.00
160,250.38,1.517,599.172,5.416,543.537,5.416,0.20,238.5,,,0.00,0.00,0.00
161,251.90,1.529,597.723,5.421,543.981,5.421,0.30,255.3,,,0.00,0.00,0.00
162,253.43,1.537,596.266,5.429,544.439,5.429,0.52,268.6,,,0.00,0.00,0.00
163,254.96,1.547,594.802,5.435,544.906,5.435,0.40,278.8,,,0.00,0.00,0.00
164,256.51,1.555,593.332,5.440,545.385,5.440,0.36,291.3,,,0.00,0.00,0.00
165,258.07,1.564,591.857,5.443,545.873,5.443,0.17,310.3,,,0.00,0.00,0.00
166,259.63,1.575,590.375,5.444,546.372,5.444,0.06,337.0,,,0.00,0.00,0.00
167,261.21,1.586,588.887,5.447,546.882,5.447,0.19,351.5,,,0.00,0.00,0.00
168,262.79,1.596,587.390,5.451,547.404,5.451,0.24,374.9,,,0.00,0.00,0.00
169,264.39,1.603,585.886,5.455,547.936,5.455,0.27,405.8,,,0.00,0.00,0.00
170,265.99,1.614,584.377,5.455,548.476,5.455,-0.04,455.1,,,0.00,0.00,0.00
171,267.61,1.511,582.860,5.455,549.025,5.455,0.01,508.2,,,0.00,0.00,0.00
172,269.12,1.520,581.442,5.455,549.543,5.455,0.01,581.3,,,0.00,0.00,0.00
173,270.64,1.528,580.018,5.457,550.069,5.457,0.11,682.6,,,0.00,0.00,0.00
174,272.16,1.538,578.587,5.457,550.601,5.457,0.01,852.9,,,0.00,0.00,0.00
175,273.70,1.545,577.148,5.457,551.140,5.457,-0.01,1015.5,,,0.00,0.00,0.00
176,275.25,1.553,575.703,5.455,551.684,5.455,-0.08,1228.5,,,0.00,0.00,0.00
177,276.80,1.560,574.251,5.450,552.232,5.450,-0.31,1426.8,,,0.00,0.00,0.00
178,278.36,1.571,572.793,5.447,552.785,5.447,-0.23,1613.6,,,0.00,0.00,0.00
179,279.93,1.578,571.326,5.443,553.343,5.443,-0.23,1776.6,,,0.00,0.00,0.00
180,281.51,1.586,569.852,5.441,553.903,5.441,-0.11,1886.8,,,0.00,0.00,0.00
181,283.10,1.598,568.370,5.439,554.467,5.439,-0.16,1948.4,,,0.00,0.00,0.00
182,284.69,1.606,566.877,5.439,555.034,5.439,0.03,1945.5,,,0.00,0.00,0.00
183,286.30,1.610,565.376,5.442,555.605,5.442,0.15,1945.5,,,0.00,0.00,0.00
184,287.91,1.609,563.872,5.443,556.175,5.443,0.11,1844.4,,,0.00,0.00,0.00
185,289.52,1.607,562.368,5.443,556.745,5.443,-0.02,1748.2,,,0.00,0.00,0.00
186,291.13,1.606,560.865,5.440,557.312,5.440,-0.21,1689.2,,,0.00,0.00,0.00
187,292.73,1.604,559.364,5.433,557.878,5.433,-0.40,1646.3,,,0.00,0.00,0.00
188,294.34,1.603,557.862,5.426,558.441,5.426,-0.47,1579.2,,,0.00,0.00,0.00
189,295.94,1.611,556.362,5.419,559.002,5.419,-0.42,1520.3,,,0.00,0.00,0.00
190,297.55,1.618,554.854,5.413,559.565,5.413,-0.34,1363.7,,,0.00,0.00,0.00
191,299.17,1.502,553.338,5.408,560.128,5.408,-0.36,1297.2,,,0.00,0.00,0.00
192,300.67,1.508,551.931,5.403,560.649,5.403,-0.31,1253.1,,,0.00,0.00,0.00
193,302.18,1.516,550.517,5.399,561.171,5.399,-0.30,1158.7,,,0.00,0.00,0.00
194,303.69,1.522,549.095,5.395,561.693,5.395,-0.22,1080.3,,,0.00,0.00,0.00
195,305.22,1.528,547.666,5.395,562.215,5.395,-0.06,1099.9,,,0.00,0.00,0.00
196,306.74,1.536,546.231,5.393,562.736,5.393,-0.07,1076.1,,,0.00,0.00,0.00
197,308.28,1.540,544.787,5.393,563.258,5.393,-0.03,1079.3,,,0.00,0.00,0.00
198,309.82,1.545,543.339,5.392,563.780,5.392,-0.05,1099.9,,,0.00,0.00,0.00
199,311.37,1.551,541.886,5.386,564.301,5.386,-0.38,1059.0,,,0.00,0.00,0.00
200,312.92,1.558,540.427,5.380,564.823,5.380,-0.38,1047.6,,,0.00,0.00,0.00
201,314.47,1.564,538.959,5.375,565.344,5.375,-0.35,1031.3,,,0.00,0.00,0.00
202,316.04,1.571,537.486,5.372,565.865,5.372,-0.22,988.9,,,0.00,0.00,0.00
203,317.61,1.566,536.005,5.371,566.385,5.371,-0.00,1126.1,,,0.00,0.00,0.00
204,319.18,1.554,534.527,5.375,566.901,5.375,0.22,1279.6,,,0.00,0.00,0.00
205,320.73,1.540,533.061,5.381,567.411,5.381,0.40,1426.6,,,0.00,0.00,0.00
206,322.27,1.524,531.607,5.388,567.914,5.388,0.46,1607.7,,,0.00,0.00,0.00
207,323.79,1.512,530.167,5.396,568.411,5.396,0.53,1772.5,,,0.00,0.00,0.00
208,325.31,1.617,528.739,5.400,568.904,5.400,0.27,1910.2,,,0.00,0.00,0.00
209,326.92,1.599,527.211,5.403,569.430,5.403,0.18,2000.0,,,0.00,0.00,0.00
210,328.52,1.577,525.700,5.405,569.950,5.405,0.10,2000.0,,,0.00,0.00,0.00
211,330.10,1.557,524.210,5.407,570.462,5.407,0.16,2000.0,,,0.00,0.00,0.00
212,331.66,1.534,522.738,5.409,570.967,5.409,0.10,2000.0,,,0.00,0.00,0.00
213,333.19,1.513,521.288,5.411,571.464,5.411,0.17,2000.0,,,0.00,0.00,0.00
214,334.70,1.607,519.857,5.416,571.954,5.416,0.27,1968.8,,,0.00,0.00,0.00
215,336.31,1.589,518.337,5.421,572.473,5.421,0.31,1939.3,,,0.00,0.00,0.00
216,337.90,1.565,516.834,5.424,572.986,5.424,0.22,1849.3,,,0.00,0.00,0.00
217,339.46,1.542,515.354,5.425,573.490,5.425,0.08,1748.5,,,0.00,0.00,0.00
218,341.01,1.518,513.894,5.428,573.986,5.428,0.15,1591.7,,,0.00,0.00,0.00
219,342.52,1.602,512.457,5.429,574.472,5.429,0.09,1412.8,,,0.00,0.00,0.00
220,344.13,1.575,510.940,5.433,574.984,5.433,0.28,1265.9,,,0.00,0.00,0.00
221,345.70,1.554,509.448,5.438,575.485,5.438,0.33,1212.9,,,0.00,0.00,0.00
222,347.26,1.534,507.974,5.446,575.977,5.446,0.50,1078.2,,,0.00,0.00,0.00
223,348.79,1.515,506.519,5.453,576.460,5.453,0.49,1037.6,,,0.00,0.00,0.00
224,350.31,1.592,505.081,5.459,576.934,5.459,0.34,981.9,,,0.00,0.00,0.00
225,351.90,1.565,503.570,5.459,577.431,5.459,-0.03,1006.3,,,0.00,0.00,0.00
226,353.46,1.538,502.083,5.459,577.917,5.459,0.05,1082.6,,,0.00,0.00,0.00
227,355.00,1.508,500.621,5.460,578.392,5.460,0.08,1206.0,,,0.00,0.00,0.00
228,356.51,1.569,499.187,5.464,578.855,5.464,0.21,1213.2,,,0.00,0.00,0.00
229,358.08,1.532,497.695,5.470,579.335,5.470,0.44,1333.6,,,0.00,0.00,0.00
230,359.61,1.584,496.238,5.480,579.802,5.480,0.62,1300.1,,,0.00,0.00,0.00
231,361.19,1.550,494.730,5.489,580.284,5.489,0.59,1256.9,,,0.00,0.00,0.00
232,362.74,1.519,493.254,5.496,580.753,5.496,0.43,1162.3,,,0.00,0.00,0.00
233,364.26,1.562,491.807,5.493,581.212,5.493,-0.20,1020.8,,,0.00,0.00,0.00
234,365.82,1.513,490.318,5.488,581.682,5.488,-0.33,795.7,,,0.00,0.00,0.00
235,367.34,1.542,488.874,5.486,582.133,5.486,-0.13,614.8,,,0.00,0.00,0.00
236,368.88,1.572,487.401,5.493,582.587,5.493,0.44,390.3,,,0.00,0.00,0.00
237,370.45,1.535,485.897,5.506,583.042,5.506,0.88,280.4,,,0.00,0.00,0.00
238,371.99,1.506,484.426,5.514,583.477,5.514,0.51,203.6,,,0.00,0.00,0.00
239,373.49,1.553,482.980,5.515,583.893,5.515,0.03,154.3,,,0.00,0.00,0.00
240,375.05,1.540,481.483,5.508,584.303,5.508,-0.43,121.1,,,0.00,0.00,0.00
241,376.59,1.527,479.991,5.502,584.682,5.502,-0.38,91.0,,,0.00,0.00,0.00
242,378.11,1.515,478.504,5.503,585.022,5.503,0.09,69.4,,,0.00,0.00,0.00
243,379.63,1.503,477.020,5.506,585.325,5.506,0.19,57.9,,,0.00,0.00,0.00
244,381.13,1.556,475.542,5.507,585.588,5.507,0.02,52.1,,,0.00,0.00,0.00
245,382.69,1.542,474.003,5.506,585.813,5.506,-0.06,49.2,,,0.00,0.00,0.00
246,384.23,1.531,472.471,5.507,585.981,5.507,0.10,45.5,,,0.00,0.00,0.00
247,385.76,1.521,470.945,5.508,586.091,5.508,0.06,41.9,,,0.00,0.00,0.00
248,387.28,1.512,469.426,5.504,586.146,5.504,-0.30,39.5,,,0.00,0.00,0.00
249,388.79,1.565,467.916,5.492,586.149,5.492,-0.75,38.5,,,0.00,0.00,0.00
250,390.36,1.553,466.353,5.473,586.090,5.473,-1.20,37.7,,,0.00,0.00,0.00
251,391.91,1.541,464.807,5.457,585.960,5.457,-1.06,36.5,,,0.00,0.00,0.00
252,393.45,1.529,463.280,5.446,585.759,5.446,-0.68,35.9,,,0.00,0.00,0.00
253,394.98,1.519,461.775,5.436,585.494,5.436,-0.70,37.4,,,0.00,0.00,0.00
254,396.50,1.508,460.292,5.425,585.170,5.425,-0.76,40.2,,,0.00,0.00,0.00
255,398.01,1.562,458.836,5.418,584.782,5.418,-0.40,43.3,,,0.00,0.00,0.00
256,399.57,1.554,457.345,5.413,584.322,5.413,-0.34,44.8,,,0.00,0.00,0.00
257,401.12,1.546,455.876,5.401,583.818,5.401,-0.80,46.3,,,0.00,0.00,0.00
258,402.67,1.539,454.429,5.377,583.274,5.377,-1.53,49.8,,,0.00,0.00,0.00
259,404.21,1.532,453.005,5.347,582.692,5.347,-1.99,52.3,,,0.00,0.00,0.00
260,405.74,1.525,451.608,5.320,582.066,5.320,-1.76,52.9,,,0.00,0.00,0.00
261,407.27,1.519,450.238,5.302,581.399,5.302,-1.16,53.3,,,0.00,0.00,0.00
262,408.79,1.513,448.891,5.284,580.698,5.284,-1.17,53.9,,,0.00,0.00,0.00
263,410.30,1.506,447.569,5.266,579.965,5.266,-1.21,56.5,,,0.00,0.00,0.00
264,411.80,1.559,446.274,5.251,579.199,5.251,-0.99,57.8,,,0.00,0.00,0.00
265,413.36,1.553,444.954,5.240,578.370,5.240,-0.68,56.9,,,0.00,0.00,0.00
266,414.92,1.546,443.662,5.233,577.508,5.233,-0.48,55.1,,,0.00,0.00,0.00
267,416.46,1.540,442.397,5.217,576.621,5.217,-1.06,53.3,,,0.00,0.00,0.00
268,418.00,1.533,441.161,5.200,575.702,5.200,-1.10,51.8,,,0.00,0.00,0.00
269,419.54,1.525,439.960,5.181,574.752,5.181,-1.22,49.8,,,0.00,0.00,0.00
270,421.06,1.518,438.797,5.165,573.766,5.165,-1.10,46.6,,,0.00,0.00,0.00
271,422.58,1.511,437.677,5.155,572.742,5.155,-0.64,44.1,,,0.00,0.00,0.00
272,424.09,1.504,436.596,5.141,571.687,5.141,-0.93,41.8,,,0.00,0.00,0.00
273,425.59,1.554,435.556,5.121,570.601,5.121,-1.30,40.6,,,0.00,0.00,0.00
274,427.15,1.546,434.523,5.088,569.441,5.088,-2.10,41.5,,,0.00,0.00,0.00
275,428.69,1.538,433.542,5.051,568.247,5.051,-2.41,43.6,,,0.00,0.00,0.00
276,430.23,1.544,432.620,5.010,567.018,5.010,-2.66,47.5,,,0.00,0.00,0.00
277,431.78,1.511,431.747,4.972,565.745,4.972,-2.48,53.2,,,0.00,0.00,0.00
278,433.29,1.541,430.933,4.933,564.473,4.933,-2.53,59.0,,,0.00,0.00,0.00
279,434.83,1.513,430.137,4.888,563.155,4.888,-3.00,65.4,,,0.00,0.00,0.00
280,436.34,1.545,429.382,4.838,561.845,4.838,-3.24,72.9,,,0.00,0.00,0.00
281,437.89,1.513,428.636,4.781,560.494,4.781,-3.77,81.4,,,0.00,0.00,0.00
282,439.40,1.543,427.932,4.724,559.156,4.724,-3.69,90.3,,,0.00,0.00,0.00
