index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
24,35.86,1.501,-4.796,63.759,-727.851,63.759,-0.59,2000.0,26.39,95.0,2.75,10.68,13.43
25,40.36,4.503,-4.749,63.729,-723.349,63.729,-0.68,2000.0,26.45,95.2,2.72,10.70,13.43
26,41.87,1.509,-4.733,63.719,-721.839,63.719,-0.66,2000.0,26.51,95.4,2.72,10.71,13.43
27,43.38,1.513,-4.718,63.707,-720.327,63.707,-0.75,2000.0,26.56,95.6,2.71,10.72,13.43
28,44.90,1.516,-4.703,63.699,-718.811,63.699,-0.59,2000.0,26.63,95.9,2.70,10.72,13.43
29,46.42,1.519,-4.687,63.689,-717.292,63.689,-0.61,2000.0,26.67,96.0,2.69,10.73,13.43
30,47.94,1.523,-4.672,63.683,-715.770,63.683,-0.44,2000.0,26.75,96.3,2.69,10.74,13.43
31,49.46,1.526,-4.656,63.671,-714.244,63.671,-0.73,2000.0,26.79,96.4,2.68,10.75,13.43
32,50.99,1.529,-4.641,63.663,-712.715,63.663,-0.53,2000.0,26.85,96.7,2.67,10.75,13.43
33,52.53,1.532,-4.625,63.656,-711.183,63.656,-0.47,2000.0,26.91,96.9,2.66,10.76,13.43
34,54.06,1.536,-4.610,63.646,-709.647,63.646,-0.65,2000.0,26.98,97.1,2.66,10.77,13.43
35,55.60,1.539,-4.593,63.633,-708.108,63.633,-0.83,2000.0,27.03,97.3,2.65,10.78,13.43
36,57.14,1.543,-4.577,63.620,-706.565,63.620,-0.88,2000.0,27.09,97.5,2.64,10.79,13.43
37,58.69,1.546,-4.561,63.605,-705.020,63.605,-0.97,2000.0,27.13,97.7,2.63,10.80,13.43
38,60.24,1.548,-4.546,63.593,-703.472,63.593,-0.75,2000.0,27.18,97.8,2.62,10.80,13.43
39,61.79,1.551,-4.532,63.587,-701.921,63.587,-0.39,2000.0,27.26,98.1,2.62,10.81,13.43
40,63.34,1.555,-4.518,63.577,-700.365,63.577,-0.65,1529.6,27.30,98.3,2.61,10.82,13.43
41,64.90,1.558,-4.507,63.566,-698.807,63.566,-0.67,2000.0,27.37,98.5,2.61,10.82,13.43
42,66.46,1.561,-4.496,63.552,-697.246,63.552,-0.90,1888.5,27.41,98.7,2.61,10.82,13.43
43,68.03,1.564,-4.487,63.538,-695.682,63.538,-0.89,1662.9,27.46,98.9,2.61,10.82,13.43
44,69.59,1.567,-4.479,63.524,-694.115,63.524,-0.92,1780.7,27.51,99.0,2.61,10.82,13.43
45,71.16,1.570,-4.473,63.511,-692.546,63.511,-0.84,2000.0,27.57,99.3,2.61,10.82,13.43
46,72.74,1.573,-4.467,63.499,-690.972,63.499,-0.75,2000.0,27.63,99.5,2.62,10.82,13.43
47,74.31,1.577,-4.462,63.483,-689.396,63.483,-0.99,2000.0,27.68,99.6,2.62,10.81,13.43
48,75.89,1.579,-4.458,63.468,-687.817,63.468,-0.94,2000.0,27.72,99.8,2.63,10.81,13.43
49,77.47,1.582,-4.454,63.456,-686.235,63.456,-0.81,2000.0,27.78,100.0,2.63,10.80,13.43
50,78.98,1.501,-4.450,63.445,-684.734,63.445,-0.72,2000.0,27.82,100.2,2.64,10.80,13.43
51,80.48,1.504,-4.447,63.436,-683.230,63.436,-0.61,2000.0,27.87,100.3,2.64,10.79,13.44
52,81.99,1.507,-4.443,63.428,-681.724,63.428,-0.51,2000.0,27.93,100.5,2.65,10.79,13.44
53,83.50,1.510,-4.439,63.420,-680.214,63.420,-0.55,2000.0,27.99,100.8,2.65,10.78,13.44
54,85.01,1.513,-4.434,63.407,-678.701,63.407,-0.84,2000.0,28.03,100.9,2.66,10.78,13.44
55,86.52,1.515,-4.429,63.396,-677.186,63.396,-0.72,2000.0,28.08,101.1,2.66,10.78,13.44
56,88.04,1.517,-4.422,63.386,-675.669,63.386,-0.66,2000.0,28.12,101.2,2.67,10.77,13.44
57,89.56,1.521,-4.415,63.375,-674.148,63.375,-0.70,2000.0,28.18,101.4,2.67,10.77,13.44
58,91.08,1.523,-4.406,63.366,-672.626,63.366,-0.62,2000.0,28.22,101.6,2.67,10.77,13.44
59,92.61,1.526,-4.398,63.357,-671.100,63.357,-0.60,2000.0,28.29,101.8,2.67,10.77,13.44
60,94.14,1.528,-4.389,63.345,-669.572,63.345,-0.77,2000.0,28.32,101.9,2.67,10.77,13.44
61,95.67,1.531,-4.381,63.336,-668.041,63.336,-0.59,2000.0,28.38,102.2,2.68,10.77,13.44
62,97.20,1.534,-4.374,63.326,-666.507,63.326,-0.63,2000.0,28.43,102.3,2.68,10.77,13.45
63,98.74,1.536,-4.367,63.316,-664.971,63.316,-0.69,2000.0,28.48,102.5,2.68,10.76,13.45
64,100.28,1.539,-4.361,63.305,-663.431,63.305,-0.69,2000.0,28.52,102.7,2.69,10.76,13.45
65,101.82,1.542,-4.355,63.295,-661.889,63.295,-0.65,2000.0,28.58,102.9,2.69,10.76,13.45
66,103.37,1.545,-4.349,63.282,-660.345,63.282,-0.80,2000.0,28.62,103.0,2.70,10.75,13.45
67,104.91,1.547,-4.345,63.272,-658.798,63.272,-0.70,2000.0,28.69,103.3,2.70,10.75,13.45
68,106.46,1.550,-4.342,63.258,-657.247,63.258,-0.87,2000.0,28.73,103.4,2.71,10.74,13.45
69,108.02,1.553,-4.339,63.245,-655.694,63.245,-0.85,2000.0,28.79,103.6,2.72,10.73,13.45
70,109.57,1.555,-4.336,63.231,-654.139,63.231,-0.93,2000.0,28.82,103.7,2.73,10.73,13.45
71,111.13,1.558,-4.335,63.219,-652.581,63.219,-0.74,2000.0,28.89,104.0,2.74,10.72,13.46
72,112.69,1.561,-4.334,63.207,-651.020,63.207,-0.79,2000.0,28.93,104.1,2.75,10.71,13.46
73,114.25,1.564,-4.333,63.196,-649.456,63.196,-0.71,2000.0,28.99,104.3,2.76,10.70,13.46
74,115.82,1.567,-4.334,63.183,-647.890,63.183,-0.79,2000.0,29.04,104.5,2.77,10.69,13.46
75,117.39,1.569,-4.334,63.170,-646.320,63.170,-0.87,2000.0,29.08,104.7,2.78,10.68,13.46
76,118.96,1.572,-4.335,63.157,-644.748,63.157,-0.79,2000.0,29.14,104.9,2.80,10.67,13.46
77,120.54,1.575,-4.337,63.143,-643.174,63.143,-0.87,2000.0,29.18,105.0,2.81,10.65,13.46
78,122.11,1.577,-4.338,63.134,-641.597,63.134,-0.63,2000.0,29.23,105.2,2.82,10.64,13.47
79,123.69,1.580,-4.339,63.125,-640.017,63.125,-0.54,2000.0,29.28,105.4,2.84,10.63,13.47
80,125.28,1.582,-4.340,63.115,-638.435,63.115,-0.63,2000.0,29.32,105.6,2.85,10.62,13.47
81,126.86,1.585,-4.342,63.106,-636.849,63.106,-0.56,2000.0,29.39,105.8,2.86,10.61,13.47
82,128.45,1.588,-4.342,63.097,-635.262,63.097,-0.60,2000.0,29.42,105.9,2.88,10.60,13.47
83,129.95,1.502,-4.343,63.088,-633.760,63.088,-0.56,2000.0,29.47,106.1,2.89,10.59,13.47
84,131.46,1.504,-4.343,63.080,-632.255,63.080,-0.57,2000.0,29.51,106.3,2.90,10.57,13.47
85,132.96,1.507,-4.343,63.073,-630.749,63.073,-0.45,2000.0,29.57,106.4,2.91,10.56,13.48
86,134.47,1.509,-4.342,63.065,-629.240,63.065,-0.53,2000.0,29.61,106.6,2.92,10.55,13.48
87,135.98,1.511,-4.341,63.056,-627.729,63.056,-0.62,2000.0,29.64,106.7,2.93,10.54,13.48
88,137.50,1.513,-4.340,63.048,-626.216,63.048,-0.48,2000.0,29.69,106.9,2.95,10.54,13.48
89,139.01,1.516,-4.338,63.040,-624.700,63.040,-0.55,2000.0,29.73,107.0,2.96,10.53,13.48
90,140.53,1.517,-4.337,63.030,-623.183,63.030,-0.64,2000.0,29.76,107.1,2.97,10.52,13.48
91,142.05,1.519,-4.335,63.022,-621.664,63.022,-0.56,2000.0,29.81,107.3,2.98,10.51,13.49
92,143.57,1.521,-4.334,63.012,-620.143,63.012,-0.66,2000.0,29.84,107.4,2.99,10.50,13.49
93,145.09,1.523,-4.333,63.001,-618.621,63.001,-0.71,2000.0,29.87,107.5,3.00,10.49,13.49
94,146.61,1.525,-4.333,62.990,-617.096,62.990,-0.70,2000.0,29.91,107.7,3.01,10.48,13.49
95,148.14,1.526,-4.333,62.980,-615.570,62.980,-0.69,2000.0,29.93,107.8,3.02,10.47,13.49
96,149.67,1.528,-4.333,62.969,-614.043,62.969,-0.73,2000.0,29.96,107.9,3.04,10.46,13.49
97,151.20,1.529,-4.333,62.956,-612.514,62.956,-0.80,2000.0,29.98,107.9,3.05,10.45,13.50
98,152.73,1.530,-4.334,62.946,-610.984,62.946,-0.67,2000.0,30.02,108.1,3.06,10.43,13.50
99,154.26,1.531,-4.335,62.935,-609.453,62.935,-0.73,2000.0,30.04,108.1,3.08,10.42,13.50
100,155.79,1.533,-4.335,62.922,-607.921,62.922,-0.82,2000.0,30.04,108.1,3.09,10.41,13.50
101,157.32,1.533,-4.336,62.912,-606.388,62.912,-0.71,2000.0,30.07,108.3,3.10,10.40,13.50
102,158.86,1.533,-4.336,62.898,-604.855,62.898,-0.87,2000.0,30.05,108.2,3.11,10.39,13.50
103,160.39,1.533,-4.336,62.886,-603.322,62.886,-0.79,2000.0,30.05,108.2,3.13,10.38,13.51
104,161.92,1.532,-4.335,62.873,-601.790,62.873,-0.85,2000.0,30.02,108.1,3.14,10.37,13.51
105,163.45,1.531,-4.334,62.862,-600.260,62.862,-0.73,2000.0,30.02,108.1,3.15,10.36,13.51
106,164.98,1.530,-4.331,62.850,-598.729,62.850,-0.76,2000.0,29.99,108.0,3.16,10.35,13.51
107,166.51,1.529,-4.328,62.838,-597.200,62.838,-0.77,2000.0,29.97,107.9,3.17,10.35,13.51
108,168.04,1.528,-4.324,62.828,-595.672,62.828,-0.70,2000.0,29.95,107.8,3.18,10.34,13.52
109,169.57,1.527,-4.319,62.817,-594.146,62.817,-0.68,2000.0,29.92,107.7,3.18,10.33,13.52
110,171.09,1.525,-4.313,62.805,-592.621,62.805,-0.78,1942.0,29.89,107.6,3.19,10.33,13.52
111,172.61,1.523,-4.306,62.794,-591.097,62.794,-0.73,1589.4,29.87,107.5,3.19,10.33,13.52
112,174.14,1.523,-4.297,62.782,-589.574,62.782,-0.83,1729.8,29.84,107.4,3.20,10.33,13.52
113,175.66,1.521,-4.287,62.769,-588.054,62.769,-0.84,1483.4,29.80,107.3,3.20,10.33,13.53
114,177.18,1.519,-4.276,62.756,-586.535,62.756,-0.82,1791.5,29.77,107.2,3.20,10.33,13.53
115,178.69,1.517,-4.263,62.744,-585.018,62.744,-0.80,1743.8,29.73,107.0,3.20,10.33,13.53
116,180.21,1.516,-4.249,62.732,-583.502,62.732,-0.81,2000.0,29.71,106.9,3.20,10.34,13.53
117,181.72,1.514,-4.234,62.719,-581.989,62.719,-0.84,2000.0,29.67,106.8,3.19,10.34,13.53
118,183.24,1.512,-4.218,62.707,-580.477,62.707,-0.80,2000.0,29.64,106.7,3.19,10.35,13.54
119,184.75,1.511,-4.202,62.693,-578.966,62.693,-0.93,2000.0,29.60,106.6,3.18,10.36,13.54
120,186.25,1.509,-4.185,62.680,-577.458,62.680,-0.88,2000.0,29.57,106.5,3.18,10.36,13.54
121,187.76,1.507,-4.168,62.665,-575.951,62.665,-0.98,2000.0,29.51,106.2,3.17,10.37,13.54
122,189.27,1.504,-4.152,62.653,-574.447,62.653,-0.79,2000.0,29.49,106.2,3.17,10.38,13.54
123,190.77,1.503,-4.135,62.640,-572.945,62.640,-0.87,2000.0,29.45,106.0,3.16,10.39,13.55
124,192.27,1.501,-4.118,62.625,-571.444,62.625,-0.96,2000.0,29.41,105.9,3.15,10.39,13.55
125,193.86,1.587,-4.099,62.610,-569.857,62.610,-0.95,2000.0,29.37,105.7,3.15,10.40,13.55
126,195.44,1.584,-4.080,62.594,-568.273,62.594,-1.03,2000.0,29.30,105.5,3.14,10.41,13.55
127,197.02,1.581,-4.062,62.580,-566.692,62.580,-0.89,2000.0,29.27,105.4,3.13,10.42,13.55
128,198.60,1.579,-4.043,62.566,-565.113,62.566,-0.88,2000.0,29.23,105.2,3.13,10.43,13.55
129,200.18,1.577,-4.024,62.550,-563.536,62.550,-1.02,2000.0,29.17,105.0,3.12,10.44,13.56
130,201.75,1.574,-4.005,62.535,-561.962,62.535,-1.00,2000.0,29.14,104.9,3.11,10.45,13.56
131,203.32,1.572,-3.986,62.517,-560.390,62.517,-1.12,2000.0,29.10,104.8,3.10,10.46,13.56
132,204.89,1.570,-3.967,62.497,-558.821,62.497,-1.24,2000.0,29.05,104.6,3.10,10.47,13.56
133,206.46,1.567,-3.948,62.478,-557.254,62.478,-1.23,2000.0,28.99,104.4,3.09,10.48,13.57
134,208.03,1.564,-3.930,62.461,-555.690,62.461,-1.10,2000.0,28.95,104.2,3.08,10.48,13.57
135,209.59,1.562,-3.911,62.444,-554.128,62.444,-1.09,2000.0,28.91,104.1,3.08,10.49,13.57
136,211.15,1.560,-3.893,62.427,-552.568,62.427,-1.06,2000.0,28.87,103.9,3.07,10.50,13.57
137,212.71,1.558,-3.874,62.411,-551.011,62.411,-1.08,2000.0,28.83,103.8,3.06,10.51,13.57
138,214.26,1.555,-3.856,62.392,-549.456,62.392,-1.17,2000.0,28.77,103.6,3.06,10.52,13.57
139,215.81,1.553,-3.838,62.376,-547.903,62.376,-1.05,2000.0,28.74,103.5,3.05,10.53,13.58
140,217.36,1.551,-3.820,62.359,-546.353,62.359,-1.13,2000.0,28.69,103.3,3.05,10.53,13.58
141,218.91,1.548,-3.803,62.342,-544.805,62.342,-1.08,2000.0,28.65,103.1,3.04,10.54,13.58
142,220.46,1.546,-3.785,62.326,-543.259,62.326,-1.00,2000.0,28.61,103.0,3.04,10.55,13.58
143,222.00,1.544,-3.768,62.311,-541.716,62.311,-1.02,2000.0,28.57,102.9,3.03,10.56,13.59
144,223.54,1.543,-3.750,62.297,-540.173,62.297,-0.91,2000.0,28.57,102.9,3.02,10.56,13.59
145,225.09,1.543,-3.732,62.279,-538.631,62.279,-1.15,2000.0,28.56,102.8,3.02,10.57,13.59
146,226.63,1.542,-3.715,62.261,-537.089,62.261,-1.15,2000.0,28.54,102.8,3.02,10.57,13.59
147,228.17,1.542,-3.698,62.245,-535.548,62.245,-1.04,2000.0,28.56,102.8,3.01,10.58,13.59
148,229.71,1.543,-3.682,62.228,-534.006,62.228,-1.09,2000.0,28.58,102.9,3.01,10.59,13.59
149,231.26,1.544,-3.665,62.213,-532.462,62.213,-0.99,2000.0,28.61,103.0,3.00,10.59,13.60
150,232.80,1.546,-3.649,62.196,-530.916,62.196,-1.12,2000.0,28.66,103.2,3.00,10.60,13.60
151,234.35,1.548,-3.633,62.179,-529.368,62.179,-1.10,2000.0,28.70,103.3,3.00,10.60,13.60
152,235.90,1.552,-3.617,62.163,-527.816,62.163,-0.98,2000.0,28.77,103.6,3.00,10.61,13.60
153,237.46,1.556,-3.601,62.147,-526.260,62.147,-1.03,2000.0,28.84,103.8,2.99,10.61,13.60
154,239.02,1.560,-3.586,62.132,-524.700,62.132,-1.00,2000.0,28.93,104.1,2.99,10.61,13.61
155,240.58,1.565,-3.571,62.116,-523.136,62.116,-1.03,2000.0,29.01,104.4,2.99,10.62,13.61
156,242.15,1.568,-3.556,62.098,-521.568,62.098,-1.14,2000.0,29.07,104.7,2.99,10.62,13.61
157,243.72,1.571,-3.543,62.081,-519.997,62.081,-1.05,2000.0,29.12,104.8,2.99,10.62,13.61
158,245.30,1.574,-3.529,62.066,-518.422,62.066,-1.00,2000.0,29.18,105.0,2.99,10.62,13.61
159,246.87,1.577,-3.517,62.050,-516.846,62.050,-1.00,2000.0,29.23,105.2,2.99,10.63,13.62
160,248.45,1.580,-3.504,62.033,-515.266,62.033,-1.06,2000.0,29.28,105.4,2.99,10.63,13.62
161,250.04,1.582,-3.493,62.013,-513.685,62.013,-1.24,2000.0,29.29,105.4,2.99,10.63,13.62
162,251.62,1.582,-3.482,61.997,-512.102,61.997,-1.04,2000.0,29.32,105.5,3.00,10.63,13.62
163,253.20,1.585,-3.471,61.980,-510.518,61.980,-1.07,2000.0,29.36,105.7,3.00,10.62,13.62
164,254.79,1.586,-3.461,61.962,-508.932,61.962,-1.13,2000.0,29.37,105.7,3.00,10.62,13.62
165,256.37,1.587,-3.450,61.945,-507.345,61.945,-1.07,2000.0,29.40,105.8,3.01,10.62,13.63
166,257.96,1.588,-3.440,61.926,-505.758,61.926,-1.18,2000.0,29.40,105.9,3.01,10.62,13.63
167,259.46,1.500,-3.431,61.912,-504.257,61.912,-0.97,2000.0,29.44,106.0,3.01,10.62,13.63
168,260.97,1.502,-3.422,61.895,-502.755,61.895,-1.10,2000.0,29.45,106.0,3.02,10.62,13.63
169,262.47,1.502,-3.414,61.877,-501.253,61.877,-1.21,2000.0,29.46,106.1,3.02,10.61,13.63
170,263.97,1.503,-3.405,61.860,-499.750,61.860,-1.15,2000.0,29.48,106.1,3.03,10.61,13.64
171,265.47,1.504,-3.397,61.843,-498.247,61.843,-1.16,2000.0,29.49,106.2,3.03,10.61,13.64
172,266.98,1.505,-3.388,61.826,-496.743,61.826,-1.09,2000.0,29.52,106.3,3.03,10.60,13.64
173,268.48,1.505,-3.380,61.809,-495.237,61.809,-1.12,2000.0,29.52,106.3,3.04,10.60,13.64
174,269.99,1.506,-3.371,61.793,-493.732,61.793,-1.06,2000.0,29.53,106.3,3.04,10.60,13.64
175,271.50,1.507,-3.362,61.778,-492.225,61.778,-1.05,2000.0,29.56,106.4,3.05,10.60,13.64
176,273.00,1.508,-3.352,61.761,-490.717,61.761,-1.08,2000.0,29.57,106.5,3.05,10.60,13.65
177,274.51,1.509,-3.341,61.743,-489.208,61.743,-1.21,2000.0,29.58,106.5,3.05,10.60,13.65
178,276.02,1.508,-3.331,61.724,-487.701,61.724,-1.26,2000.0,29.57,106.4,3.05,10.60,13.65
179,277.53,1.508,-3.319,61.706,-486.192,61.706,-1.18,2000.0,29.58,106.5,3.05,10.60,13.65
180,279.04,1.509,-3.307,61.690,-484.684,61.690,-1.11,2000.0,29.59,106.5,3.05,10.60,13.65
181,280.55,1.510,-3.295,61.670,-483.174,61.670,-1.28,2000.0,29.60,106.6,3.05,10.60,13.65
182,282.06,1.509,-3.282,61.648,-481.666,61.648,-1.46,2000.0,29.57,106.5,3.05,10.61,13.65
183,283.57,1.509,-3.268,61.629,-480.158,61.629,-1.26,2000.0,29.58,106.5,3.05,10.61,13.66
184,285.07,1.508,-3.255,61.609,-478.649,61.609,-1.31,2000.0,29.57,106.4,3.04,10.61,13.66
185,286.58,1.508,-3.242,61.590,-477.142,61.590,-1.27,2000.0,29.57,106.4,3.04,10.62,13.66
186,288.09,1.508,-3.228,61.572,-475.634,61.572,-1.23,2000.0,29.56,106.4,3.04,10.62,13.66
187,289.60,1.507,-3.215,61.552,-474.127,61.552,-1.31,2000.0,29.55,106.4,3.04,10.62,13.66
188,291.10,1.506,-3.203,61.532,-472.621,61.532,-1.35,2000.0,29.53,106.3,3.04,10.63,13.66
189,292.61,1.505,-3.191,61.512,-471.116,61.512,-1.33,2000.0,29.51,106.2,3.04,10.63,13.66
190,294.11,1.504,-3.179,61.493,-469.612,61.493,-1.27,2000.0,29.49,106.1,3.04,10.63,13.66
191,295.62,1.504,-3.168,61.474,-468.108,61.474,-1.26,2000.0,29.47,106.1,3.04,10.63,13.67
192,297.12,1.502,-3.157,61.455,-466.606,61.455,-1.24,2000.0,29.44,106.0,3.04,10.63,13.67
193,298.62,1.501,-3.147,61.436,-465.105,61.436,-1.24,2000.0,29.43,105.9,3.04,10.63,13.67
194,300.21,1.588,-3.137,61.416,-463.518,61.416,-1.31,2000.0,29.39,105.8,3.04,10.63,13.67
195,301.79,1.586,-3.126,61.395,-461.931,61.395,-1.31,2000.0,29.36,105.7,3.04,10.63,13.67
196,303.38,1.584,-3.117,61.374,-460.347,61.374,-1.33,2000.0,29.33,105.6,3.04,10.63,13.67
197,304.96,1.583,-3.107,61.352,-458.764,61.352,-1.37,2000.0,29.30,105.5,3.04,10.63,13.67
198,306.54,1.580,-3.098,61.329,-457.184,61.329,-1.45,2000.0,29.24,105.3,3.05,10.63,13.67
199,308.12,1.578,-3.089,61.305,-455.606,61.305,-1.51,2000.0,29.21,105.1,3.05,10.63,13.68
200,309.69,1.575,-3.080,61.282,-454.031,61.282,-1.47,2000.0,29.15,105.0,3.05,10.63,13.68
201,311.27,1.573,-3.071,61.261,-452.458,61.261,-1.38,2000.0,29.12,104.8,3.05,10.63,13.68
202,312.84,1.571,-3.062,61.237,-450.887,61.237,-1.51,2000.0,29.06,104.6,3.05,10.62,13.68
203,314.41,1.568,-3.053,61.215,-449.319,61.215,-1.38,2000.0,29.03,104.5,3.06,10.62,13.68
204,315.97,1.566,-3.044,61.192,-447.753,61.192,-1.50,2000.0,28.98,104.3,3.06,10.62,13.68
205,317.54,1.563,-3.035,61.168,-446.190,61.168,-1.50,2000.0,28.92,104.1,3.06,10.62,13.68
206,319.10,1.561,-3.026,61.146,-444.630,61.146,-1.46,2000.0,28.87,103.9,3.06,10.62,13.68
207,320.65,1.558,-3.016,61.123,-443.073,61.123,-1.44,2000.0,28.83,103.8,3.06,10.62,13.68
208,322.21,1.556,-3.006,61.099,-441.517,61.099,-1.53,2000.0,28.78,103.6,3.06,10.62,13.68
209,323.76,1.552,-2.997,61.076,-439.965,61.076,-1.51,2000.0,28.73,103.4,3.06,10.62,13.69
210,325.31,1.550,-2.987,61.053,-438.415,61.053,-1.48,2000.0,28.67,103.2,3.06,10.62,13.68
211,326.86,1.546,-2.978,61.032,-436.869,61.032,-1.38,2000.0,28.62,103.0,3.07,10.62,13.68
212,328.40,1.545,-2.969,61.012,-435.324,61.012,-1.26,2000.0,28.59,102.9,3.07,10.62,13.69
213,329.95,1.542,-2.960,60.990,-433.782,60.990,-1.41,2000.0,28.53,102.7,3.07,10.62,13.69
214,331.49,1.540,-2.952,60.969,-432.242,60.969,-1.40,2000.0,28.49,102.6,3.07,10.61,13.69
215,333.02,1.537,-2.943,60.947,-430.706,60.947,-1.42,2000.0,28.43,102.3,3.08,10.61,13.69
216,334.56,1.534,-2.935,60.926,-429.172,60.926,-1.35,2000.0,28.40,102.2,3.08,10.61,13.69
217,336.09,1.532,-2.927,60.904,-427.640,60.904,-1.46,2000.0,28.33,102.0,3.09,10.61,13.69
218,337.62,1.528,-2.919,60.882,-426.112,60.882,-1.41,2000.0,28.28,101.8,3.09,10.60,13.69
219,339.14,1.525,-2.912,60.861,-424.587,60.861,-1.41,2000.0,28.21,101.6,3.09,10.60,13.69
220,340.66,1.522,-2.904,60.842,-423.065,60.842,-1.25,2000.0,28.18,101.4,3.10,10.59,13.69
221,342.18,1.520,-2.897,60.820,-421.544,60.820,-1.43,2000.0,28.13,101.3,3.11,10.59,13.69
222,343.70,1.517,-2.890,60.796,-420.028,60.796,-1.59,2000.0,28.07,101.0,3.11,10.58,13.69
223,345.22,1.514,-2.883,60.773,-418.513,60.773,-1.51,2000.0,28.01,100.8,3.12,10.58,13.70
224,346.73,1.510,-2.877,60.751,-417.003,60.751,-1.48,2000.0,27.94,100.6,3.13,10.57,13.70
225,348.23,1.508,-2.870,60.731,-415.496,60.731,-1.29,2000.0,27.90,100.5,3.13,10.57,13.70
226,349.74,1.506,-2.864,60.712,-413.990,60.712,-1.27,2000.0,27.87,100.3,3.14,10.56,13.70
227,351.24,1.504,-2.859,60.688,-412.487,60.688,-1.61,2000.0,27.81,100.1,3.15,10.55,13.70
228,352.83,1.583,-2.854,60.662,-410.904,60.662,-1.64,2000.0,27.74,99.9,3.16,10.54,13.70
229,354.41,1.580,-2.849,60.638,-409.325,60.638,-1.53,2000.0,27.69,99.7,3.17,10.53,13.70
230,355.98,1.577,-2.845,60.614,-407.748,60.614,-1.50,2000.0,27.64,99.5,3.18,10.52,13.70
231,357.56,1.574,-2.841,60.590,-406.174,60.590,-1.55,2000.0,27.59,99.3,3.19,10.51,13.70
232,359.13,1.571,-2.838,60.564,-404.604,60.564,-1.65,2000.0,27.52,99.1,3.20,10.50,13.70
233,360.69,1.568,-2.835,60.540,-403.036,60.540,-1.50,2000.0,27.49,99.0,3.21,10.49,13.71
234,362.26,1.565,-2.833,60.515,-401.472,60.515,-1.62,2000.0,27.43,98.7,3.22,10.48,13.70
235,363.82,1.562,-2.832,60.490,-399.910,60.490,-1.62,2000.0,27.38,98.6,3.24,10.47,13.70
236,365.38,1.559,-2.831,60.464,-398.352,60.464,-1.67,2000.0,27.32,98.4,3.25,10.46,13.71
237,366.94,1.556,-2.831,60.437,-396.796,60.437,-1.73,2000.0,27.28,98.2,3.26,10.44,13.71
238,368.49,1.553,-2.832,60.408,-395.243,60.408,-1.86,2000.0,27.21,98.0,3.28,10.43,13.71
