index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
18,26.72,1.482,-4.209,63.827,-736.903,63.827,-0.52,2000.0,22.52,81.1,2.12,11.31,13.43
19,28.20,1.484,-4.201,63.819,-735.419,63.819,-0.53,2000.0,22.56,81.2,2.12,11.31,13.43
20,29.69,1.487,-4.194,63.811,-733.932,63.811,-0.55,2000.0,22.63,81.5,2.12,11.31,13.43
21,31.18,1.488,-4.188,63.803,-732.444,63.803,-0.56,2000.0,22.70,81.7,2.12,11.31,13.43
22,32.67,1.489,-4.182,63.794,-730.955,63.794,-0.58,2000.0,22.74,81.9,2.12,11.31,13.43
23,34.15,1.488,-4.176,63.786,-729.468,63.786,-0.59,2000.0,22.81,82.1,2.13,11.31,13.43
24,35.64,1.484,-4.171,63.776,-727.984,63.776,-0.61,2000.0,22.85,82.3,2.13,11.30,13.43
25,40.10,4.467,-4.157,63.746,-723.517,63.746,-0.68,2000.0,22.92,82.5,2.14,11.29,13.43
26,41.62,1.515,-4.153,63.735,-722.003,63.735,-0.72,2000.0,22.98,82.7,2.14,11.29,13.43
27,43.14,1.518,-4.149,63.723,-720.485,63.723,-0.77,2000.0,23.02,82.9,2.14,11.29,13.43
28,44.66,1.521,-4.144,63.715,-718.963,63.715,-0.58,2000.0,23.09,83.1,2.15,11.28,13.43
29,46.18,1.525,-4.140,63.704,-717.438,63.704,-0.67,2000.0,23.13,83.3,2.15,11.28,13.43
30,47.71,1.529,-4.136,63.698,-715.909,63.698,-0.44,2000.0,23.21,83.5,2.15,11.28,13.43
31,49.24,1.533,-4.132,63.685,-714.377,63.685,-0.80,2000.0,23.24,83.7,2.16,11.27,13.43
32,50.78,1.536,-4.128,63.679,-712.841,63.679,-0.45,2000.0,23.31,83.9,2.16,11.27,13.43
33,52.32,1.540,-4.124,63.669,-711.301,63.669,-0.60,2000.0,23.35,84.1,2.17,11.26,13.43
34,53.86,1.543,-4.120,63.659,-709.758,63.659,-0.66,2000.0,23.41,84.3,2.17,11.26,13.43
35,55.41,1.546,-4.116,63.646,-708.211,63.646,-0.86,2000.0,23.44,84.4,2.17,11.26,13.43
36,56.96,1.549,-4.112,63.632,-706.663,63.632,-0.89,2000.0,23.47,84.5,2.18,11.25,13.43
37,58.51,1.550,-4.109,63.616,-705.113,63.616,-1.02,2000.0,23.48,84.5,2.18,11.25,13.43
38,60.06,1.551,-4.106,63.606,-703.563,63.606,-0.67,2000.0,23.49,84.6,2.19,11.24,13.43
39,61.61,1.551,-4.104,63.599,-702.012,63.599,-0.45,2000.0,23.51,84.6,2.19,11.24,13.43
40,63.16,1.549,-4.103,63.587,-700.462,63.587,-0.74,2000.0,23.45,84.4,2.20,11.23,13.43
41,64.71,1.547,-4.101,63.578,-698.915,63.578,-0.59,2000.0,23.44,84.4,2.21,11.23,13.43
42,66.25,1.545,-4.100,63.563,-697.370,63.563,-0.98,2000.0,23.38,84.2,2.21,11.22,13.43
43,67.79,1.541,-4.100,63.550,-695.829,63.550,-0.83,2000.0,23.33,84.0,2.22,11.21,13.43
44,69.33,1.538,-4.100,63.535,-694.291,63.535,-0.97,2000.0,23.27,83.8,2.23,11.20,13.43
45,70.86,1.534,-4.101,63.523,-692.757,63.523,-0.79,2000.0,23.23,83.6,2.24,11.19,13.43
46,72.40,1.531,-4.102,63.511,-691.226,63.511,-0.80,2000.0,23.17,83.4,2.25,11.18,13.44
47,73.92,1.528,-4.104,63.495,-689.698,63.495,-1.03,2000.0,23.11,83.2,2.26,11.17,13.44
48,75.45,1.523,-4.106,63.482,-688.176,63.482,-0.87,2000.0,23.05,83.0,2.27,11.16,13.44
49,76.97,1.520,-4.108,63.469,-686.656,63.469,-0.88,2000.0,23.00,82.8,2.28,11.15,13.44
50,78.48,1.516,-4.111,63.457,-685.140,63.457,-0.75,2000.0,22.95,82.6,2.30,11.14,13.44
51,80.00,1.514,-4.115,63.448,-683.626,63.448,-0.61,2000.0,22.93,82.5,2.31,11.13,13.44
52,81.51,1.511,-4.118,63.440,-682.114,63.440,-0.55,2000.0,22.88,82.4,2.32,11.11,13.44
53,83.02,1.510,-4.122,63.432,-680.605,63.432,-0.53,2000.0,22.86,82.3,2.34,11.10,13.44
54,84.52,1.507,-4.126,63.419,-679.098,63.419,-0.88,2000.0,22.80,82.1,2.35,11.09,13.44
55,86.03,1.503,-4.130,63.409,-677.595,63.409,-0.64,2000.0,22.77,82.0,2.36,11.08,13.44
56,87.53,1.500,-4.135,63.397,-676.094,63.397,-0.77,2000.0,22.70,81.7,2.38,11.06,13.44
57,89.09,1.565,-4.141,63.387,-674.530,63.387,-0.68,2000.0,22.66,81.6,2.39,11.05,13.44
58,90.65,1.561,-4.147,63.377,-672.969,63.377,-0.64,2000.0,22.60,81.4,2.41,11.03,13.44
59,92.21,1.559,-4.153,63.366,-671.410,63.366,-0.66,2000.0,22.57,81.3,2.43,11.02,13.44
60,93.77,1.555,-4.161,63.354,-669.855,63.354,-0.80,2000.0,22.52,81.1,2.45,11.00,13.44
61,95.32,1.553,-4.168,63.346,-668.302,63.346,-0.54,2000.0,22.50,81.0,2.46,10.98,13.45
62,96.87,1.551,-4.176,63.334,-666.751,63.334,-0.76,2000.0,22.46,80.9,2.48,10.97,13.45
63,98.42,1.549,-4.183,63.324,-665.203,63.324,-0.64,2000.0,22.44,80.8,2.50,10.95,13.45
64,99.97,1.547,-4.190,63.312,-663.655,63.312,-0.74,2000.0,22.41,80.7,2.52,10.93,13.45
65,101.51,1.546,-4.197,63.302,-662.110,63.302,-0.67,2000.0,22.40,80.6,2.53,10.92,13.45
66,103.06,1.544,-4.203,63.289,-660.566,63.289,-0.85,2000.0,22.36,80.5,2.55,10.90,13.45
67,104.60,1.543,-4.209,63.279,-659.023,63.279,-0.65,2000.0,22.36,80.5,2.57,10.88,13.45
68,106.14,1.541,-4.215,63.264,-657.482,63.264,-0.96,2000.0,22.31,80.3,2.58,10.87,13.45
69,107.68,1.539,-4.221,63.252,-655.943,63.252,-0.78,2000.0,22.29,80.2,2.60,10.85,13.45
70,109.22,1.536,-4.227,63.237,-654.407,63.237,-1.02,2000.0,22.24,80.1,2.62,10.84,13.46
71,110.75,1.534,-4.234,63.226,-652.872,63.226,-0.66,2000.0,22.23,80.0,2.64,10.82,13.46
72,112.28,1.533,-4.240,63.212,-651.340,63.212,-0.91,2000.0,22.19,79.9,2.65,10.80,13.46
73,113.81,1.531,-4.246,63.203,-649.809,63.203,-0.65,2000.0,22.19,79.9,2.67,10.79,13.46
74,115.34,1.530,-4.252,63.190,-648.279,63.190,-0.85,2000.0,22.17,79.8,2.69,10.77,13.46
75,116.87,1.529,-4.259,63.176,-646.750,63.176,-0.85,2000.0,22.15,79.7,2.71,10.76,13.46
76,118.40,1.529,-4.266,63.165,-645.222,63.165,-0.76,2000.0,22.15,79.7,2.72,10.74,13.46
77,119.93,1.527,-4.272,63.150,-643.695,63.150,-0.97,2000.0,22.12,79.6,2.74,10.72,13.46
78,121.45,1.526,-4.278,63.142,-642.169,63.142,-0.56,2000.0,22.12,79.6,2.76,10.71,13.47
79,122.98,1.526,-4.284,63.132,-640.643,63.132,-0.63,1745.5,22.11,79.6,2.78,10.69,13.47
80,124.50,1.525,-4.288,63.121,-639.118,63.121,-0.69,1712.9,22.09,79.5,2.79,10.68,13.47
81,126.03,1.525,-4.291,63.115,-637.593,63.115,-0.44,1452.0,22.12,79.6,2.81,10.66,13.47
82,127.56,1.525,-4.292,63.103,-636.067,63.103,-0.74,1622.8,22.09,79.5,2.82,10.65,13.47
83,129.08,1.525,-4.292,63.096,-634.542,63.096,-0.47,1549.6,22.11,79.6,2.83,10.64,13.47
84,130.61,1.525,-4.291,63.086,-633.018,63.086,-0.63,2000.0,22.10,79.5,2.84,10.63,13.47
85,132.13,1.525,-4.288,63.080,-631.493,63.080,-0.43,1393.8,22.09,79.5,2.85,10.62,13.48
86,133.65,1.525,-4.284,63.072,-629.969,63.072,-0.53,2000.0,22.09,79.5,2.86,10.62,13.48
87,135.18,1.523,-4.279,63.063,-628.445,63.063,-0.60,2000.0,22.08,79.5,2.87,10.61,13.48
88,136.70,1.523,-4.273,63.056,-626.922,63.056,-0.44,2000.0,22.08,79.5,2.87,10.61,13.48
89,138.22,1.524,-4.268,63.047,-625.398,63.047,-0.56,2000.0,22.08,79.5,2.88,10.60,13.48
90,139.75,1.522,-4.261,63.037,-623.876,63.037,-0.65,2000.0,22.06,79.4,2.89,10.60,13.48
91,141.27,1.523,-4.255,63.030,-622.353,63.030,-0.46,2000.0,22.08,79.5,2.89,10.59,13.49
92,142.79,1.523,-4.248,63.019,-620.830,63.019,-0.71,2000.0,22.06,79.4,2.90,10.59,13.49
93,144.31,1.522,-4.241,63.009,-619.308,63.009,-0.66,2000.0,22.06,79.4,2.90,10.59,13.49
94,145.84,1.523,-4.233,62.999,-617.785,62.999,-0.66,2000.0,22.08,79.5,2.91,10.58,13.49
95,147.36,1.523,-4.225,62.988,-616.262,62.988,-0.72,2000.0,22.08,79.5,2.91,10.58,13.49
96,148.89,1.525,-4.216,62.978,-614.737,62.978,-0.67,2000.0,22.09,79.5,2.92,10.58,13.50
97,150.41,1.525,-4.208,62.966,-613.213,62.966,-0.82,2000.0,22.09,79.5,2.92,10.58,13.50
98,151.94,1.525,-4.199,62.956,-611.688,62.956,-0.61,2000.0,22.12,79.6,2.92,10.58,13.50
99,153.46,1.527,-4.189,62.945,-610.161,62.945,-0.76,2000.0,22.13,79.7,2.93,10.57,13.50
100,154.99,1.527,-4.179,62.933,-608.634,62.933,-0.79,2000.0,22.14,79.7,2.93,10.57,13.50
101,156.52,1.529,-4.169,62.923,-607.106,62.923,-0.63,2000.0,22.17,79.8,2.93,10.57,13.50
102,158.05,1.531,-4.158,62.909,-605.575,62.909,-0.93,2000.0,22.18,79.9,2.93,10.57,13.51
103,159.58,1.531,-4.147,62.898,-604.044,62.898,-0.70,2000.0,22.21,79.9,2.93,10.57,13.51
104,161.11,1.533,-4.137,62.885,-602.511,62.885,-0.88,2000.0,22.22,80.0,2.94,10.57,13.51
105,162.65,1.534,-4.126,62.874,-600.978,62.874,-0.73,2000.0,22.24,80.1,2.94,10.57,13.51
106,164.18,1.536,-4.115,62.862,-599.442,62.862,-0.72,2000.0,22.27,80.2,2.94,10.57,13.51
107,165.72,1.537,-4.104,62.850,-597.904,62.850,-0.83,2000.0,22.28,80.2,2.94,10.57,13.51
108,167.26,1.539,-4.093,62.840,-596.366,62.840,-0.61,2000.0,22.32,80.3,2.94,10.57,13.52
109,168.80,1.540,-4.082,62.828,-594.826,62.828,-0.77,2000.0,22.32,80.4,2.94,10.58,13.52
110,170.34,1.542,-4.072,62.817,-593.284,62.817,-0.71,2000.0,22.36,80.5,2.94,10.58,13.52
111,171.88,1.543,-4.061,62.806,-591.742,62.806,-0.73,2000.0,22.37,80.5,2.95,10.58,13.52
112,173.43,1.545,-4.049,62.793,-590.197,62.793,-0.82,2000.0,22.39,80.6,2.95,10.58,13.52
113,174.97,1.546,-4.038,62.781,-588.651,62.781,-0.83,2000.0,22.41,80.7,2.95,10.58,13.53
114,176.52,1.548,-4.027,62.768,-587.104,62.768,-0.80,2000.0,22.44,80.8,2.95,10.58,13.53
115,178.07,1.549,-4.016,62.755,-585.555,62.755,-0.84,2000.0,22.45,80.8,2.95,10.58,13.53
116,179.62,1.551,-4.005,62.743,-584.005,62.743,-0.77,2000.0,22.48,80.9,2.95,10.58,13.53
117,181.17,1.552,-3.993,62.730,-582.453,62.730,-0.86,2000.0,22.50,81.0,2.95,10.59,13.53
118,182.72,1.553,-3.981,62.718,-580.900,62.718,-0.77,2000.0,22.52,81.1,2.95,10.59,13.54
119,184.28,1.555,-3.968,62.703,-579.345,62.703,-0.98,2000.0,22.54,81.2,2.95,10.59,13.54
120,185.84,1.556,-3.954,62.690,-577.789,62.690,-0.82,2000.0,22.57,81.3,2.94,10.60,13.54
121,187.39,1.558,-3.939,62.673,-576.231,62.673,-1.06,2000.0,22.57,81.3,2.94,10.60,13.54
122,188.95,1.559,-3.925,62.662,-574.672,62.662,-0.70,2000.0,22.62,81.4,2.94,10.61,13.54
123,190.51,1.562,-3.910,62.647,-573.111,62.647,-0.99,2000.0,22.64,81.5,2.93,10.61,13.55
124,192.08,1.563,-3.895,62.633,-571.548,62.633,-0.89,2000.0,22.67,81.6,2.93,10.62,13.55
125,193.64,1.566,-3.879,62.618,-569.982,62.618,-0.98,2000.0,22.70,81.7,2.93,10.62,13.55
126,195.21,1.567,-3.864,62.601,-568.415,62.601,-1.04,2000.0,22.72,81.8,2.92,10.63,13.55
127,196.71,1.501,-3.849,62.589,-566.915,62.589,-0.82,2000.0,22.76,81.9,2.92,10.63,13.55
128,198.21,1.503,-3.834,62.575,-565.412,62.575,-0.97,2000.0,22.78,82.0,2.92,10.64,13.56
129,199.72,1.505,-3.818,62.560,-563.907,62.560,-1.00,2000.0,22.81,82.1,2.91,10.65,13.56
130,201.23,1.507,-3.803,62.545,-562.401,62.545,-0.96,2000.0,22.84,82.2,2.91,10.65,13.56
131,202.73,1.509,-3.787,62.528,-560.892,62.528,-1.14,2000.0,22.88,82.4,2.90,10.66,13.56
132,204.25,1.511,-3.771,62.509,-559.382,62.509,-1.23,2000.0,22.89,82.4,2.90,10.67,13.56
133,205.76,1.513,-3.755,62.491,-557.869,62.491,-1.20,2000.0,22.93,82.6,2.89,10.67,13.56
134,207.27,1.514,-3.740,62.473,-556.356,62.473,-1.18,2000.0,22.95,82.6,2.89,10.68,13.57
135,208.79,1.516,-3.724,62.457,-554.840,62.457,-1.07,2000.0,22.98,82.7,2.88,10.68,13.57
136,210.30,1.518,-3.709,62.440,-553.323,62.440,-1.13,2000.0,23.00,82.8,2.88,10.69,13.57
137,211.82,1.520,-3.694,62.425,-551.803,62.425,-0.99,2000.0,23.05,83.0,2.88,10.69,13.57
138,213.35,1.522,-3.679,62.406,-550.281,62.406,-1.23,2000.0,23.07,83.1,2.87,10.70,13.57
139,214.87,1.524,-3.664,62.391,-548.758,62.391,-1.02,2000.0,23.11,83.2,2.87,10.71,13.58
140,216.40,1.527,-3.649,62.373,-547.231,62.373,-1.15,2000.0,23.15,83.3,2.87,10.71,13.58
141,217.93,1.529,-3.634,62.356,-545.703,62.356,-1.11,2000.0,23.18,83.4,2.86,10.71,13.58
142,219.46,1.531,-3.619,62.341,-544.172,62.341,-0.99,2000.0,23.22,83.6,2.86,10.72,13.58
143,220.99,1.533,-3.603,62.324,-542.639,62.324,-1.09,2000.0,23.24,83.7,2.86,10.73,13.58
144,222.52,1.535,-3.587,62.311,-541.104,62.311,-0.89,2000.0,23.28,83.8,2.85,10.73,13.59
145,224.06,1.539,-3.570,62.294,-539.565,62.294,-1.05,2000.0,23.33,84.0,2.85,10.74,13.59
146,225.60,1.540,-3.553,62.276,-538.025,62.276,-1.21,2000.0,23.34,84.0,2.85,10.74,13.59
147,227.15,1.542,-3.536,62.261,-536.483,62.261,-0.98,2000.0,23.39,84.2,2.84,10.75,13.59
148,228.69,1.545,-3.518,62.243,-534.938,62.243,-1.16,2000.0,23.42,84.3,2.84,10.76,13.59
149,230.24,1.547,-3.500,62.228,-533.392,62.228,-0.97,2000.0,23.46,84.5,2.83,10.76,13.60
150,231.79,1.550,-3.481,62.212,-531.842,62.212,-1.04,2000.0,23.50,84.6,2.83,10.77,13.60
151,233.34,1.552,-3.462,62.193,-530.291,62.193,-1.21,2000.0,23.51,84.6,2.82,10.78,13.60
152,234.89,1.554,-3.443,62.179,-528.737,62.179,-0.87,2000.0,23.57,84.9,2.82,10.79,13.60
153,236.45,1.557,-3.423,62.162,-527.180,62.162,-1.14,2000.0,23.59,84.9,2.81,10.80,13.60
154,238.01,1.558,-3.403,62.147,-525.622,62.147,-0.93,2000.0,23.64,85.1,2.80,10.80,13.61
155,239.57,1.561,-3.383,62.132,-524.061,62.132,-1.00,2000.0,23.67,85.2,2.80,10.81,13.61
156,241.13,1.564,-3.362,62.114,-522.497,62.114,-1.12,2000.0,23.70,85.3,2.79,10.82,13.61
157,242.70,1.566,-3.342,62.098,-520.932,62.098,-1.06,2000.0,23.74,85.5,2.78,10.83,13.61
158,244.27,1.568,-3.321,62.082,-519.365,62.082,-1.01,2000.0,23.78,85.6,2.77,10.84,13.61
159,245.84,1.570,-3.299,62.066,-517.795,62.066,-1.02,1886.0,23.80,85.7,2.77,10.85,13.62
160,247.34,1.501,-3.277,62.051,-516.294,62.051,-0.96,1606.8,23.83,85.8,2.76,10.86,13.62
161,248.84,1.502,-3.253,62.034,-514.793,62.034,-1.19,2000.0,23.84,85.8,2.75,10.87,13.62
162,250.34,1.503,-3.230,62.017,-513.290,62.017,-1.13,1797.6,23.86,85.9,2.74,10.89,13.62
163,251.85,1.504,-3.204,62.003,-511.786,62.003,-0.92,2000.0,23.89,86.0,2.72,10.90,13.62
164,253.35,1.506,-3.179,61.984,-510.281,61.984,-1.25,2000.0,23.89,86.0,2.71,10.91,13.62
165,254.86,1.506,-3.153,61.970,-508.776,61.970,-0.92,2000.0,23.92,86.1,2.70,10.93,13.63
166,256.36,1.507,-3.127,61.953,-507.269,61.953,-1.13,2000.0,23.92,86.1,2.68,10.94,13.63
167,257.87,1.507,-3.102,61.936,-505.763,61.936,-1.16,2000.0,23.91,86.1,2.67,10.96,13.63
168,259.38,1.508,-3.078,61.924,-504.255,61.924,-0.79,2000.0,23.96,86.2,2.66,10.97,13.63
169,260.89,1.510,-3.054,61.904,-502.746,61.904,-1.31,2000.0,23.94,86.2,2.65,10.98,13.63
170,262.40,1.509,-3.030,61.888,-501.237,61.888,-1.07,2000.0,23.97,86.3,2.64,11.00,13.64
171,263.91,1.511,-3.008,61.871,-499.726,61.871,-1.11,2000.0,23.99,86.4,2.63,11.01,13.64
172,265.42,1.512,-2.985,61.853,-498.215,61.853,-1.19,2000.0,24.00,86.4,2.62,11.02,13.64
173,266.93,1.513,-2.964,61.838,-496.702,61.838,-1.01,2000.0,24.02,86.5,2.61,11.03,13.64
174,268.45,1.513,-2.942,61.820,-495.190,61.820,-1.18,1778.9,24.01,86.4,2.60,11.04,13.64
175,269.96,1.512,-2.923,61.805,-493.678,61.805,-0.99,2000.0,24.01,86.4,2.60,11.05,13.64
176,271.47,1.512,-2.904,61.789,-492.166,61.789,-1.07,2000.0,23.99,86.4,2.59,11.06,13.65
177,272.98,1.511,-2.885,61.772,-490.655,61.772,-1.10,1532.8,23.97,86.3,2.58,11.07,13.65
178,274.49,1.509,-2.868,61.753,-489.147,61.753,-1.23,1772.2,23.92,86.1,2.58,11.07,13.65
179,275.99,1.505,-2.853,61.736,-487.642,61.736,-1.19,2000.0,23.87,85.9,2.57,11.08,13.65
180,277.50,1.502,-2.838,61.718,-486.140,61.718,-1.14,2000.0,23.83,85.8,2.57,11.08,13.65
181,279.07,1.571,-2.823,61.701,-484.569,61.701,-1.12,2000.0,23.78,85.6,2.57,11.08,13.65
182,280.64,1.568,-2.809,61.678,-483.001,61.678,-1.43,2000.0,23.72,85.4,2.57,11.09,13.66
183,282.20,1.563,-2.796,61.658,-481.438,61.658,-1.28,2000.0,23.67,85.2,2.57,11.09,13.66
184,283.76,1.561,-2.783,61.638,-479.878,61.638,-1.29,2000.0,23.62,85.0,2.57,11.09,13.66
185,285.32,1.556,-2.772,61.617,-478.322,61.617,-1.35,2000.0,23.55,84.8,2.57,11.09,13.66
186,286.87,1.553,-2.760,61.599,-476.768,61.599,-1.18,2000.0,23.51,84.7,2.57,11.10,13.66
187,288.42,1.550,-2.750,61.579,-475.219,61.579,-1.29,2000.0,23.46,84.4,2.57,11.10,13.66
188,289.97,1.546,-2.739,61.558,-473.673,61.558,-1.35,2000.0,23.39,84.2,2.57,11.10,13.66
189,291.51,1.542,-2.729,61.538,-472.131,61.538,-1.31,2000.0,23.34,84.0,2.57,11.09,13.66
190,293.05,1.538,-2.721,61.517,-470.593,61.517,-1.35,2000.0,23.28,83.8,2.57,11.09,13.66
191,294.58,1.534,-2.713,61.498,-469.059,61.498,-1.23,2000.0,23.21,83.6,2.57,11.09,13.67
192,296.11,1.530,-2.706,61.478,-467.529,61.478,-1.33,2000.0,23.14,83.3,2.58,11.09,13.67
193,297.63,1.525,-2.700,61.461,-466.005,61.461,-1.14,1566.3,23.09,83.1,2.59,11.08,13.67
194,299.16,1.521,-2.696,61.439,-464.484,61.439,-1.39,2000.0,23.00,82.8,2.59,11.08,13.67
195,300.67,1.515,-2.692,61.420,-462.969,61.420,-1.25,1564.5,22.93,82.6,2.60,11.07,13.67
196,302.18,1.511,-2.690,61.399,-461.458,61.399,-1.39,2000.0,22.85,82.3,2.61,11.06,13.67
197,303.69,1.506,-2.689,61.380,-459.953,61.380,-1.31,2000.0,22.78,82.0,2.62,11.06,13.67
198,305.19,1.501,-2.689,61.358,-458.452,61.358,-1.45,1794.0,22.70,81.7,2.63,11.05,13.67
199,306.75,1.563,-2.691,61.336,-456.889,61.336,-1.43,2000.0,22.62,81.4,2.64,11.03,13.68
200,308.31,1.558,-2.693,61.311,-455.332,61.311,-1.60,2000.0,22.53,81.1,2.65,11.02,13.68
201,309.86,1.552,-2.696,61.290,-453.780,61.290,-1.36,2000.0,22.46,80.8,2.67,11.01,13.68
202,311.41,1.547,-2.699,61.266,-452.234,61.266,-1.54,2000.0,22.37,80.5,2.68,11.00,13.68
203,312.95,1.540,-2.703,61.243,-450.694,61.243,-1.46,2000.0,22.28,80.2,2.70,10.98,13.68
204,314.48,1.535,-2.708,61.223,-449.160,61.223,-1.35,2000.0,22.21,80.0,2.71,10.97,13.68
205,316.01,1.529,-2.714,61.197,-447.631,61.197,-1.68,1720.4,22.10,79.6,2.73,10.95,13.68
206,317.53,1.522,-2.721,61.176,-446.108,61.176,-1.36,2000.0,22.04,79.3,2.75,10.93,13.68
207,319.05,1.517,-2.729,61.152,-444.591,61.152,-1.60,1970.6,21.93,79.0,2.77,10.92,13.68
208,320.56,1.510,-2.738,61.131,-443.082,61.131,-1.37,2000.0,21.84,78.6,2.79,10.90,13.68
209,322.06,1.503,-2.747,61.107,-441.579,61.107,-1.65,2000.0,21.73,78.2,2.80,10.88,13.69
210,323.62,1.560,-2.758,61.084,-440.019,61.084,-1.45,2000.0,21.62,77.8,2.83,10.86,13.69
211,325.18,1.554,-2.768,61.059,-438.466,61.059,-1.60,2000.0,21.52,77.5,2.85,10.84,13.69
212,326.72,1.546,-2.779,61.039,-436.920,61.039,-1.28,2000.0,21.45,77.2,2.87,10.82,13.69
213,328.26,1.542,-2.790,61.018,-435.378,61.018,-1.39,2000.0,21.37,76.9,2.89,10.80,13.69
214,329.80,1.535,-2.801,60.996,-433.843,60.996,-1.44,2000.0,21.28,76.6,2.91,10.78,13.69
215,331.33,1.530,-2.813,60.974,-432.313,60.974,-1.40,2000.0,21.22,76.4,2.94,10.75,13.69
216,332.85,1.524,-2.824,60.952,-430.789,60.952,-1.46,2000.0,21.13,76.1,2.96,10.73,13.69
217,334.37,1.519,-2.836,60.931,-429.271,60.931,-1.35,2000.0,21.06,75.8,2.98,10.71,13.69
218,335.89,1.513,-2.848,60.908,-427.757,60.908,-1.54,2000.0,20.98,75.5,3.00,10.69,13.69
219,337.39,1.508,-2.861,60.888,-426.250,60.888,-1.36,2000.0,20.91,75.3,3.03,10.66,13.69
220,338.90,1.503,-2.874,60.865,-424.747,60.865,-1.50,2000.0,20.83,75.0,3.06,10.64,13.69
221,340.46,1.560,-2.889,60.846,-423.187,60.846,-1.23,2000.0,20.78,74.8,3.08,10.61,13.69
222,342.01,1.556,-2.905,60.821,-421.632,60.821,-1.57,1905.5,20.70,74.5,3.11,10.58,13.69
223,343.56,1.550,-2.922,60.798,-420.082,60.798,-1.49,2000.0,20.64,74.3,3.14,10.55,13.69
224,345.11,1.546,-2.939,60.773,-418.536,60.773,-1.61,1784.7,20.57,74.1,3.17,10.52,13.70
225,346.65,1.540,-2.957,60.751,-416.997,60.751,-1.45,2000.0,20.50,73.8,3.21,10.49,13.70
226,348.19,1.537,-2.975,60.731,-415.460,60.731,-1.30,2000.0,20.48,73.7,3.24,10.46,13.70
227,349.72,1.535,-2.993,60.709,-413.925,60.709,-1.41,2000.0,20.46,73.7,3.27,10.43,13.70
228,351.25,1.533,-3.011,60.683,-412.392,60.683,-1.71,2000.0,20.42,73.5,3.30,10.40,13.70
229,352.78,1.531,-3.029,60.660,-410.862,60.660,-1.53,2000.0,20.42,73.5,3.33,10.37,13.70
230,354.32,1.531,-3.047,60.635,-409.331,60.635,-1.64,2000.0,20.40,73.5,3.36,10.34,13.70
231,355.85,1.530,-3.064,60.612,-407.801,60.612,-1.49,2000.0,20.41,73.5,3.40,10.31,13.70
232,357.38,1.530,-3.082,60.587,-406.271,60.587,-1.63,2000.0,20.41,73.5,3.43,10.27,13.70
233,358.91,1.530,-3.099,60.561,-404.741,60.561,-1.65,2000.0,20.40,73.4,3.46,10.24,13.70
234,360.44,1.531,-3.117,60.538,-403.210,60.538,-1.51,2000.0,20.42,73.5,3.49,10.21,13.71
235,361.97,1.531,-3.136,60.512,-401.680,60.512,-1.70,2000.0,20.42,73.5,3.52,10.18,13.70
236,363.50,1.532,-3.155,60.488,-400.149,60.488,-1.59,2000.0,20.43,73.5,3.56,10.15,13.70
237,365.03,1.532,-3.175,60.461,-398.617,60.461,-1.74,2000.0,20.43,73.5,3.59,10.12,13.71
238,366.56,1.532,-3.196,60.435,-397.084,60.435,-1.70,2000.0,20.44,73.6,3.62,10.08,13.71
