index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
48,77.34,1.542,-274.976,1.094,215.173,1.094,-4.74,2000.0,,,0.00,0.00,0.00
49,78.88,1.543,-274.882,1.021,213.636,1.021,-4.69,2000.0,,,0.00,0.00,0.00
50,80.42,1.544,-274.789,0.950,212.097,0.950,-4.63,2000.0,,,0.00,0.00,0.00
51,81.96,1.545,-274.696,0.880,210.558,0.880,-4.56,2000.0,,,0.00,0.00,0.00
52,83.51,1.546,-274.604,0.810,209.017,0.810,-4.49,2000.0,,,0.00,0.00,0.00
53,85.06,1.547,-274.512,0.742,207.476,0.742,-4.44,2000.0,,,0.00,0.00,0.00
54,86.60,1.547,-274.420,0.674,205.933,0.674,-4.34,2000.0,,,0.00,0.00,0.00
55,88.15,1.548,-274.330,0.610,204.390,0.610,-4.17,2000.0,,,0.00,0.00,0.00
56,89.70,1.549,-274.239,0.548,202.846,0.548,-3.97,2000.0,,,0.00,0.00,0.00
57,91.25,1.550,-274.150,0.487,201.301,0.487,-3.93,2000.0,,,0.00,0.00,0.00
58,92.80,1.551,-274.061,0.424,199.755,0.424,-4.06,2000.0,,,0.00,0.00,0.00
59,94.35,1.551,-273.973,0.361,198.208,0.361,-4.07,2000.0,,,0.00,0.00,0.00
60,95.90,1.552,-273.886,0.300,196.660,0.300,-3.93,2000.0,,,0.00,0.00,0.00
61,97.45,1.553,-273.799,0.242,195.112,0.242,-3.76,2000.0,,,0.00,0.00,0.00
62,99.00,1.553,-273.714,0.186,193.563,0.186,-3.59,2000.0,,,0.00,0.00,0.00
63,100.56,1.554,-273.629,0.132,192.013,0.132,-3.50,2000.0,,,0.00,0.00,0.00
64,102.11,1.555,-273.543,0.078,190.463,0.078,-3.42,2000.0,,,0.00,0.00,0.00
65,103.67,1.555,-273.458,0.026,188.911,0.026,-3.34,2000.0,,,0.00,0.00,0.00
66,105.22,1.556,-273.373,-0.025,187.359,-0.025,-3.29,2000.0,,,0.00,0.00,0.00
67,106.78,1.556,-273.288,-0.075,185.807,-0.075,-3.23,2000.0,,,0.00,0.00,0.00
68,108.33,1.557,-273.203,-0.125,184.254,-0.125,-3.22,2000.0,,,0.00,0.00,0.00
69,109.89,1.557,-273.117,-0.174,182.700,-0.174,-3.13,2000.0,,,0.00,0.00,0.00
70,111.45,1.558,-273.032,-0.221,181.146,-0.221,-3.02,2000.0,,,0.00,0.00,0.00
71,113.00,1.558,-272.946,-0.265,179.592,-0.265,-2.81,2000.0,,,0.00,0.00,0.00
72,114.56,1.559,-272.861,-0.306,178.037,-0.306,-2.67,2000.0,,,0.00,0.00,0.00
73,116.12,1.559,-272.774,-0.348,176.481,-0.348,-2.64,2000.0,,,0.00,0.00,0.00
74,117.68,1.559,-272.688,-0.389,174.926,-0.389,-2.63,2000.0,,,0.00,0.00,0.00
75,119.24,1.560,-272.601,-0.429,173.369,-0.429,-2.60,2000.0,,,0.00,0.00,0.00
76,120.80,1.560,-272.515,-0.469,171.813,-0.469,-2.52,2000.0,,,0.00,0.00,0.00
77,122.36,1.559,-272.428,-0.505,170.256,-0.505,-2.37,2000.0,,,0.00,0.00,0.00
78,123.92,1.559,-272.340,-0.539,168.700,-0.539,-2.18,2000.0,,,0.00,0.00,0.00
79,125.48,1.558,-272.253,-0.571,167.144,-0.571,-2.01,2000.0,,,0.00,0.00,0.00
80,127.04,1.557,-272.166,-0.600,165.588,-0.600,-1.88,2000.0,,,0.00,0.00,0.00
81,128.59,1.556,-272.078,-0.630,164.034,-0.630,-1.89,2000.0,,,0.00,0.00,0.00
82,130.15,1.554,-271.991,-0.659,162.481,-0.659,-1.90,2000.0,,,0.00,0.00,0.00
83,131.70,1.550,-271.904,-0.688,160.930,-0.688,-1.88,2000.0,,,0.00,0.00,0.00
84,133.25,1.545,-271.818,-0.715,159.383,-0.715,-1.74,2000.0,,,0.00,0.00,0.00
85,134.80,1.539,-271.732,-0.740,157.840,-0.740,-1.63,2000.0,,,0.00,0.00,0.00
86,136.34,1.532,-271.647,-0.763,156.304,-0.763,-1.50,2000.0,,,0.00,0.00,0.00
87,137.87,1.525,-271.563,-0.785,154.775,-0.785,-1.44,1983.9,,,0.00,0.00,0.00
88,139.39,1.518,-271.480,-0.806,153.252,-0.806,-1.39,1983.9,,,0.00,0.00,0.00
89,140.91,1.511,-271.399,-0.826,151.736,-0.826,-1.32,1983.9,,,0.00,0.00,0.00
90,142.42,1.505,-271.319,-0.845,150.227,-0.845,-1.24,1983.9,,,0.00,0.00,0.00
91,143.93,1.581,-271.240,-0.862,148.725,-0.862,-1.06,1983.9,,,0.00,0.00,0.00
92,145.51,1.574,-271.158,-0.878,147.146,-0.878,-1.02,1983.9,,,0.00,0.00,0.00
93,147.08,1.567,-271.077,-0.893,145.575,-0.893,-0.95,1983.9,,,0.00,0.00,0.00
94,148.65,1.559,-270.997,-0.908,144.011,-0.908,-0.96,2000.0,,,0.00,0.00,0.00
95,150.21,1.553,-270.918,-0.922,142.454,-0.922,-0.95,2000.0,,,0.00,0.00,0.00
96,151.76,1.547,-270.840,-0.936,140.903,-0.936,-0.89,2000.0,,,0.00,0.00,0.00
97,153.31,1.542,-270.762,-0.948,139.358,-0.948,-0.77,2000.0,,,0.00,0.00,0.00
98,154.85,1.538,-270.685,-0.959,137.818,-0.959,-0.71,2000.0,,,0.00,0.00,0.00
99,156.39,1.534,-270.608,-0.970,136.282,-0.970,-0.74,2000.0,,,0.00,0.00,0.00
100,157.92,1.530,-270.532,-0.981,134.751,-0.981,-0.70,2000.0,,,0.00,0.00,0.00
101,159.45,1.526,-270.456,-0.990,133.223,-0.990,-0.57,2000.0,,,0.00,0.00,0.00
102,160.98,1.524,-270.382,-0.996,131.699,-0.996,-0.43,2000.0,,,0.00,0.00,0.00
103,162.50,1.521,-270.307,-1.002,130.177,-1.002,-0.41,2000.0,,,0.00,0.00,0.00
104,164.02,1.519,-270.233,-1.008,128.658,-1.008,-0.39,2000.0,,,0.00,0.00,0.00
105,165.54,1.518,-270.159,-1.013,127.141,-1.013,-0.30,2000.0,,,0.00,0.00,0.00
106,167.06,1.517,-270.086,-1.016,125.625,-1.016,-0.22,2000.0,,,0.00,0.00,0.00
107,168.58,1.516,-270.012,-1.020,124.110,-1.020,-0.24,2000.0,,,0.00,0.00,0.00
108,170.09,1.515,-269.939,-1.025,122.597,-1.025,-0.37,2000.0,,,0.00,0.00,0.00
109,171.61,1.514,-269.867,-1.031,121.084,-1.031,-0.35,2000.0,,,0.00,0.00,0.00
110,173.12,1.514,-269.795,-1.033,119.572,-1.033,-0.18,2000.0,,,0.00,0.00,0.00
111,174.64,1.513,-269.723,-1.034,118.060,-1.034,-0.05,2000.0,,,0.00,0.00,0.00
112,176.15,1.513,-269.652,-1.035,116.549,-1.035,-0.04,2000.0,,,0.00,0.00,0.00
113,177.66,1.512,-269.581,-1.035,115.038,-1.035,-0.03,2000.0,,,0.00,0.00,0.00
114,179.17,1.512,-269.511,-1.034,113.527,-1.034,0.04,2000.0,,,0.00,0.00,0.00
115,180.69,1.512,-269.441,-1.034,112.017,-1.034,0.06,2000.0,,,0.00,0.00,0.00
116,182.20,1.512,-269.371,-1.033,110.507,-1.033,0.02,2000.0,,,0.00,0.00,0.00
117,183.71,1.512,-269.302,-1.034,108.997,-1.034,-0.05,2000.0,,,0.00,0.00,0.00
118,185.22,1.512,-269.233,-1.034,107.487,-1.034,-0.02,2000.0,,,0.00,0.00,0.00
119,186.73,1.512,-269.166,-1.033,105.977,-1.033,0.08,2000.0,,,0.00,0.00,0.00
120,188.25,1.512,-269.098,-1.030,104.467,-1.030,0.20,2000.0,,,0.00,0.00,0.00
121,189.76,1.512,-269.032,-1.026,102.957,-1.026,0.26,2000.0,,,0.00,0.00,0.00
122,191.27,1.512,-268.966,-1.023,101.447,-1.023,0.24,2000.0,,,0.00,0.00,0.00
123,192.78,1.512,-268.900,-1.021,99.936,-1.021,0.10,2000.0,,,0.00,0.00,0.00
124,194.29,1.512,-268.835,-1.021,98.426,-1.021,0.03,2000.0,,,0.00,0.00,0.00
125,195.80,1.512,-268.770,-1.019,96.916,-1.019,0.07,2000.0,,,0.00,0.00,0.00
126,197.32,1.512,-268.706,-1.017,95.406,-1.017,0.18,2000.0,,,0.00,0.00,0.00
127,198.83,1.512,-268.641,-1.012,93.895,-1.012,0.33,2000.0,,,0.00,0.00,0.00
128,200.34,1.512,-268.577,-1.006,92.385,-1.006,0.39,2000.0,,,0.00,0.00,0.00
129,201.85,1.512,-268.513,-1.001,90.874,-1.001,0.31,2000.0,,,0.00,0.00,0.00
130,203.36,1.512,-268.448,-0.999,89.363,-0.999,0.11,2000.0,,,0.00,0.00,0.00
131,204.88,1.512,-268.384,-0.998,87.853,-0.998,0.10,2000.0,,,0.00,0.00,0.00
132,206.39,1.512,-268.319,-0.995,86.342,-0.995,0.20,2000.0,,,0.00,0.00,0.00
133,207.90,1.512,-268.254,-0.991,84.832,-0.991,0.28,2000.0,,,0.00,0.00,0.00
134,209.41,1.511,-268.189,-0.985,83.322,-0.985,0.34,2000.0,,,0.00,0.00,0.00
135,210.92,1.511,-268.124,-0.980,81.812,-0.980,0.35,2000.0,,,0.00,0.00,0.00
136,212.43,1.511,-268.058,-0.975,80.303,-0.975,0.36,2000.0,,,0.00,0.00,0.00
137,213.95,1.511,-267.993,-0.970,78.793,-0.970,0.31,2000.0,,,0.00,0.00,0.00
138,215.46,1.511,-267.928,-0.966,77.284,-0.966,0.25,2000.0,,,0.00,0.00,0.00
139,216.97,1.511,-267.863,-0.963,75.774,-0.963,0.23,2000.0,,,0.00,0.00,0.00
140,218.48,1.510,-267.798,-0.959,74.265,-0.959,0.22,2000.0,,,0.00,0.00,0.00
141,219.99,1.510,-267.734,-0.956,72.756,-0.956,0.21,2000.0,,,0.00,0.00,0.00
142,221.50,1.510,-267.669,-0.953,71.248,-0.953,0.20,2000.0,,,0.00,0.00,0.00
143,223.01,1.510,-267.605,-0.950,69.739,-0.950,0.19,2000.0,,,0.00,0.00,0.00
144,224.52,1.510,-267.540,-0.947,68.231,-0.947,0.22,2000.0,,,0.00,0.00,0.00
145,226.03,1.510,-267.476,-0.943,66.723,-0.943,0.24,2000.0,,,0.00,0.00,0.00
146,227.54,1.510,-267.411,-0.940,65.214,-0.940,0.20,2000.0,,,0.00,0.00,0.00
147,229.05,1.510,-267.346,-0.939,63.706,-0.939,0.11,2000.0,,,0.00,0.00,0.00
148,230.56,1.510,-267.282,-0.937,62.198,-0.937,0.12,2000.0,,,0.00,0.00,0.00
149,232.07,1.510,-267.218,-0.935,60.690,-0.935,0.13,2000.0,,,0.00,0.00,0.00
150,233.58,1.510,-267.153,-0.933,59.182,-0.933,0.15,2000.0,,,0.00,0.00,0.00
151,235.09,1.510,-267.090,-0.932,57.674,-0.932,0.06,2000.0,,,0.00,0.00,0.00
152,236.60,1.510,-267.026,-0.931,56.166,-0.931,0.07,2000.0,,,0.00,0.00,0.00
153,238.11,1.510,-266.964,-0.930,54.658,-0.930,0.05,2000.0,,,0.00,0.00,0.00
154,239.62,1.510,-266.902,-0.929,53.150,-0.929,0.07,2000.0,,,0.00,0.00,0.00
155,241.13,1.510,-266.840,-0.928,51.641,-0.928,0.06,2000.0,,,0.00,0.00,0.00
156,242.64,1.510,-266.778,-0.928,50.133,-0.928,0.02,2000.0,,,0.00,0.00,0.00
157,244.15,1.510,-266.717,-0.929,48.625,-0.929,-0.08,2000.0,,,0.00,0.00,0.00
158,245.65,1.510,-266.656,-0.930,47.117,-0.930,-0.06,2000.0,,,0.00,0.00,0.00
159,247.16,1.510,-266.595,-0.930,45.609,-0.930,0.00,2000.0,,,0.00,0.00,0.00
160,248.67,1.510,-266.534,-0.930,44.100,-0.930,-0.01,2000.0,,,0.00,0.00,0.00
161,250.18,1.510,-266.473,-0.932,42.592,-0.932,-0.15,2000.0,,,0.00,0.00,0.00
162,251.69,1.510,-266.412,-0.936,41.083,-0.936,-0.26,2000.0,,,0.00,0.00,0.00
163,253.20,1.510,-266.352,-0.940,39.575,-0.940,-0.29,2000.0,,,0.00,0.00,0.00
164,254.71,1.510,-266.290,-0.945,38.066,-0.945,-0.28,2000.0,,,0.00,0.00,0.00
165,256.22,1.510,-266.229,-0.948,36.558,-0.948,-0.24,2000.0,,,0.00,0.00,0.00
166,257.73,1.510,-266.169,-0.951,35.049,-0.951,-0.20,2000.0,,,0.00,0.00,0.00
167,259.24,1.510,-266.108,-0.955,33.541,-0.955,-0.24,2000.0,,,0.00,0.00,0.00
168,260.75,1.510,-266.047,-0.959,32.032,-0.959,-0.26,2000.0,,,0.00,0.00,0.00
169,262.26,1.510,-265.987,-0.963,30.523,-0.963,-0.25,2000.0,,,0.00,0.00,0.00
170,263.77,1.510,-265.927,-0.967,29.015,-0.967,-0.27,2000.0,,,0.00,0.00,0.00
171,265.28,1.510,-265.866,-0.972,27.506,-0.972,-0.36,2000.0,,,0.00,0.00,0.00
172,266.79,1.509,-265.806,-0.979,25.998,-0.979,-0.46,2000.0,,,0.00,0.00,0.00
173,268.30,1.509,-265.746,-0.986,24.490,-0.986,-0.46,2000.0,,,0.00,0.00,0.00
174,269.81,1.509,-265.685,-0.992,22.982,-0.992,-0.41,2000.0,,,0.00,0.00,0.00
175,271.32,1.509,-265.625,-0.998,21.474,-0.998,-0.38,2000.0,,,0.00,0.00,0.00
176,272.83,1.509,-265.565,-1.005,19.967,-1.005,-0.43,2000.0,,,0.00,0.00,0.00
177,274.34,1.509,-265.504,-1.014,18.459,-1.014,-0.62,2000.0,,,0.00,0.00,0.00
178,275.85,1.509,-265.444,-1.026,16.951,-1.026,-0.80,2000.0,,,0.00,0.00,0.00
179,277.36,1.509,-265.383,-1.037,15.444,-1.037,-0.74,2000.0,,,0.00,0.00,0.00
180,278.87,1.509,-265.323,-1.046,13.936,-1.046,-0.57,2000.0,,,0.00,0.00,0.00
181,280.38,1.509,-265.262,-1.052,12.429,-1.052,-0.44,2000.0,,,0.00,0.00,0.00
182,281.89,1.510,-265.202,-1.059,10.921,-1.059,-0.46,2000.0,,,0.00,0.00,0.00
183,283.39,1.510,-265.142,-1.069,9.413,-1.069,-0.60,2000.0,,,0.00,0.00,0.00
184,284.90,1.509,-265.082,-1.081,7.905,-1.081,-0.79,2000.0,,,0.00,0.00,0.00
185,286.41,1.509,-265.022,-1.093,6.397,-1.093,-0.82,2000.0,,,0.00,0.00,0.00
186,287.92,1.510,-264.962,-1.105,4.889,-1.105,-0.81,2000.0,,,0.00,0.00,0.00
187,289.43,1.510,-264.903,-1.117,3.381,-1.117,-0.79,2000.0,,,0.00,0.00,0.00
188,290.94,1.510,-264.843,-1.129,1.872,-1.129,-0.80,2000.0,,,0.00,0.00,0.00
189,292.45,1.510,-264.783,-1.142,0.364,-1.142,-0.85,2000.0,,,0.00,0.00,0.00
190,293.96,1.510,-264.724,-1.156,-1.145,-1.156,-0.91,2000.0,,,0.00,0.00,0.00
191,295.47,1.510,-264.664,-1.171,-2.653,-1.171,-0.99,2000.0,,,0.00,0.00,0.00
192,296.98,1.510,-264.606,-1.185,-4.162,-1.185,-0.96,2000.0,,,0.00,0.00,0.00
193,298.49,1.510,-264.547,-1.198,-5.671,-1.198,-0.82,2000.0,,,0.00,0.00,0.00
194,300.00,1.511,-264.489,-1.208,-7.179,-1.208,-0.71,2000.0,,,0.00,0.00,0.00
195,301.51,1.511,-264.431,-1.220,-8.689,-1.220,-0.76,2000.0,,,0.00,0.00,0.00
196,303.02,1.511,-264.373,-1.235,-10.198,-1.235,-1.02,2000.0,,,0.00,0.00,0.00
197,304.53,1.511,-264.315,-1.252,-11.707,-1.252,-1.11,2000.0,,,0.00,0.00,0.00
198,306.05,1.511,-264.257,-1.269,-13.217,-1.269,-1.11,2000.0,,,0.00,0.00,0.00
199,307.56,1.511,-264.199,-1.286,-14.727,-1.286,-1.10,2000.0,,,0.00,0.00,0.00
200,309.07,1.511,-264.141,-1.302,-16.236,-1.302,-1.07,2000.0,,,0.00,0.00,0.00
201,310.58,1.511,-264.083,-1.318,-17.746,-1.318,-1.06,2000.0,,,0.00,0.00,0.00
202,312.09,1.512,-264.025,-1.334,-19.256,-1.334,-1.09,2000.0,,,0.00,0.00,0.00
203,313.60,1.512,-263.966,-1.350,-20.766,-1.350,-1.03,2000.0,,,0.00,0.00,0.00
204,315.11,1.512,-263.907,-1.365,-22.277,-1.365,-1.00,2000.0,,,0.00,0.00,0.00
205,316.63,1.512,-263.848,-1.380,-23.787,-1.380,-1.02,2000.0,,,0.00,0.00,0.00
206,318.14,1.512,-263.788,-1.397,-25.298,-1.397,-1.10,2000.0,,,0.00,0.00,0.00
207,319.65,1.512,-263.729,-1.413,-26.809,-1.413,-1.08,2000.0,,,0.00,0.00,0.00
208,321.16,1.513,-263.668,-1.430,-28.320,-1.430,-1.10,2000.0,,,0.00,0.00,0.00
209,322.68,1.513,-263.608,-1.448,-29.831,-1.448,-1.18,2000.0,,,0.00,0.00,0.00
210,324.19,1.513,-263.547,-1.469,-31.342,-1.469,-1.40,2000.0,,,0.00,0.00,0.00
211,325.70,1.513,-263.486,-1.490,-32.854,-1.490,-1.38,2000.0,,,0.00,0.00,0.00
212,327.21,1.513,-263.426,-1.507,-34.365,-1.507,-1.16,2000.0,,,0.00,0.00,0.00
213,328.73,1.513,-263.365,-1.522,-35.876,-1.522,-0.97,2000.0,,,0.00,0.00,0.00
214,330.24,1.514,-263.304,-1.536,-37.388,-1.536,-0.93,2000.0,,,0.00,0.00,0.00
215,331.75,1.514,-263.243,-1.552,-38.900,-1.552,-1.02,2000.0,,,0.00,0.00,0.00
216,333.27,1.514,-263.182,-1.571,-40.413,-1.571,-1.26,2000.0,,,0.00,0.00,0.00
217,334.78,1.514,-263.120,-1.591,-41.925,-1.591,-1.33,2000.0,,,0.00,0.00,0.00
218,336.30,1.514,-263.058,-1.611,-43.438,-1.611,-1.32,2000.0,,,0.00,0.00,0.00
219,337.81,1.514,-262.996,-1.629,-44.950,-1.629,-1.22,2000.0,,,0.00,0.00,0.00
220,339.32,1.515,-262.933,-1.646,-46.463,-1.646,-1.11,2000.0,,,0.00,0.00,0.00
221,340.84,1.515,-262.869,-1.663,-47.976,-1.663,-1.12,2000.0,,,0.00,0.00,0.00
222,342.35,1.515,-262.805,-1.683,-49.489,-1.683,-1.33,2000.0,,,0.00,0.00,0.00
223,343.87,1.515,-262.740,-1.704,-51.002,-1.704,-1.34,1918.4,,,0.00,0.00,0.00
224,345.38,1.515,-262.674,-1.722,-52.515,-1.722,-1.21,1818.6,,,0.00,0.00,0.00
225,346.90,1.515,-262.606,-1.739,-54.028,-1.739,-1.12,1702.5,,,0.00,0.00,0.00
226,348.41,1.516,-262.537,-1.756,-55.542,-1.756,-1.12,1599.2,,,0.00,0.00,0.00
227,349.93,1.516,-262.467,-1.774,-57.056,-1.774,-1.22,1544.8,,,0.00,0.00,0.00
228,351.45,1.516,-262.395,-1.795,-58.570,-1.795,-1.34,1544.8,,,0.00,0.00,0.00
229,352.96,1.516,-262.321,-1.815,-60.083,-1.815,-1.35,1544.8,,,0.00,0.00,0.00
230,354.48,1.516,-262.245,-1.833,-61.597,-1.833,-1.21,1626.5,,,0.00,0.00,0.00
231,355.99,1.517,-262.168,-1.850,-63.111,-1.850,-1.12,1726.2,,,0.00,0.00,0.00
232,357.51,1.517,-262.090,-1.869,-64.625,-1.869,-1.24,1826.5,,,0.00,0.00,0.00
233,359.03,1.517,-262.010,-1.889,-66.139,-1.889,-1.34,1915.4,,,0.00,0.00,0.00
234,360.54,1.517,-261.930,-1.911,-67.654,-1.911,-1.44,1969.8,,,0.00,0.00,0.00
235,362.06,1.517,-261.849,-1.933,-69.168,-1.933,-1.43,1969.8,,,0.00,0.00,0.00
236,363.58,1.517,-261.767,-1.953,-70.682,-1.953,-1.35,1969.8,,,0.00,0.00,0.00
237,365.09,1.517,-261.683,-1.973,-72.197,-1.973,-1.28,1969.8,,,0.00,0.00,0.00
238,366.61,1.518,-261.599,-1.991,-73.712,-1.991,-1.23,1969.8,,,0.00,0.00,0.00
239,368.13,1.518,-261.513,-2.010,-75.226,-2.010,-1.22,1985.6,,,0.00,0.00,0.00
240,369.65,1.518,-261.426,-2.030,-76.742,-2.030,-1.32,2000.0,,,0.00,0.00,0.00
241,371.17,1.518,-261.339,-2.051,-78.257,-2.051,-1.41,2000.0,,,0.00,0.00,0.00
242,372.68,1.518,-261.251,-2.074,-79.772,-2.074,-1.51,2000.0,,,0.00,0.00,0.00
243,374.20,1.519,-261.163,-2.097,-81.288,-2.097,-1.53,2000.0,,,0.00,0.00,0.00
244,375.72,1.519,-261.076,-2.120,-82.804,-2.120,-1.47,2000.0,,,0.00,0.00,0.00
245,377.24,1.519,-260.989,-2.141,-84.319,-2.141,-1.38,2000.0,,,0.00,0.00,0.00
246,378.76,1.519,-260.903,-2.160,-85.835,-2.160,-1.29,2000.0,,,0.00,0.00,0.00
247,380.28,1.520,-260.817,-2.180,-87.352,-2.180,-1.28,2000.0,,,0.00,0.00,0.00
248,381.80,1.520,-260.732,-2.202,-88.869,-2.202,-1.49,2000.0,,,0.00,0.00,0.00
249,383.32,1.520,-260.646,-2.226,-90.386,-2.226,-1.56,2000.0,,,0.00,0.00,0.00
250,384.84,1.520,-260.561,-2.250,-91.903,-2.250,-1.56,2000.0,,,0.00,0.00,0.00
251,386.36,1.520,-260.476,-2.273,-93.420,-2.273,-1.55,2000.0,,,0.00,0.00,0.00
252,387.88,1.520,-260.389,-2.297,-94.937,-2.297,-1.52,2000.0,,,0.00,0.00,0.00
253,389.40,1.520,-260.301,-2.319,-96.455,-2.319,-1.45,2000.0,,,0.00,0.00,0.00
254,390.92,1.521,-260.213,-2.339,-97.972,-2.339,-1.35,2000.0,,,0.00,0.00,0.00
255,392.44,1.521,-260.125,-2.359,-99.490,-2.359,-1.29,2000.0,,,0.00,0.00,0.00
256,393.96,1.521,-260.037,-2.380,-101.008,-2.380,-1.37,2000.0,,,0.00,0.00,0.00
257,395.48,1.522,-259.948,-2.401,-102.527,-2.401,-1.41,2000.0,,,0.00,0.00,0.00
258,397.00,1.522,-259.860,-2.424,-104.045,-2.424,-1.49,2000.0,,,0.00,0.00,0.00
259,398.52,1.522,-259.772,-2.448,-105.564,-2.448,-1.56,2000.0,,,0.00,0.00,0.00
260,400.05,1.522,-259.684,-2.472,-107.083,-2.472,-1.60,2000.0,,,0.00,0.00,0.00
261,401.57,1.522,-259.595,-2.496,-108.602,-2.496,-1.60,2000.0,,,0.00,0.00,0.00
262,403.09,1.523,-259.507,-2.520,-110.121,-2.520,-1.58,2000.0,,,0.00,0.00,0.00
