index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
50,79.27,1.544,-278.299,0.943,211.838,0.943,-4.77,1077.7,,,0.00,0.00,0.00
51,80.81,1.545,-278.242,0.873,210.298,0.873,-4.57,1166.9,,,0.00,0.00,0.00
52,82.36,1.546,-278.187,0.806,208.756,0.806,-4.33,1229.5,,,0.00,0.00,0.00
53,83.90,1.547,-278.135,0.741,207.212,0.741,-4.18,1330.2,,,0.00,0.00,0.00
54,85.45,1.548,-278.084,0.677,205.668,0.677,-4.14,1447.5,,,0.00,0.00,0.00
55,87.00,1.548,-278.034,0.611,204.123,0.611,-4.24,1540.2,,,0.00,0.00,0.00
56,88.54,1.549,-277.986,0.545,202.577,0.545,-4.26,1625.4,,,0.00,0.00,0.00
57,90.09,1.549,-277.940,0.480,201.031,0.480,-4.21,1716.2,,,0.00,0.00,0.00
58,91.64,1.550,-277.895,0.418,199.483,0.418,-4.00,1753.5,,,0.00,0.00,0.00
59,93.19,1.551,-277.851,0.358,197.935,0.358,-3.88,1834.3,,,0.00,0.00,0.00
60,94.74,1.552,-277.809,0.298,196.386,0.298,-3.84,1889.0,,,0.00,0.00,0.00
61,96.29,1.552,-277.767,0.239,194.837,0.239,-3.82,1924.4,,,0.00,0.00,0.00
62,97.85,1.553,-277.727,0.183,193.286,0.183,-3.60,1965.7,,,0.00,0.00,0.00
63,99.40,1.554,-277.688,0.129,191.735,0.129,-3.48,2000.0,,,0.00,0.00,0.00
64,100.95,1.554,-277.650,0.074,190.183,0.074,-3.53,2000.0,,,0.00,0.00,0.00
65,102.51,1.554,-277.612,0.019,188.631,0.019,-3.58,2000.0,,,0.00,0.00,0.00
66,104.06,1.555,-277.575,-0.035,187.078,-0.035,-3.47,2000.0,,,0.00,0.00,0.00
67,105.62,1.555,-277.539,-0.086,185.525,-0.086,-3.24,2000.0,,,0.00,0.00,0.00
68,107.17,1.556,-277.504,-0.133,183.971,-0.133,-3.03,2000.0,,,0.00,0.00,0.00
69,108.73,1.556,-277.469,-0.177,182.417,-0.177,-2.84,2000.0,,,0.00,0.00,0.00
70,110.28,1.557,-277.434,-0.220,180.861,-0.220,-2.79,2000.0,,,0.00,0.00,0.00
71,111.84,1.557,-277.400,-0.263,179.306,-0.263,-2.73,2000.0,,,0.00,0.00,0.00
72,113.40,1.557,-277.365,-0.305,177.750,-0.305,-2.70,2000.0,,,0.00,0.00,0.00
73,114.95,1.558,-277.330,-0.345,176.193,-0.345,-2.60,2000.0,,,0.00,0.00,0.00
74,116.51,1.558,-277.295,-0.385,174.636,-0.385,-2.53,2000.0,,,0.00,0.00,0.00
75,118.07,1.559,-277.259,-0.423,173.079,-0.423,-2.45,2000.0,,,0.00,0.00,0.00
76,119.63,1.559,-277.224,-0.461,171.522,-0.461,-2.41,2000.0,,,0.00,0.00,0.00
77,121.19,1.559,-277.189,-0.498,169.964,-0.498,-2.40,2000.0,,,0.00,0.00,0.00
78,122.75,1.559,-277.154,-0.535,168.406,-0.535,-2.37,2000.0,,,0.00,0.00,0.00
79,124.31,1.560,-277.118,-0.570,166.848,-0.570,-2.26,2000.0,,,0.00,0.00,0.00
80,125.87,1.560,-277.083,-0.603,165.289,-0.603,-2.09,2000.0,,,0.00,0.00,0.00
81,127.43,1.560,-277.047,-0.634,163.730,-0.634,-2.01,2000.0,,,0.00,0.00,0.00
82,128.99,1.560,-277.012,-0.664,162.171,-0.664,-1.93,2000.0,,,0.00,0.00,0.00
83,130.55,1.560,-276.976,-0.693,160.612,-0.693,-1.85,2000.0,,,0.00,0.00,0.00
84,132.11,1.561,-276.940,-0.719,159.052,-0.719,-1.68,2000.0,,,0.00,0.00,0.00
85,133.67,1.561,-276.904,-0.744,157.493,-0.744,-1.58,2000.0,,,0.00,0.00,0.00
86,135.23,1.561,-276.868,-0.768,155.933,-0.768,-1.52,2000.0,,,0.00,0.00,0.00
87,136.79,1.560,-276.830,-0.791,154.373,-0.791,-1.46,2000.0,,,0.00,0.00,0.00
88,138.35,1.561,-276.792,-0.811,152.813,-0.811,-1.31,2000.0,,,0.00,0.00,0.00
89,139.91,1.561,-276.753,-0.829,151.253,-0.829,-1.16,2000.0,,,0.00,0.00,0.00
90,141.47,1.561,-276.714,-0.846,149.693,-0.846,-1.06,2000.0,,,0.00,0.00,0.00
91,143.03,1.561,-276.675,-0.861,148.133,-0.861,-0.99,2000.0,,,0.00,0.00,0.00
92,144.59,1.561,-276.635,-0.876,146.573,-0.876,-0.97,2000.0,,,0.00,0.00,0.00
93,146.15,1.561,-276.595,-0.892,145.013,-0.892,-1.00,2000.0,,,0.00,0.00,0.00
94,147.71,1.561,-276.555,-0.909,143.453,-0.909,-1.06,2000.0,,,0.00,0.00,0.00
95,149.28,1.561,-276.514,-0.925,141.893,-0.925,-1.04,2000.0,,,0.00,0.00,0.00
96,150.84,1.560,-276.473,-0.940,140.333,-0.940,-0.95,2000.0,,,0.00,0.00,0.00
97,152.40,1.560,-276.433,-0.951,138.773,-0.951,-0.72,2000.0,,,0.00,0.00,0.00
98,153.96,1.561,-276.392,-0.959,137.214,-0.959,-0.56,2000.0,,,0.00,0.00,0.00
99,155.52,1.561,-276.352,-0.967,135.654,-0.967,-0.50,2000.0,,,0.00,0.00,0.00
100,157.08,1.560,-276.311,-0.975,134.094,-0.975,-0.52,2000.0,,,0.00,0.00,0.00
101,158.64,1.560,-276.271,-0.984,132.534,-0.984,-0.54,2000.0,,,0.00,0.00,0.00
102,160.20,1.560,-276.231,-0.992,130.975,-0.992,-0.54,1933.8,,,0.00,0.00,0.00
103,161.76,1.560,-276.191,-1.000,129.416,-1.000,-0.49,1844.7,,,0.00,0.00,0.00
104,163.32,1.560,-276.152,-1.006,127.856,-1.006,-0.41,1759.2,,,0.00,0.00,0.00
105,164.88,1.559,-276.114,-1.012,126.297,-1.012,-0.33,1657.9,,,0.00,0.00,0.00
106,166.44,1.559,-276.078,-1.016,124.739,-1.016,-0.25,1587.5,,,0.00,0.00,0.00
107,168.00,1.559,-276.044,-1.019,123.180,-1.019,-0.22,1555.6,,,0.00,0.00,0.00
108,169.56,1.558,-276.011,-1.022,121.621,-1.022,-0.20,1512.3,,,0.00,0.00,0.00
109,171.11,1.558,-275.980,-1.025,120.063,-1.025,-0.19,1578.4,,,0.00,0.00,0.00
110,172.67,1.558,-275.951,-1.027,118.506,-1.027,-0.11,1667.6,,,0.00,0.00,0.00
111,174.23,1.557,-275.923,-1.028,116.949,-1.028,-0.10,1753.1,,,0.00,0.00,0.00
112,175.79,1.557,-275.896,-1.030,115.392,-1.030,-0.09,1854.3,,,0.00,0.00,0.00
113,177.34,1.557,-275.871,-1.032,113.835,-1.032,-0.14,1924.8,,,0.00,0.00,0.00
114,178.90,1.556,-275.846,-1.034,112.279,-1.034,-0.16,1956.7,,,0.00,0.00,0.00
115,180.46,1.555,-275.822,-1.036,110.723,-1.036,-0.12,2000.0,,,0.00,0.00,0.00
116,182.01,1.554,-275.797,-1.036,109.169,-1.036,0.00,2000.0,,,0.00,0.00,0.00
117,183.57,1.553,-275.772,-1.035,107.615,-1.035,0.11,2000.0,,,0.00,0.00,0.00
118,185.12,1.552,-275.747,-1.032,106.062,-1.032,0.17,2000.0,,,0.00,0.00,0.00
119,186.67,1.551,-275.721,-1.030,104.510,-1.030,0.15,2000.0,,,0.00,0.00,0.00
120,188.22,1.550,-275.695,-1.028,102.959,-1.028,0.07,2000.0,,,0.00,0.00,0.00
121,189.77,1.548,-275.668,-1.028,101.410,-1.028,0.04,2000.0,,,0.00,0.00,0.00
122,191.32,1.546,-275.641,-1.025,99.863,-1.025,0.17,2000.0,,,0.00,0.00,0.00
123,192.87,1.543,-275.613,-1.020,98.318,-1.020,0.31,2000.0,,,0.00,0.00,0.00
124,194.41,1.540,-275.585,-1.016,96.775,-1.016,0.31,2000.0,,,0.00,0.00,0.00
125,195.95,1.536,-275.555,-1.012,95.235,-1.012,0.24,2000.0,,,0.00,0.00,0.00
126,197.49,1.531,-275.525,-1.009,93.700,-1.009,0.21,2000.0,,,0.00,0.00,0.00
127,199.02,1.524,-275.494,-1.006,92.169,-1.006,0.19,2000.0,,,0.00,0.00,0.00
128,200.54,1.517,-275.463,-1.003,90.646,-1.003,0.16,2000.0,,,0.00,0.00,0.00
129,202.06,1.510,-275.431,-1.001,89.130,-1.001,0.20,2000.0,,,0.00,0.00,0.00
130,203.57,1.502,-275.399,-0.997,87.621,-0.997,0.22,2000.0,,,0.00,0.00,0.00
131,205.07,1.584,-275.365,-0.992,86.119,-0.992,0.31,2000.0,,,0.00,0.00,0.00
132,206.65,1.576,-275.330,-0.987,84.536,-0.987,0.33,2000.0,,,0.00,0.00,0.00
133,208.23,1.569,-275.294,-0.983,82.960,-0.983,0.26,2000.0,,,0.00,0.00,0.00
134,209.80,1.561,-275.258,-0.980,81.392,-0.980,0.22,2000.0,,,0.00,0.00,0.00
135,211.36,1.553,-275.223,-0.976,79.832,-0.976,0.27,1977.6,,,0.00,0.00,0.00
136,212.91,1.546,-275.186,-0.971,78.279,-0.971,0.30,1928.3,,,0.00,0.00,0.00
137,214.46,1.539,-275.149,-0.966,76.734,-0.966,0.29,1857.7,,,0.00,0.00,0.00
138,216.00,1.532,-275.112,-0.962,75.196,-0.962,0.27,1768.7,,,0.00,0.00,0.00
139,217.53,1.524,-275.073,-0.959,73.665,-0.959,0.22,1705.8,,,0.00,0.00,0.00
140,219.05,1.517,-275.033,-0.956,72.141,-0.956,0.21,1663.6,,,0.00,0.00,0.00
141,220.57,1.510,-274.991,-0.953,70.624,-0.953,0.21,1663.6,,,0.00,0.00,0.00
142,222.08,1.503,-274.948,-0.949,69.115,-0.949,0.21,1686.0,,,0.00,0.00,0.00
143,223.58,1.579,-274.904,-0.946,67.613,-0.946,0.20,1731.2,,,0.00,0.00,0.00
144,225.16,1.572,-274.856,-0.944,66.035,-0.944,0.15,1801.9,,,0.00,0.00,0.00
145,226.73,1.564,-274.807,-0.943,64.464,-0.943,0.05,1890.9,,,0.00,0.00,0.00
146,228.30,1.556,-274.758,-0.942,62.901,-0.942,0.06,1953.8,,,0.00,0.00,0.00
147,229.85,1.548,-274.707,-0.939,61.347,-0.939,0.20,1995.9,,,0.00,0.00,0.00
148,231.40,1.541,-274.656,-0.934,59.800,-0.934,0.34,1995.9,,,0.00,0.00,0.00
149,232.94,1.534,-274.604,-0.930,58.259,-0.930,0.26,1995.9,,,0.00,0.00,0.00
150,234.48,1.527,-274.553,-0.928,56.726,-0.928,0.13,2000.0,,,0.00,0.00,0.00
151,236.00,1.519,-274.502,-0.927,55.201,-0.927,0.02,2000.0,,,0.00,0.00,0.00
152,237.52,1.512,-274.451,-0.928,53.682,-0.928,-0.04,2000.0,,,0.00,0.00,0.00
153,239.04,1.505,-274.400,-0.928,52.171,-0.928,-0.01,2000.0,,,0.00,0.00,0.00
154,240.54,1.577,-274.349,-0.928,50.667,-0.928,-0.02,2000.0,,,0.00,0.00,0.00
155,242.12,1.569,-274.296,-0.930,49.091,-0.930,-0.11,2000.0,,,0.00,0.00,0.00
156,243.69,1.561,-274.243,-0.933,47.523,-0.933,-0.18,2000.0,,,0.00,0.00,0.00
157,245.25,1.553,-274.190,-0.935,45.963,-0.935,-0.11,2000.0,,,0.00,0.00,0.00
158,246.80,1.546,-274.138,-0.935,44.411,-0.935,0.01,2000.0,,,0.00,0.00,0.00
159,248.35,1.539,-274.085,-0.933,42.866,-0.933,0.10,2000.0,,,0.00,0.00,0.00
160,249.89,1.532,-274.031,-0.932,41.329,-0.932,0.03,2000.0,,,0.00,0.00,0.00
161,251.42,1.525,-273.978,-0.935,39.798,-0.935,-0.16,2000.0,,,0.00,0.00,0.00
162,252.94,1.517,-273.925,-0.941,38.274,-0.941,-0.43,2000.0,,,0.00,0.00,0.00
163,254.46,1.509,-273.873,-0.947,36.759,-0.947,-0.40,2000.0,,,0.00,0.00,0.00
164,255.97,1.502,-273.820,-0.951,35.250,-0.951,-0.25,2000.0,,,0.00,0.00,0.00
165,257.47,1.570,-273.768,-0.953,33.749,-0.953,-0.13,2000.0,,,0.00,0.00,0.00
166,259.04,1.563,-273.714,-0.955,32.180,-0.955,-0.14,2000.0,,,0.00,0.00,0.00
167,260.60,1.555,-273.660,-0.959,30.618,-0.959,-0.25,2000.0,,,0.00,0.00,0.00
168,262.16,1.548,-273.608,-0.966,29.064,-0.966,-0.44,2000.0,,,0.00,0.00,0.00
169,263.71,1.540,-273.556,-0.974,27.518,-0.974,-0.53,2000.0,,,0.00,0.00,0.00
170,265.25,1.532,-273.504,-0.983,25.979,-0.983,-0.54,2000.0,,,0.00,0.00,0.00
171,266.78,1.525,-273.453,-0.989,24.447,-0.989,-0.39,2000.0,,,0.00,0.00,0.00
172,268.30,1.518,-273.401,-0.993,22.923,-0.993,-0.29,2000.0,,,0.00,0.00,0.00
173,269.82,1.511,-273.350,-0.998,21.406,-0.998,-0.33,2000.0,,,0.00,0.00,0.00
174,271.33,1.504,-273.297,-1.004,19.896,-1.004,-0.42,2000.0,,,0.00,0.00,0.00
175,272.84,1.568,-273.244,-1.011,18.393,-1.011,-0.41,2000.0,,,0.00,0.00,0.00
176,274.41,1.561,-273.189,-1.018,16.826,-1.018,-0.48,2000.0,,,0.00,0.00,0.00
177,275.97,1.553,-273.132,-1.029,15.266,-1.029,-0.66,2000.0,,,0.00,0.00,0.00
178,277.52,1.546,-273.076,-1.042,13.714,-1.042,-0.88,2000.0,,,0.00,0.00,0.00
179,279.07,1.538,-273.019,-1.056,12.170,-1.056,-0.87,2000.0,,,0.00,0.00,0.00
180,280.60,1.531,-272.961,-1.067,10.633,-1.067,-0.74,2000.0,,,0.00,0.00,0.00
181,282.13,1.524,-272.903,-1.075,9.103,-1.075,-0.55,2000.0,,,0.00,0.00,0.00
182,283.66,1.520,-272.845,-1.082,7.581,-1.082,-0.42,2000.0,,,0.00,0.00,0.00
183,285.18,1.519,-272.787,-1.090,6.062,-1.090,-0.58,2000.0,,,0.00,0.00,0.00
184,286.70,1.518,-272.728,-1.103,4.544,-1.103,-0.82,2000.0,,,0.00,0.00,0.00
185,288.22,1.518,-272.670,-1.116,3.027,-1.116,-0.87,2000.0,,,0.00,0.00,0.00
186,289.73,1.518,-272.611,-1.129,1.511,-1.129,-0.88,2000.0,,,0.00,0.00,0.00
187,291.25,1.518,-272.551,-1.142,-0.006,-1.142,-0.86,2000.0,,,0.00,0.00,0.00
188,292.77,1.518,-272.490,-1.155,-1.522,-1.155,-0.84,2000.0,,,0.00,0.00,0.00
189,294.29,1.517,-272.430,-1.168,-3.038,-1.168,-0.85,2000.0,,,0.00,0.00,0.00
190,295.81,1.517,-272.368,-1.181,-4.554,-1.181,-0.87,2000.0,,,0.00,0.00,0.00
191,297.32,1.517,-272.306,-1.195,-6.069,-1.195,-0.90,2000.0,,,0.00,0.00,0.00
192,298.84,1.517,-272.243,-1.210,-7.585,-1.210,-0.98,2000.0,,,0.00,0.00,0.00
193,300.36,1.517,-272.179,-1.226,-9.100,-1.226,-1.07,2000.0,,,0.00,0.00,0.00
194,301.87,1.517,-272.115,-1.243,-10.616,-1.243,-1.14,2000.0,,,0.00,0.00,0.00
195,303.39,1.517,-272.050,-1.260,-12.131,-1.260,-1.09,2000.0,,,0.00,0.00,0.00
196,304.91,1.517,-271.985,-1.274,-13.646,-1.274,-0.97,2000.0,,,0.00,0.00,0.00
197,306.42,1.517,-271.919,-1.289,-15.161,-1.289,-0.95,2000.0,,,0.00,0.00,0.00
198,307.94,1.518,-271.853,-1.305,-16.677,-1.305,-1.04,2000.0,,,0.00,0.00,0.00
199,309.46,1.518,-271.786,-1.321,-18.193,-1.321,-1.06,2000.0,,,0.00,0.00,0.00
200,310.98,1.518,-271.719,-1.336,-19.709,-1.336,-1.04,2000.0,,,0.00,0.00,0.00
201,312.49,1.518,-271.651,-1.351,-21.225,-1.351,-0.99,2000.0,,,0.00,0.00,0.00
202,314.01,1.519,-271.583,-1.366,-22.742,-1.366,-0.98,2000.0,,,0.00,0.00,0.00
203,315.53,1.519,-271.514,-1.383,-24.259,-1.383,-1.07,2000.0,,,0.00,0.00,0.00
204,317.05,1.519,-271.444,-1.400,-25.776,-1.400,-1.16,2000.0,,,0.00,0.00,0.00
205,318.57,1.520,-271.375,-1.417,-27.293,-1.417,-1.09,2000.0,,,0.00,0.00,0.00
206,320.09,1.520,-271.304,-1.433,-28.811,-1.433,-1.05,2000.0,,,0.00,0.00,0.00
207,321.61,1.520,-271.234,-1.449,-30.330,-1.449,-1.08,2000.0,,,0.00,0.00,0.00
208,323.13,1.521,-271.164,-1.467,-31.848,-1.467,-1.19,2000.0,,,0.00,0.00,0.00
209,324.65,1.521,-271.095,-1.484,-33.367,-1.484,-1.13,2000.0,,,0.00,0.00,0.00
210,326.17,1.522,-271.027,-1.501,-34.886,-1.501,-1.07,2000.0,,,0.00,0.00,0.00
211,327.69,1.522,-270.959,-1.517,-36.406,-1.517,-1.10,2000.0,,,0.00,0.00,0.00
212,329.22,1.522,-270.892,-1.535,-37.926,-1.535,-1.17,2000.0,,,0.00,0.00,0.00
213,330.74,1.523,-270.825,-1.554,-39.447,-1.554,-1.25,2000.0,,,0.00,0.00,0.00
214,332.26,1.523,-270.759,-1.574,-40.967,-1.574,-1.30,2000.0,,,0.00,0.00,0.00
215,333.78,1.523,-270.694,-1.593,-42.488,-1.593,-1.26,2000.0,,,0.00,0.00,0.00
216,335.31,1.523,-270.629,-1.611,-44.009,-1.611,-1.14,2000.0,,,0.00,0.00,0.00
217,336.83,1.523,-270.564,-1.627,-45.530,-1.627,-1.09,2000.0,,,0.00,0.00,0.00
218,338.35,1.523,-270.499,-1.644,-47.051,-1.644,-1.12,2000.0,,,0.00,0.00,0.00
219,339.88,1.523,-270.434,-1.663,-48.573,-1.663,-1.26,2000.0,,,0.00,0.00,0.00
220,341.40,1.523,-270.370,-1.685,-50.094,-1.685,-1.39,2000.0,,,0.00,0.00,0.00
221,342.92,1.523,-270.306,-1.705,-51.615,-1.705,-1.34,2000.0,,,0.00,0.00,0.00
222,344.44,1.523,-270.243,-1.723,-53.137,-1.723,-1.21,2000.0,,,0.00,0.00,0.00
223,345.97,1.523,-270.179,-1.741,-54.659,-1.741,-1.16,2000.0,,,0.00,0.00,0.00
224,347.49,1.524,-270.115,-1.759,-56.180,-1.759,-1.20,2000.0,,,0.00,0.00,0.00
225,349.01,1.524,-270.050,-1.778,-57.702,-1.778,-1.25,2000.0,,,0.00,0.00,0.00
226,350.54,1.524,-269.986,-1.798,-59.224,-1.798,-1.26,2000.0,,,0.00,0.00,0.00
227,352.06,1.524,-269.923,-1.816,-60.746,-1.816,-1.24,2000.0,,,0.00,0.00,0.00
228,353.59,1.524,-269.859,-1.835,-62.268,-1.835,-1.21,2000.0,,,0.00,0.00,0.00
229,355.11,1.524,-269.795,-1.854,-63.791,-1.854,-1.23,2000.0,,,0.00,0.00,0.00
230,356.63,1.523,-269.731,-1.874,-65.313,-1.874,-1.36,2000.0,,,0.00,0.00,0.00
231,358.16,1.523,-269.667,-1.895,-66.834,-1.895,-1.38,2000.0,,,0.00,0.00,0.00
232,359.68,1.523,-269.602,-1.916,-68.356,-1.916,-1.38,2000.0,,,0.00,0.00,0.00
233,361.20,1.523,-269.536,-1.936,-69.877,-1.936,-1.31,2000.0,,,0.00,0.00,0.00
234,362.73,1.523,-269.470,-1.956,-71.397,-1.956,-1.28,2000.0,,,0.00,0.00,0.00
235,364.25,1.522,-269.402,-1.976,-72.918,-1.976,-1.31,2000.0,,,0.00,0.00,0.00
236,365.77,1.522,-269.334,-1.997,-74.439,-1.997,-1.38,2000.0,,,0.00,0.00,0.00
237,367.29,1.522,-269.265,-2.017,-75.959,-2.017,-1.34,2000.0,,,0.00,0.00,0.00
238,368.81,1.522,-269.195,-2.037,-77.479,-2.037,-1.29,2000.0,,,0.00,0.00,0.00
239,370.34,1.523,-269.124,-2.057,-78.999,-2.057,-1.32,2000.0,,,0.00,0.00,0.00
240,371.86,1.523,-269.052,-2.079,-80.520,-2.079,-1.42,2000.0,,,0.00,0.00,0.00
241,373.38,1.524,-268.978,-2.101,-82.041,-2.101,-1.48,2000.0,,,0.00,0.00,0.00
242,374.91,1.523,-268.903,-2.123,-83.563,-2.123,-1.47,2000.0,,,0.00,0.00,0.00
243,376.43,1.523,-268.828,-2.145,-85.084,-2.145,-1.41,2000.0,,,0.00,0.00,0.00
244,377.95,1.523,-268.752,-2.165,-86.605,-2.165,-1.30,2000.0,,,0.00,0.00,0.00
245,379.48,1.523,-268.674,-2.185,-88.126,-2.185,-1.32,2000.0,,,0.00,0.00,0.00
246,381.00,1.523,-268.596,-2.206,-89.646,-2.206,-1.43,2000.0,,,0.00,0.00,0.00
247,382.52,1.523,-268.517,-2.228,-91.167,-2.228,-1.44,2000.0,,,0.00,0.00,0.00
248,384.04,1.522,-268.436,-2.250,-92.687,-2.250,-1.45,1996.0,,,0.00,0.00,0.00
249,385.57,1.522,-268.355,-2.272,-94.207,-2.272,-1.43,1996.0,,,0.00,0.00,0.00
250,387.09,1.522,-268.273,-2.294,-95.726,-2.294,-1.44,1996.0,,,0.00,0.00,0.00
251,388.61,1.522,-268.190,-2.317,-97.246,-2.317,-1.49,1996.0,,,0.00,0.00,0.00
252,390.13,1.522,-268.106,-2.341,-98.765,-2.341,-1.57,1996.0,,,0.00,0.00,0.00
253,391.65,1.522,-268.020,-2.365,-100.284,-2.365,-1.55,1996.0,,,0.00,0.00,0.00
254,393.18,1.522,-267.934,-2.387,-101.803,-2.387,-1.47,1996.0,,,0.00,0.00,0.00
255,394.70,1.522,-267.848,-2.409,-103.321,-2.409,-1.45,2000.0,,,0.00,0.00,0.00
256,396.22,1.522,-267.761,-2.432,-104.840,-2.432,-1.52,2000.0,,,0.00,0.00,0.00
257,397.74,1.522,-267.673,-2.456,-106.360,-2.456,-1.54,2000.0,,,0.00,0.00,0.00
258,399.26,1.522,-267.586,-2.479,-107.879,-2.479,-1.57,2000.0,,,0.00,0.00,0.00
259,400.79,1.522,-267.498,-2.504,-109.398,-2.504,-1.64,2000.0,,,0.00,0.00,0.00
260,402.31,1.522,-267.410,-2.529,-110.917,-2.529,-1.64,2000.0,,,0.00,0.00,0.00
261,403.83,1.521,-267.323,-2.553,-112.436,-2.553,-1.58,2000.0,,,0.00,0.00,0.00
262,405.35,1.520,-267.235,-2.576,-113.954,-2.576,-1.49,2000.0,,,0.00,0.00,0.00
