index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
40,63.26,1.559,-69.718,-0.254,-835.117,-0.254,0.48,1111.8,,,0.00,0.00,0.00
41,64.82,1.560,-68.173,-0.246,-835.310,-0.246,0.51,1262.6,,,0.00,0.00,0.00
42,66.38,1.561,-66.626,-0.237,-835.501,-0.237,0.58,1410.2,,,0.00,0.00,0.00
43,67.94,1.562,-65.078,-0.228,-835.691,-0.228,0.58,1551.4,,,0.00,0.00,0.00
44,69.50,1.563,-63.529,-0.220,-835.879,-0.220,0.54,1686.2,,,0.00,0.00,0.00
45,71.06,1.564,-61.978,-0.211,-836.067,-0.211,0.55,1805.1,,,0.00,0.00,0.00
46,72.63,1.565,-60.427,-0.203,-836.252,-0.203,0.50,1890.6,,,0.00,0.00,0.00
47,74.19,1.567,-58.874,-0.195,-836.438,-0.195,0.50,1948.2,,,0.00,0.00,0.00
48,75.76,1.568,-57.320,-0.187,-836.623,-0.187,0.52,1983.8,,,0.00,0.00,0.00
49,77.33,1.569,-55.764,-0.178,-836.808,-0.178,0.57,2000.0,,,0.00,0.00,0.00
50,78.90,1.570,-54.208,-0.169,-836.992,-0.169,0.56,2000.0,,,0.00,0.00,0.00
51,80.47,1.571,-52.650,-0.162,-837.177,-0.162,0.46,2000.0,,,0.00,0.00,0.00
52,82.04,1.572,-51.090,-0.155,-837.362,-0.155,0.44,2000.0,,,0.00,0.00,0.00
53,83.61,1.574,-49.530,-0.149,-837.547,-0.149,0.43,2000.0,,,0.00,0.00,0.00
54,85.18,1.575,-47.969,-0.142,-837.732,-0.142,0.44,2000.0,,,0.00,0.00,0.00
55,86.76,1.575,-46.407,-0.133,-837.918,-0.133,0.54,2000.0,,,0.00,0.00,0.00
56,88.33,1.577,-44.843,-0.125,-838.103,-0.125,0.50,2000.0,,,0.00,0.00,0.00
57,89.91,1.578,-43.279,-0.116,-838.288,-0.116,0.61,2000.0,,,0.00,0.00,0.00
58,91.49,1.578,-41.714,-0.106,-838.473,-0.106,0.58,2000.0,,,0.00,0.00,0.00
59,93.07,1.579,-40.148,-0.096,-838.659,-0.096,0.66,2000.0,,,0.00,0.00,0.00
60,94.65,1.580,-38.581,-0.085,-838.844,-0.085,0.70,2000.0,,,0.00,0.00,0.00
61,96.23,1.581,-37.014,-0.073,-839.031,-0.073,0.76,2000.0,,,0.00,0.00,0.00
62,97.81,1.583,-35.445,-0.060,-839.218,-0.060,0.82,1991.5,,,0.00,0.00,0.00
63,99.39,1.583,-33.875,-0.050,-839.407,-0.050,0.62,1948.9,,,0.00,0.00,0.00
64,100.97,1.583,-32.305,-0.043,-839.597,-0.043,0.44,1904.0,,,0.00,0.00,0.00
65,102.56,1.584,-30.734,-0.036,-839.788,-0.036,0.46,1864.6,,,0.00,0.00,0.00
66,104.14,1.585,-29.164,-0.029,-839.980,-0.029,0.47,1862.0,,,0.00,0.00,0.00
67,105.73,1.586,-27.592,-0.020,-840.174,-0.020,0.52,1855.9,,,0.00,0.00,0.00
68,107.31,1.586,-26.019,-0.011,-840.370,-0.011,0.58,1855.9,,,0.00,0.00,0.00
69,108.90,1.587,-24.447,-0.002,-840.567,-0.002,0.60,1864.4,,,0.00,0.00,0.00
70,110.48,1.588,-22.873,0.008,-840.765,0.008,0.63,1907.0,,,0.00,0.00,0.00
71,112.07,1.589,-21.299,0.021,-840.965,0.021,0.78,1951.9,,,0.00,0.00,0.00
72,113.66,1.590,-19.724,0.034,-841.165,0.034,0.82,1991.3,,,0.00,0.00,0.00
73,115.25,1.591,-18.148,0.045,-841.367,0.045,0.69,1993.9,,,0.00,0.00,0.00
74,116.84,1.592,-16.572,0.055,-841.569,0.055,0.64,2000.0,,,0.00,0.00,0.00
75,118.43,1.592,-14.995,0.064,-841.773,0.064,0.56,2000.0,,,0.00,0.00,0.00
76,120.03,1.593,-13.417,0.072,-841.976,0.072,0.51,2000.0,,,0.00,0.00,0.00
77,121.62,1.593,-11.838,0.080,-842.178,0.080,0.54,2000.0,,,0.00,0.00,0.00
78,123.21,1.594,-10.259,0.092,-842.381,0.092,0.70,2000.0,,,0.00,0.00,0.00
79,124.81,1.595,-8.680,0.105,-842.583,0.105,0.84,2000.0,,,0.00,0.00,0.00
80,126.40,1.596,-7.100,0.120,-842.785,0.120,0.94,2000.0,,,0.00,0.00,0.00
81,128.00,1.596,-5.518,0.135,-842.988,0.135,0.96,2000.0,,,0.00,0.00,0.00
82,129.59,1.597,-3.936,0.149,-843.190,0.149,0.86,2000.0,,,0.00,0.00,0.00
83,131.19,1.598,-2.354,0.162,-843.393,0.162,0.83,2000.0,,,0.00,0.00,0.00
84,132.79,1.598,-0.770,0.175,-843.595,0.175,0.78,2000.0,,,0.00,0.00,0.00
85,134.39,1.599,0.814,0.186,-843.797,0.186,0.69,2000.0,,,0.00,0.00,0.00
86,135.98,1.599,2.398,0.196,-844.000,0.196,0.67,2000.0,,,0.00,0.00,0.00
87,137.58,1.600,3.983,0.208,-844.202,0.208,0.76,2000.0,,,0.00,0.00,0.00
88,139.18,1.601,5.569,0.223,-844.405,0.223,0.89,2000.0,,,0.00,0.00,0.00
89,140.78,1.602,7.155,0.236,-844.608,0.236,0.85,2000.0,,,0.00,0.00,0.00
90,142.39,1.602,8.742,0.248,-844.811,0.248,0.74,2000.0,,,0.00,0.00,0.00
91,143.99,1.603,10.330,0.260,-845.015,0.260,0.74,2000.0,,,0.00,0.00,0.00
92,145.59,1.603,11.918,0.272,-845.218,0.272,0.77,2000.0,,,0.00,0.00,0.00
93,147.19,1.604,13.506,0.285,-845.422,0.285,0.77,2000.0,,,0.00,0.00,0.00
94,148.80,1.604,15.096,0.296,-845.625,0.296,0.68,2000.0,,,0.00,0.00,0.00
95,150.40,1.605,16.686,0.307,-845.828,0.307,0.73,2000.0,,,0.00,0.00,0.00
96,152.01,1.605,18.276,0.320,-846.032,0.320,0.80,2000.0,,,0.00,0.00,0.00
97,153.61,1.606,19.867,0.334,-846.235,0.334,0.89,2000.0,,,0.00,0.00,0.00
98,155.22,1.607,21.459,0.350,-846.438,0.350,0.99,2000.0,,,0.00,0.00,0.00
99,156.82,1.607,23.051,0.366,-846.641,0.366,0.99,2000.0,,,0.00,0.00,0.00
100,158.43,1.608,24.644,0.382,-846.845,0.382,1.00,2000.0,,,0.00,0.00,0.00
101,160.04,1.609,26.237,0.397,-847.048,0.397,0.95,2000.0,,,0.00,0.00,0.00
102,161.65,1.502,27.831,0.411,-847.251,0.411,0.92,2000.0,,,0.00,0.00,0.00
103,163.15,1.502,29.320,0.422,-847.440,0.422,0.69,2000.0,,,0.00,0.00,0.00
104,164.65,1.502,30.809,0.431,-847.630,0.431,0.62,2000.0,,,0.00,0.00,0.00
105,166.15,1.502,32.298,0.441,-847.819,0.441,0.66,2000.0,,,0.00,0.00,0.00
106,167.66,1.503,33.786,0.452,-848.008,0.452,0.76,2000.0,,,0.00,0.00,0.00
107,169.16,1.503,35.276,0.466,-848.197,0.466,0.92,2000.0,,,0.00,0.00,0.00
108,170.66,1.504,36.766,0.482,-848.385,0.482,1.04,2000.0,,,0.00,0.00,0.00
109,172.17,1.505,38.256,0.496,-848.574,0.496,0.96,2000.0,,,0.00,0.00,0.00
110,173.67,1.505,39.748,0.510,-848.764,0.510,0.88,2000.0,,,0.00,0.00,0.00
111,175.18,1.505,41.239,0.521,-848.953,0.521,0.78,2000.0,,,0.00,0.00,0.00
112,176.68,1.505,42.731,0.532,-849.143,0.532,0.71,2000.0,,,0.00,0.00,0.00
113,178.19,1.505,44.222,0.545,-849.332,0.545,0.85,2000.0,,,0.00,0.00,0.00
114,179.69,1.506,45.714,0.561,-849.522,0.561,1.04,2000.0,,,0.00,0.00,0.00
115,181.20,1.507,47.207,0.576,-849.713,0.576,1.05,2000.0,,,0.00,0.00,0.00
116,182.71,1.507,48.701,0.590,-849.904,0.590,0.92,2000.0,,,0.00,0.00,0.00
117,184.21,1.507,50.194,0.603,-850.095,0.603,0.82,2000.0,,,0.00,0.00,0.00
118,185.72,1.508,51.688,0.615,-850.287,0.615,0.80,2000.0,,,0.00,0.00,0.00
119,187.23,1.508,53.182,0.627,-850.479,0.627,0.83,2000.0,,,0.00,0.00,0.00
120,188.74,1.509,54.677,0.639,-850.673,0.639,0.82,2000.0,,,0.00,0.00,0.00
121,190.25,1.509,56.172,0.650,-850.866,0.650,0.73,2000.0,,,0.00,0.00,0.00
122,191.75,1.509,57.667,0.660,-851.060,0.660,0.65,2000.0,,,0.00,0.00,0.00
123,193.26,1.510,59.162,0.672,-851.254,0.672,0.74,2000.0,,,0.00,0.00,0.00
124,194.77,1.510,60.658,0.684,-851.449,0.684,0.82,2000.0,,,0.00,0.00,0.00
125,196.28,1.511,62.154,0.697,-851.644,0.697,0.86,2000.0,,,0.00,0.00,0.00
126,197.79,1.511,63.650,0.710,-851.840,0.710,0.86,2000.0,,,0.00,0.00,0.00
127,199.31,1.511,65.147,0.723,-852.035,0.723,0.88,2000.0,,,0.00,0.00,0.00
128,200.82,1.512,66.644,0.737,-852.231,0.737,0.89,2000.0,,,0.00,0.00,0.00
129,202.33,1.512,68.142,0.751,-852.427,0.751,0.91,2000.0,,,0.00,0.00,0.00
130,203.84,1.513,69.640,0.763,-852.622,0.763,0.84,2000.0,,,0.00,0.00,0.00
131,205.35,1.513,71.138,0.775,-852.818,0.775,0.76,2000.0,,,0.00,0.00,0.00
132,206.87,1.513,72.637,0.785,-853.014,0.785,0.69,2000.0,,,0.00,0.00,0.00
133,208.38,1.514,74.137,0.796,-853.210,0.796,0.68,2000.0,,,0.00,0.00,0.00
134,209.89,1.514,75.636,0.806,-853.405,0.806,0.68,2000.0,,,0.00,0.00,0.00
135,211.41,1.514,77.135,0.818,-853.601,0.818,0.81,2000.0,,,0.00,0.00,0.00
136,212.92,1.515,78.635,0.832,-853.797,0.832,0.95,2000.0,,,0.00,0.00,0.00
137,214.44,1.515,80.136,0.846,-853.992,0.846,0.91,2000.0,,,0.00,0.00,0.00
138,215.95,1.515,81.637,0.859,-854.188,0.859,0.84,2000.0,,,0.00,0.00,0.00
139,217.47,1.516,83.139,0.871,-854.384,0.871,0.82,2000.0,,,0.00,0.00,0.00
140,218.98,1.516,84.640,0.883,-854.579,0.883,0.79,2000.0,,,0.00,0.00,0.00
141,220.50,1.517,86.142,0.896,-854.775,0.896,0.87,2000.0,,,0.00,0.00,0.00
142,222.02,1.517,87.645,0.909,-854.971,0.909,0.85,2000.0,,,0.00,0.00,0.00
143,223.53,1.518,89.148,0.921,-855.167,0.921,0.75,2000.0,,,0.00,0.00,0.00
144,225.05,1.518,90.651,0.931,-855.363,0.931,0.69,2000.0,,,0.00,0.00,0.00
145,226.57,1.518,92.155,0.940,-855.558,0.940,0.60,2000.0,,,0.00,0.00,0.00
146,228.09,1.518,93.658,0.949,-855.754,0.949,0.58,2000.0,,,0.00,0.00,0.00
147,229.60,1.518,95.162,0.961,-855.950,0.961,0.76,2000.0,,,0.00,0.00,0.00
148,231.12,1.518,96.665,0.974,-856.145,0.974,0.90,2000.0,,,0.00,0.00,0.00
149,232.64,1.519,98.169,0.988,-856.341,0.988,0.90,2000.0,,,0.00,0.00,0.00
150,234.16,1.518,99.674,1.000,-856.537,1.000,0.75,2000.0,,,0.00,0.00,0.00
151,235.68,1.517,101.178,1.009,-856.732,1.009,0.65,2000.0,,,0.00,0.00,0.00
152,237.19,1.515,102.680,1.019,-856.927,1.019,0.61,2000.0,,,0.00,0.00,0.00
153,238.71,1.514,104.181,1.029,-857.122,1.029,0.69,2000.0,,,0.00,0.00,0.00
154,240.22,1.513,105.681,1.041,-857.317,1.041,0.79,2000.0,,,0.00,0.00,0.00
155,241.73,1.511,107.180,1.052,-857.512,1.052,0.76,2000.0,,,0.00,0.00,0.00
156,243.25,1.509,108.677,1.063,-857.706,1.063,0.68,2000.0,,,0.00,0.00,0.00
157,244.75,1.505,110.172,1.072,-857.900,1.072,0.59,2000.0,,,0.00,0.00,0.00
158,246.26,1.608,111.663,1.081,-858.094,1.081,0.56,2000.0,,,0.00,0.00,0.00
159,247.87,1.603,113.256,1.091,-858.301,1.091,0.64,2000.0,,,0.00,0.00,0.00
160,249.47,1.599,114.844,1.103,-858.507,1.103,0.77,2000.0,,,0.00,0.00,0.00
161,251.07,1.595,116.429,1.116,-858.712,1.116,0.79,2000.0,,,0.00,0.00,0.00
162,252.67,1.591,118.010,1.127,-858.917,1.127,0.73,2000.0,,,0.00,0.00,0.00
163,254.26,1.587,119.586,1.137,-859.121,1.137,0.61,2000.0,,,0.00,0.00,0.00
164,255.84,1.581,121.158,1.146,-859.325,1.146,0.56,2000.0,,,0.00,0.00,0.00
165,257.42,1.577,122.725,1.156,-859.529,1.156,0.63,2000.0,,,0.00,0.00,0.00
166,259.00,1.573,124.287,1.167,-859.732,1.167,0.69,2000.0,,,0.00,0.00,0.00
167,260.57,1.569,125.846,1.180,-859.935,1.180,0.83,2000.0,,,0.00,0.00,0.00
168,262.14,1.565,127.401,1.191,-860.137,1.191,0.69,2000.0,,,0.00,0.00,0.00
169,263.71,1.561,128.951,1.199,-860.339,1.199,0.57,2000.0,,,0.00,0.00,0.00
170,265.27,1.556,130.498,1.207,-860.540,1.207,0.48,2000.0,,,0.00,0.00,0.00
171,266.83,1.552,132.039,1.214,-860.741,1.214,0.47,2000.0,,,0.00,0.00,0.00
172,268.38,1.548,133.577,1.223,-860.942,1.223,0.54,2000.0,,,0.00,0.00,0.00
173,269.93,1.543,135.111,1.232,-861.141,1.232,0.61,2000.0,,,0.00,0.00,0.00
174,271.47,1.539,136.639,1.243,-861.341,1.243,0.70,2000.0,,,0.00,0.00,0.00
175,273.01,1.536,138.164,1.255,-861.539,1.255,0.77,2000.0,,,0.00,0.00,0.00
176,274.54,1.532,139.686,1.266,-861.738,1.266,0.72,2000.0,,,0.00,0.00,0.00
177,276.08,1.528,141.203,1.274,-861.937,1.274,0.54,2000.0,,,0.00,0.00,0.00
178,277.60,1.523,142.717,1.280,-862.134,1.280,0.41,2000.0,,,0.00,0.00,0.00
179,279.13,1.519,144.225,1.287,-862.332,1.287,0.48,2000.0,,,0.00,0.00,0.00
180,280.64,1.515,145.730,1.297,-862.529,1.297,0.61,2000.0,,,0.00,0.00,0.00
181,282.16,1.511,147.230,1.307,-862.726,1.307,0.68,2000.0,,,0.00,0.00,0.00
182,283.67,1.507,148.727,1.317,-862.923,1.317,0.65,2000.0,,,0.00,0.00,0.00
183,285.18,1.503,150.220,1.325,-863.118,1.325,0.56,2000.0,,,0.00,0.00,0.00
184,286.68,1.599,151.709,1.334,-863.315,1.334,0.56,2000.0,,,0.00,0.00,0.00
185,288.28,1.594,153.293,1.342,-863.524,1.342,0.52,2000.0,,,0.00,0.00,0.00
186,289.87,1.590,154.872,1.351,-863.733,1.351,0.53,1955.4,,,0.00,0.00,0.00
187,291.46,1.585,156.446,1.358,-863.943,1.358,0.45,1955.4,,,0.00,0.00,0.00
188,293.05,1.580,158.016,1.366,-864.152,1.366,0.52,1955.4,,,0.00,0.00,0.00
189,294.63,1.576,159.581,1.375,-864.361,1.375,0.58,1955.4,,,0.00,0.00,0.00
190,296.21,1.572,161.142,1.386,-864.571,1.386,0.66,1955.4,,,0.00,0.00,0.00
191,297.78,1.568,162.698,1.398,-864.781,1.398,0.78,1955.4,,,0.00,0.00,0.00
192,299.35,1.564,164.251,1.407,-864.991,1.407,0.61,1955.4,,,0.00,0.00,0.00
193,300.91,1.559,165.799,1.413,-865.201,1.413,0.37,2000.0,,,0.00,0.00,0.00
194,302.47,1.554,167.342,1.418,-865.410,1.418,0.33,2000.0,,,0.00,0.00,0.00
195,304.02,1.550,168.881,1.423,-865.619,1.423,0.33,2000.0,,,0.00,0.00,0.00
196,305.57,1.546,170.416,1.430,-865.828,1.430,0.45,2000.0,,,0.00,0.00,0.00
197,307.12,1.542,171.946,1.437,-866.036,1.437,0.46,2000.0,,,0.00,0.00,0.00
198,308.66,1.537,173.472,1.445,-866.245,1.445,0.49,2000.0,,,0.00,0.00,0.00
199,310.20,1.533,174.994,1.452,-866.453,1.452,0.43,2000.0,,,0.00,0.00,0.00
200,311.73,1.529,176.511,1.459,-866.662,1.459,0.49,2000.0,,,0.00,0.00,0.00
201,313.26,1.524,178.024,1.468,-866.870,1.468,0.60,2000.0,,,0.00,0.00,0.00
202,314.78,1.520,179.532,1.479,-867.078,1.479,0.68,2000.0,,,0.00,0.00,0.00
203,316.30,1.516,181.037,1.489,-867.286,1.489,0.71,2000.0,,,0.00,0.00,0.00
204,317.82,1.513,182.537,1.499,-867.494,1.499,0.64,2000.0,,,0.00,0.00,0.00
205,319.33,1.508,184.034,1.506,-867.702,1.506,0.49,2000.0,,,0.00,0.00,0.00
206,320.84,1.504,185.527,1.513,-867.909,1.513,0.41,2000.0,,,0.00,0.00,0.00
207,322.35,1.593,187.015,1.518,-868.115,1.518,0.33,2000.0,,,0.00,0.00,0.00
208,323.94,1.588,188.591,1.525,-868.335,1.525,0.43,2000.0,,,0.00,0.00,0.00
209,325.53,1.584,190.163,1.533,-868.554,1.533,0.52,2000.0,,,0.00,0.00,0.00
210,327.11,1.579,191.731,1.541,-868.773,1.541,0.53,2000.0,,,0.00,0.00,0.00
211,328.69,1.574,193.293,1.550,-868.991,1.550,0.56,2000.0,,,0.00,0.00,0.00
212,330.26,1.570,194.851,1.559,-869.210,1.559,0.58,2000.0,,,0.00,0.00,0.00
213,331.83,1.566,196.405,1.569,-869.428,1.569,0.60,2000.0,,,0.00,0.00,0.00
214,333.40,1.561,197.954,1.577,-869.646,1.577,0.55,2000.0,,,0.00,0.00,0.00
215,334.96,1.556,199.498,1.586,-869.862,1.586,0.57,2000.0,,,0.00,0.00,0.00
216,336.52,1.552,201.038,1.596,-870.078,1.596,0.67,2000.0,,,0.00,0.00,0.00
217,338.07,1.548,202.573,1.608,-870.293,1.608,0.73,2000.0,,,0.00,0.00,0.00
218,339.62,1.543,204.105,1.618,-870.508,1.618,0.67,2000.0,,,0.00,0.00,0.00
219,341.16,1.539,205.632,1.626,-870.722,1.626,0.50,2000.0,,,0.00,0.00,0.00
220,342.70,1.534,207.154,1.633,-870.936,1.633,0.46,2000.0,,,0.00,0.00,0.00
221,344.23,1.529,208.672,1.638,-871.149,1.638,0.35,2000.0,,,0.00,0.00,0.00
222,345.76,1.524,210.184,1.644,-871.361,1.644,0.38,2000.0,,,0.00,0.00,0.00
223,347.29,1.519,211.692,1.652,-871.572,1.652,0.52,2000.0,,,0.00,0.00,0.00
224,348.80,1.514,213.195,1.660,-871.783,1.660,0.54,2000.0,,,0.00,0.00,0.00
225,350.32,1.509,214.694,1.668,-871.993,1.668,0.55,2000.0,,,0.00,0.00,0.00
226,351.83,1.504,216.187,1.679,-872.201,1.679,0.72,2000.0,,,0.00,0.00,0.00
227,353.33,1.588,217.675,1.689,-872.409,1.689,0.60,2000.0,,,0.00,0.00,0.00
228,354.92,1.582,219.246,1.697,-872.628,1.697,0.55,2000.0,,,0.00,0.00,0.00
229,356.50,1.576,220.811,1.704,-872.846,1.704,0.44,2000.0,,,0.00,0.00,0.00
230,358.08,1.571,222.371,1.711,-873.064,1.711,0.40,2000.0,,,0.00,0.00,0.00
231,359.65,1.565,223.925,1.719,-873.280,1.719,0.51,2000.0,,,0.00,0.00,0.00
232,361.21,1.560,225.474,1.726,-873.496,1.726,0.46,2000.0,,,0.00,0.00,0.00
233,362.77,1.554,227.018,1.733,-873.711,1.733,0.47,2000.0,,,0.00,0.00,0.00
234,364.33,1.549,228.556,1.742,-873.926,1.742,0.56,2000.0,,,0.00,0.00,0.00
235,365.88,1.544,230.089,1.750,-874.139,1.750,0.55,2000.0,,,0.00,0.00,0.00
236,367.42,1.538,231.617,1.757,-874.352,1.757,0.43,2000.0,,,0.00,0.00,0.00
237,368.96,1.532,233.139,1.764,-874.563,1.764,0.45,2000.0,,,0.00,0.00,0.00
238,370.49,1.527,234.655,1.771,-874.773,1.771,0.49,2000.0,,,0.00,0.00,0.00
239,372.02,1.522,236.166,1.780,-874.981,1.780,0.58,2000.0,,,0.00,0.00,0.00
240,373.54,1.517,237.673,1.789,-875.187,1.789,0.56,2000.0,,,0.00,0.00,0.00
241,375.06,1.510,239.174,1.793,-875.392,1.793,0.30,2000.0,,,0.00,0.00,0.00
242,376.57,1.506,240.669,1.797,-875.595,1.797,0.25,2000.0,,,0.00,0.00,0.00
243,378.07,1.583,242.160,1.802,-875.796,1.802,0.31,2000.0,,,0.00,0.00,0.00
244,379.66,1.577,243.727,1.807,-876.007,1.807,0.34,2000.0,,,0.00,0.00,0.00
245,381.23,1.571,245.289,1.812,-876.216,1.812,0.31,2000.0,,,0.00,0.00,0.00
246,382.80,1.566,246.845,1.817,-876.424,1.817,0.33,2000.0,,,0.00,0.00,0.00
247,384.37,1.560,248.396,1.820,-876.629,1.820,0.15,2000.0,,,0.00,0.00,0.00
248,385.93,1.555,249.942,1.820,-876.834,1.820,0.01,2000.0,,,0.00,0.00,0.00
249,387.49,1.550,251.482,1.821,-877.037,1.821,0.10,2000.0,,,0.00,0.00,0.00
250,389.04,1.546,253.017,1.825,-877.238,1.825,0.21,2000.0,,,0.00,0.00,0.00
251,390.58,1.541,254.548,1.828,-877.438,1.828,0.18,1979.7,,,0.00,0.00,0.00
252,392.12,1.537,256.075,1.830,-877.637,1.830,0.19,1979.7,,,0.00,0.00,0.00
253,393.66,1.532,257.598,1.832,-877.835,1.832,0.09,1979.7,,,0.00,0.00,0.00
254,395.19,1.528,259.117,1.829,-878.031,1.829,-0.15,1979.7,,,0.00,0.00,0.00
255,396.72,1.523,260.630,1.827,-878.225,1.827,-0.13,1979.7,,,0.00,0.00,0.00
256,398.24,1.518,262.140,1.827,-878.417,1.827,0.00,1979.7,,,0.00,0.00,0.00
257,399.76,1.514,263.645,1.827,-878.608,1.827,-0.04,1950.8,,,0.00,0.00,0.00
258,401.28,1.510,265.145,1.828,-878.798,1.828,0.10,1879.6,,,0.00,0.00,0.00
259,402.79,1.506,266.642,1.828,-878.986,1.828,-0.03,1742.7,,,0.00,0.00,0.00
260,404.29,1.580,268.135,1.825,-879.172,1.825,-0.21,1561.3,,,0.00,0.00,0.00
261,405.87,1.575,269.702,1.821,-879.366,1.821,-0.21,1374.1,,,0.00,0.00,0.00
262,407.45,1.570,271.264,1.818,-879.558,1.818,-0.21,1195.6,,,0.00,0.00,0.00
263,409.02,1.565,272.821,1.813,-879.747,1.813,-0.31,1011.2,,,0.00,0.00,0.00
264,410.58,1.560,274.373,1.814,-879.932,1.814,0.08,847.5,,,0.00,0.00,0.00
265,412.14,1.556,275.922,1.816,-880.113,1.816,0.12,736.3,,,0.00,0.00,0.00
266,413.70,1.551,277.466,1.819,-880.291,1.819,0.16,651.8,,,0.00,0.00,0.00
267,415.25,1.547,279.006,1.820,-880.464,1.820,0.10,605.4,,,0.00,0.00,0.00
268,416.80,1.542,280.542,1.820,-880.633,1.820,-0.01,556.7,,,0.00,0.00,0.00
269,418.34,1.538,282.074,1.817,-880.798,1.817,-0.18,497.4,,,0.00,0.00,0.00
270,419.88,1.535,283.602,1.816,-880.957,1.816,-0.07,438.0,,,0.00,0.00,0.00
271,421.41,1.533,285.128,1.816,-881.110,1.816,-0.03,380.2,,,0.00,0.00,0.00
272,422.94,1.531,286.653,1.815,-881.256,1.815,-0.07,328.9,,,0.00,0.00,0.00
