index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
34,56.30,1.541,247.045,2.574,26.521,2.574,0.06,2000.0,,,0.00,0.00,0.00
35,57.84,1.538,247.025,2.574,28.062,2.574,0.00,2000.0,,,0.00,0.00,0.00
36,59.37,1.534,247.006,2.573,29.599,2.573,-0.08,2000.0,,,0.00,0.00,0.00
37,60.91,1.530,246.986,2.571,31.133,2.571,-0.13,2000.0,,,0.00,0.00,0.00
38,62.44,1.526,246.966,2.569,32.662,2.569,-0.12,2000.0,,,0.00,0.00,0.00
39,63.96,1.523,246.945,2.568,34.188,2.568,-0.09,2000.0,,,0.00,0.00,0.00
40,65.49,1.519,246.923,2.566,35.711,2.566,-0.10,2000.0,,,0.00,0.00,0.00
41,67.01,1.515,246.902,2.564,37.229,2.564,-0.11,2000.0,,,0.00,0.00,0.00
42,68.52,1.512,246.880,2.563,38.744,2.563,-0.10,2000.0,,,0.00,0.00,0.00
43,70.03,1.508,246.859,2.561,40.255,2.561,-0.11,2000.0,,,0.00,0.00,0.00
44,71.54,1.504,246.836,2.559,41.763,2.559,-0.13,2000.0,,,0.00,0.00,0.00
45,73.04,1.500,246.814,2.558,43.267,2.558,-0.11,2000.0,,,0.00,0.00,0.00
46,74.55,1.646,246.791,2.557,44.767,2.557,-0.06,2000.0,,,0.00,0.00,0.00
47,76.19,1.642,246.765,2.557,46.413,2.557,-0.02,2000.0,,,0.00,0.00,0.00
48,77.83,1.638,246.740,2.557,48.054,2.557,0.02,2000.0,,,0.00,0.00,0.00
49,79.47,1.633,246.714,2.557,49.692,2.557,-0.00,2000.0,,,0.00,0.00,0.00
50,81.10,1.629,246.688,2.557,51.325,2.557,-0.01,2000.0,,,0.00,0.00,0.00
51,82.73,1.625,246.662,2.557,52.953,2.557,-0.01,2000.0,,,0.00,0.00,0.00
52,84.36,1.620,246.636,2.557,54.578,2.557,0.00,2000.0,,,0.00,0.00,0.00
53,85.98,1.616,246.610,2.557,56.198,2.557,0.00,2000.0,,,0.00,0.00,0.00
54,87.59,1.612,246.584,2.557,57.814,2.557,-0.01,2000.0,,,0.00,0.00,0.00
55,89.21,1.608,246.558,2.556,59.426,2.556,-0.03,2000.0,,,0.00,0.00,0.00
56,90.81,1.604,246.533,2.555,61.033,2.555,-0.06,2000.0,,,0.00,0.00,0.00
57,92.42,1.599,246.507,2.554,62.637,2.554,-0.06,2000.0,,,0.00,0.00,0.00
58,94.02,1.595,246.481,2.554,64.236,2.554,-0.02,2000.0,,,0.00,0.00,0.00
59,95.61,1.591,246.456,2.554,65.830,2.554,0.02,2000.0,,,0.00,0.00,0.00
60,97.20,1.587,246.430,2.555,67.421,2.555,0.06,2000.0,,,0.00,0.00,0.00
61,98.79,1.583,246.403,2.556,69.008,2.556,0.06,2000.0,,,0.00,0.00,0.00
62,100.37,1.579,246.377,2.557,70.590,2.557,0.07,2000.0,,,0.00,0.00,0.00
63,101.95,1.575,246.351,2.559,72.169,2.559,0.09,2000.0,,,0.00,0.00,0.00
64,103.53,1.571,246.325,2.560,73.743,2.560,0.06,2000.0,,,0.00,0.00,0.00
65,105.10,1.567,246.299,2.559,75.313,2.559,-0.00,2000.0,,,0.00,0.00,0.00
66,106.66,1.562,246.273,2.558,76.880,2.558,-0.07,2000.0,,,0.00,0.00,0.00
67,108.23,1.558,246.247,2.558,78.442,2.558,-0.02,2000.0,,,0.00,0.00,0.00
68,109.79,1.554,246.222,2.559,80.000,2.559,0.06,2000.0,,,0.00,0.00,0.00
69,111.34,1.551,246.197,2.561,81.554,2.561,0.09,2000.0,,,0.00,0.00,0.00
70,112.89,1.547,246.171,2.561,83.104,2.561,0.03,2000.0,,,0.00,0.00,0.00
71,114.44,1.543,246.146,2.560,84.651,2.560,-0.05,2000.0,,,0.00,0.00,0.00
72,115.98,1.539,246.120,2.559,86.193,2.559,-0.06,2000.0,,,0.00,0.00,0.00
73,117.52,1.535,246.095,2.559,87.731,2.559,-0.03,2000.0,,,0.00,0.00,0.00
74,119.05,1.531,246.069,2.559,89.265,2.559,-0.02,2000.0,,,0.00,0.00,0.00
75,120.58,1.527,246.043,2.559,90.796,2.559,0.02,2000.0,,,0.00,0.00,0.00
76,122.11,1.523,246.017,2.559,92.322,2.559,0.03,2000.0,,,0.00,0.00,0.00
77,123.63,1.519,245.991,2.560,93.845,2.560,0.05,2000.0,,,0.00,0.00,0.00
78,125.15,1.515,245.965,2.561,95.364,2.561,0.07,2000.0,,,0.00,0.00,0.00
79,126.67,1.512,245.939,2.563,96.879,2.563,0.11,2000.0,,,0.00,0.00,0.00
80,128.18,1.508,245.912,2.564,98.390,2.564,0.05,2000.0,,,0.00,0.00,0.00
81,129.69,1.504,245.886,2.564,99.898,2.564,0.02,2000.0,,,0.00,0.00,0.00
82,131.19,1.636,245.860,2.563,101.401,2.563,-0.04,2000.0,,,0.00,0.00,0.00
83,132.83,1.632,245.830,2.563,103.037,2.563,-0.03,2000.0,,,0.00,0.00,0.00
84,134.46,1.627,245.801,2.563,104.669,2.563,0.01,2000.0,,,0.00,0.00,0.00
85,136.09,1.623,245.772,2.564,106.296,2.564,0.04,2000.0,,,0.00,0.00,0.00
86,137.71,1.618,245.743,2.565,107.918,2.565,0.06,2000.0,,,0.00,0.00,0.00
87,139.33,1.614,245.714,2.567,109.536,2.567,0.12,2000.0,,,0.00,0.00,0.00
88,140.94,1.610,245.685,2.568,111.150,2.568,0.06,2000.0,,,0.00,0.00,0.00
89,142.55,1.605,245.655,2.567,112.759,2.567,-0.07,2000.0,,,0.00,0.00,0.00
90,144.16,1.601,245.626,2.565,114.364,2.565,-0.09,2000.0,,,0.00,0.00,0.00
91,145.76,1.597,245.596,2.564,115.965,2.564,-0.05,2000.0,,,0.00,0.00,0.00
92,147.36,1.592,245.567,2.565,117.561,2.565,0.04,2000.0,,,0.00,0.00,0.00
93,148.95,1.588,245.537,2.566,119.153,2.566,0.03,2000.0,,,0.00,0.00,0.00
94,150.54,1.584,245.507,2.566,120.741,2.566,0.01,2000.0,,,0.00,0.00,0.00
95,152.12,1.580,245.477,2.566,122.324,2.566,0.01,2000.0,,,0.00,0.00,0.00
96,153.70,1.575,245.447,2.566,123.903,2.566,0.03,2000.0,,,0.00,0.00,0.00
97,155.27,1.571,245.417,2.568,125.478,2.568,0.09,2000.0,,,0.00,0.00,0.00
98,156.85,1.567,245.387,2.570,127.049,2.570,0.11,2000.0,,,0.00,0.00,0.00
99,158.41,1.563,245.357,2.571,128.615,2.571,0.07,2000.0,,,0.00,0.00,0.00
100,159.97,1.559,245.326,2.571,130.178,2.571,0.02,2000.0,,,0.00,0.00,0.00
101,161.53,1.554,245.296,2.571,131.736,2.571,0.00,2000.0,,,0.00,0.00,0.00
102,163.09,1.550,245.265,2.572,133.290,2.572,0.03,2000.0,,,0.00,0.00,0.00
103,164.64,1.546,245.235,2.572,134.839,2.572,0.02,2000.0,,,0.00,0.00,0.00
104,166.18,1.542,245.203,2.572,136.385,2.572,0.04,2000.0,,,0.00,0.00,0.00
105,167.73,1.538,245.172,2.573,137.927,2.573,0.03,2000.0,,,0.00,0.00,0.00
106,169.26,1.534,245.141,2.574,139.464,2.574,0.05,2000.0,,,0.00,0.00,0.00
107,170.80,1.530,245.110,2.575,140.998,2.575,0.07,2000.0,,,0.00,0.00,0.00
108,172.33,1.526,245.078,2.575,142.527,2.575,0.04,2000.0,,,0.00,0.00,0.00
109,173.85,1.522,245.047,2.576,144.052,2.576,0.06,2000.0,,,0.00,0.00,0.00
110,175.38,1.518,245.015,2.577,145.574,2.577,0.07,2000.0,,,0.00,0.00,0.00
111,176.89,1.514,244.983,2.578,147.091,2.578,0.05,2000.0,,,0.00,0.00,0.00
112,178.41,1.510,244.951,2.578,148.604,2.578,-0.00,2000.0,,,0.00,0.00,0.00
113,179.92,1.506,244.920,2.578,150.114,2.578,-0.02,2000.0,,,0.00,0.00,0.00
114,181.42,1.502,244.888,2.577,151.619,2.577,-0.06,2000.0,,,0.00,0.00,0.00
115,182.92,1.623,244.856,2.576,153.121,2.576,-0.04,2000.0,,,0.00,0.00,0.00
116,184.55,1.618,244.822,2.576,154.743,2.576,-0.00,2000.0,,,0.00,0.00,0.00
117,186.17,1.614,244.788,2.576,156.361,2.576,0.00,2000.0,,,0.00,0.00,0.00
118,187.78,1.609,244.754,2.576,157.974,2.576,-0.01,2000.0,,,0.00,0.00,0.00
119,189.39,1.604,244.721,2.576,159.583,2.576,0.01,2000.0,,,0.00,0.00,0.00
120,190.99,1.600,244.688,2.578,161.186,2.578,0.14,2000.0,,,0.00,0.00,0.00
121,192.59,1.596,244.654,2.581,162.786,2.581,0.16,2000.0,,,0.00,0.00,0.00
122,194.19,1.591,244.621,2.581,164.381,2.581,0.05,2000.0,,,0.00,0.00,0.00
123,195.78,1.587,244.587,2.582,165.972,2.582,0.02,2000.0,,,0.00,0.00,0.00
124,197.37,1.582,244.554,2.582,167.558,2.582,0.01,2000.0,,,0.00,0.00,0.00
125,198.95,1.578,244.521,2.583,169.140,2.583,0.09,2000.0,,,0.00,0.00,0.00
126,200.53,1.574,244.488,2.584,170.717,2.584,0.01,2000.0,,,0.00,0.00,0.00
127,202.10,1.569,244.455,2.583,172.291,2.583,-0.01,2000.0,,,0.00,0.00,0.00
128,203.67,1.565,244.422,2.583,173.859,2.583,-0.03,2000.0,,,0.00,0.00,0.00
129,205.23,1.561,244.389,2.583,175.424,2.583,-0.01,2000.0,,,0.00,0.00,0.00
130,206.79,1.556,244.357,2.583,176.984,2.583,-0.01,2000.0,,,0.00,0.00,0.00
131,208.35,1.552,244.324,2.581,178.540,2.581,-0.07,2000.0,,,0.00,0.00,0.00
132,209.90,1.548,244.291,2.581,180.091,2.581,-0.05,2000.0,,,0.00,0.00,0.00
133,211.45,1.544,244.259,2.581,181.638,2.581,0.02,2000.0,,,0.00,0.00,0.00
134,212.99,1.542,244.226,2.581,183.182,2.581,0.03,2000.0,,,0.00,0.00,0.00
135,214.54,1.539,244.194,2.582,184.723,2.582,0.04,2000.0,,,0.00,0.00,0.00
136,216.08,1.538,244.161,2.582,186.262,2.582,0.01,2000.0,,,0.00,0.00,0.00
137,217.61,1.543,244.129,2.582,187.799,2.582,-0.03,2000.0,,,0.00,0.00,0.00
138,219.16,1.540,244.097,2.581,189.342,2.581,-0.05,2000.0,,,0.00,0.00,0.00
139,220.70,1.535,244.065,2.579,190.881,2.579,-0.10,2000.0,,,0.00,0.00,0.00
140,222.23,1.530,244.033,2.579,192.415,2.579,-0.04,2000.0,,,0.00,0.00,0.00
141,223.76,1.524,244.002,2.578,193.944,2.578,-0.08,2000.0,,,0.00,0.00,0.00
142,225.28,1.519,243.971,2.577,195.468,2.577,-0.05,2000.0,,,0.00,0.00,0.00
143,226.80,1.514,243.940,2.577,196.987,2.577,-0.01,2000.0,,,0.00,0.00,0.00
144,228.32,1.509,243.909,2.577,198.500,2.577,0.04,2000.0,,,0.00,0.00,0.00
145,229.83,1.504,243.879,2.579,200.009,2.579,0.11,2000.0,,,0.00,0.00,0.00
146,231.33,1.614,243.849,2.579,201.513,2.579,0.03,2000.0,,,0.00,0.00,0.00
147,232.95,1.608,243.817,2.579,203.127,2.579,-0.04,2000.0,,,0.00,0.00,0.00
148,234.55,1.603,243.785,2.577,204.735,2.577,-0.10,2000.0,,,0.00,0.00,0.00
149,236.16,1.597,243.753,2.575,206.337,2.575,-0.11,2000.0,,,0.00,0.00,0.00
150,237.75,1.594,243.722,2.573,207.934,2.573,-0.11,2000.0,,,0.00,0.00,0.00
151,239.35,1.592,243.690,2.573,209.528,2.573,-0.03,2000.0,,,0.00,0.00,0.00
152,240.94,1.590,243.659,2.573,211.120,2.573,0.01,2000.0,,,0.00,0.00,0.00
153,242.53,1.593,243.628,2.574,212.710,2.574,0.06,2000.0,,,0.00,0.00,0.00
154,244.12,1.587,243.598,2.575,214.302,2.575,0.07,2000.0,,,0.00,0.00,0.00
155,245.71,1.580,243.569,2.578,215.889,2.578,0.20,2000.0,,,0.00,0.00,0.00
156,247.29,1.572,243.540,2.582,217.468,2.582,0.25,1982.4,,,0.00,0.00,0.00
157,248.86,1.565,243.512,2.585,219.040,2.585,0.16,1982.4,,,0.00,0.00,0.00
158,250.43,1.558,243.484,2.587,220.604,2.587,0.13,1864.2,,,0.00,0.00,0.00
159,251.98,1.551,243.458,2.587,222.162,2.587,0.00,1734.8,,,0.00,0.00,0.00
160,253.54,1.544,243.433,2.585,223.712,2.585,-0.16,1588.1,,,0.00,0.00,0.00
161,255.08,1.536,243.409,2.581,225.255,2.581,-0.21,1429.6,,,0.00,0.00,0.00
162,256.61,1.528,243.388,2.579,226.791,2.579,-0.16,1263.9,,,0.00,0.00,0.00
163,258.14,1.522,243.368,2.580,228.319,2.580,0.09,1094.9,,,0.00,0.00,0.00
164,259.66,1.515,243.351,2.583,229.840,2.583,0.16,890.1,,,0.00,0.00,0.00
165,261.18,1.508,243.337,2.584,231.355,2.584,0.11,814.0,,,0.00,0.00,0.00
166,262.69,1.501,243.325,2.584,232.863,2.584,-0.02,741.9,,,0.00,0.00,0.00
167,264.19,1.600,243.317,2.582,234.363,2.582,-0.10,676.2,,,0.00,0.00,0.00
168,265.79,1.593,243.313,2.582,235.964,2.582,-0.04,634.9,,,0.00,0.00,0.00
169,267.38,1.585,243.312,2.580,237.556,2.580,-0.11,609.8,,,0.00,0.00,0.00
170,268.97,1.577,243.316,2.579,239.141,2.579,-0.08,635.8,,,0.00,0.00,0.00
171,270.54,1.569,243.325,2.579,240.718,2.579,0.01,751.4,,,0.00,0.00,0.00
172,272.11,1.562,243.338,2.580,242.287,2.580,0.06,894.8,,,0.00,0.00,0.00
173,273.67,1.554,243.354,2.582,243.848,2.582,0.11,1096.3,,,0.00,0.00,0.00
174,275.23,1.546,243.373,2.583,245.402,2.583,0.11,1308.7,,,0.00,0.00,0.00
175,276.77,1.539,243.394,2.586,246.948,2.586,0.19,1508.5,,,0.00,0.00,0.00
176,278.31,1.531,243.416,2.589,248.486,2.589,0.20,1699.2,,,0.00,0.00,0.00
177,279.84,1.524,243.439,2.593,250.017,2.593,0.26,1754.4,,,0.00,0.00,0.00
178,281.37,1.516,243.461,2.597,251.541,2.597,0.26,1843.5,,,0.00,0.00,0.00
179,282.88,1.509,243.483,2.602,253.057,2.602,0.35,1853.8,,,0.00,0.00,0.00
180,284.39,1.502,243.504,2.607,254.566,2.607,0.31,1776.1,,,0.00,0.00,0.00
181,285.90,1.594,243.523,2.612,256.068,2.612,0.33,1742.3,,,0.00,0.00,0.00
182,287.49,1.586,243.542,2.616,257.662,2.616,0.22,1742.2,,,0.00,0.00,0.00
183,289.08,1.578,243.559,2.621,259.247,2.621,0.32,1674.8,,,0.00,0.00,0.00
184,290.65,1.569,243.574,2.628,260.825,2.628,0.45,1720.3,,,0.00,0.00,0.00
185,292.22,1.561,243.588,2.637,262.394,2.637,0.57,1684.2,,,0.00,0.00,0.00
186,293.78,1.553,243.601,2.647,263.955,2.647,0.67,1716.4,,,0.00,0.00,0.00
187,295.34,1.545,243.612,2.659,265.508,2.659,0.77,1737.5,,,0.00,0.00,0.00
188,296.88,1.537,243.622,2.675,267.053,2.675,1.01,1669.1,,,0.00,0.00,0.00
189,298.42,1.529,243.630,2.687,268.590,2.687,0.84,1548.6,,,0.00,0.00,0.00
190,299.95,1.521,243.637,2.704,270.118,2.704,1.11,1506.4,,,0.00,0.00,0.00
191,301.47,1.513,243.642,2.720,271.639,2.720,1.04,1502.0,,,0.00,0.00,0.00
192,302.98,1.505,243.646,2.736,273.152,2.736,1.09,1466.1,,,0.00,0.00,0.00
193,304.49,1.591,243.647,2.753,274.657,2.753,1.03,1474.4,,,0.00,0.00,0.00
194,306.08,1.582,243.647,2.771,276.248,2.771,1.16,1531.0,,,0.00,0.00,0.00
195,307.66,1.573,243.645,2.791,277.829,2.791,1.25,1633.3,,,0.00,0.00,0.00
196,309.23,1.564,243.641,2.814,279.402,2.814,1.50,1680.9,,,0.00,0.00,0.00
197,310.80,1.556,243.637,2.837,280.966,2.837,1.46,1702.4,,,0.00,0.00,0.00
198,312.35,1.547,243.631,2.863,282.522,2.863,1.66,1600.1,,,0.00,0.00,0.00
199,313.90,1.539,243.624,2.886,284.069,2.886,1.51,1486.6,,,0.00,0.00,0.00
200,315.44,1.530,243.616,2.910,285.607,2.910,1.59,1342.0,,,0.00,0.00,0.00
201,316.97,1.521,243.606,2.935,287.136,2.935,1.61,1322.8,,,0.00,0.00,0.00
202,318.49,1.513,243.594,2.961,288.657,2.961,1.71,1312.1,,,0.00,0.00,0.00
203,320.00,1.505,243.578,2.987,290.170,2.987,1.79,1385.1,,,0.00,0.00,0.00
204,321.51,1.584,243.560,3.013,291.674,3.013,1.64,1473.1,,,0.00,0.00,0.00
205,323.09,1.575,243.540,3.042,293.257,3.042,1.79,1639.8,,,0.00,0.00,0.00
206,324.67,1.565,243.518,3.069,294.832,3.069,1.72,1825.5,,,0.00,0.00,0.00
207,326.23,1.556,243.496,3.097,296.397,3.097,1.82,1970.0,,,0.00,0.00,0.00
208,327.79,1.548,243.475,3.127,297.952,3.127,1.95,1989.2,,,0.00,0.00,0.00
209,329.34,1.539,243.453,3.153,299.499,3.153,1.71,2000.0,,,0.00,0.00,0.00
210,330.87,1.530,243.431,3.181,301.037,3.181,1.81,2000.0,,,0.00,0.00,0.00
211,332.40,1.521,243.409,3.203,302.567,3.203,1.45,1949.5,,,0.00,0.00,0.00
212,333.93,1.512,243.387,3.226,304.087,3.226,1.52,1949.5,,,0.00,0.00,0.00
213,335.44,1.504,243.365,3.248,305.599,3.248,1.48,1824.1,,,0.00,0.00,0.00
214,336.94,1.578,243.341,3.267,307.103,3.267,1.19,1679.2,,,0.00,0.00,0.00
215,338.52,1.569,243.315,3.287,308.681,3.287,1.24,1539.7,,,0.00,0.00,0.00
216,340.09,1.560,243.289,3.305,310.249,3.305,1.19,1384.8,,,0.00,0.00,0.00
217,341.65,1.550,243.260,3.325,311.808,3.325,1.27,1208.3,,,0.00,0.00,0.00
218,343.20,1.542,243.229,3.346,313.358,3.346,1.40,1066.9,,,0.00,0.00,0.00
219,344.74,1.533,243.196,3.366,314.899,3.366,1.29,876.8,,,0.00,0.00,0.00
220,346.27,1.524,243.160,3.384,316.431,3.384,1.17,812.0,,,0.00,0.00,0.00
221,347.80,1.515,243.122,3.399,317.954,3.399,1.00,807.4,,,0.00,0.00,0.00
222,349.31,1.506,243.080,3.413,319.468,3.413,0.90,755.6,,,0.00,0.00,0.00
223,350.82,1.576,243.035,3.426,320.973,3.426,0.84,698.3,,,0.00,0.00,0.00
224,352.39,1.569,242.985,3.440,322.549,3.440,0.90,666.9,,,0.00,0.00,0.00
225,353.96,1.565,242.932,3.454,324.116,3.454,0.88,650.2,,,0.00,0.00,0.00
226,355.53,1.566,242.875,3.469,325.680,3.469,0.97,614.1,,,0.00,0.00,0.00
227,357.09,1.569,242.814,3.484,327.245,3.484,0.94,567.4,,,0.00,0.00,0.00
228,358.66,1.557,242.748,3.496,328.813,3.496,0.78,461.2,,,0.00,0.00,0.00
229,360.22,1.544,242.678,3.502,330.368,3.502,0.41,388.3,,,0.00,0.00,0.00
230,361.76,1.531,242.603,3.505,331.910,3.505,0.17,333.7,,,0.00,0.00,0.00
231,363.30,1.517,242.522,3.506,333.439,3.506,0.06,271.0,,,0.00,0.00,0.00
232,364.81,1.505,242.430,3.509,334.953,3.509,0.24,208.1,,,0.00,0.00,0.00
233,366.32,1.567,242.325,3.517,336.455,3.517,0.49,160.9,,,0.00,0.00,0.00
234,367.88,1.553,242.196,3.522,338.016,3.522,0.29,124.7,,,0.00,0.00,0.00
235,369.44,1.540,242.046,3.527,339.562,3.527,0.34,106.3,,,0.00,0.00,0.00
236,370.98,1.526,241.874,3.529,341.092,3.529,0.11,95.5,,,0.00,0.00,0.00
237,372.50,1.514,241.676,3.529,342.606,3.529,0.05,87.3,,,0.00,0.00,0.00
238,374.02,1.501,241.453,3.528,344.103,3.528,-0.08,81.9,,,0.00,0.00,0.00
239,375.52,1.558,241.206,3.524,345.582,3.524,-0.25,77.3,,,0.00,0.00,0.00
240,377.08,1.544,240.917,3.523,347.113,3.523,-0.07,73.7,,,0.00,0.00,0.00
241,378.62,1.530,240.600,3.522,348.624,3.522,-0.10,69.8,,,0.00,0.00,0.00
242,380.15,1.517,240.252,3.526,350.113,3.526,0.26,66.1,,,0.00,0.00,0.00
243,381.67,1.503,239.874,3.526,351.582,3.526,0.04,63.5,,,0.00,0.00,0.00
244,383.17,1.557,239.463,3.526,353.027,3.526,-0.00,60.6,,,0.00,0.00,0.00
245,384.73,1.542,239.000,3.524,354.513,3.524,-0.16,57.8,,,0.00,0.00,0.00
246,386.27,1.528,238.500,3.521,355.972,3.521,-0.19,54.7,,,0.00,0.00,0.00
247,387.80,1.514,237.965,3.518,357.404,3.518,-0.16,52.8,,,0.00,0.00,0.00
248,389.31,1.564,237.397,3.514,358.807,3.514,-0.26,51.6,,,0.00,0.00,0.00
249,390.88,1.549,236.764,3.519,360.237,3.519,0.29,50.7,,,0.00,0.00,0.00
250,392.42,1.534,236.091,3.528,361.631,3.528,0.58,49.6,,,0.00,0.00,0.00
251,393.96,1.519,235.379,3.545,362.990,3.545,1.11,48.4,,,0.00,0.00,0.00
252,395.48,1.504,234.635,3.559,364.313,3.559,0.96,48.5,,,0.00,0.00,0.00
253,396.98,1.551,233.859,3.569,365.601,3.569,0.64,48.8,,,0.00,0.00,0.00
254,398.53,1.536,233.016,3.573,366.904,3.573,0.26,49.0,,,0.00,0.00,0.00
255,400.07,1.521,232.140,3.575,368.165,3.575,0.15,48.7,,,0.00,0.00,0.00
256,401.59,1.507,231.234,3.577,369.386,3.577,0.10,48.0,,,0.00,0.00,0.00
257,403.10,1.551,230.300,3.577,370.568,3.577,0.01,47.4,,,0.00,0.00,0.00
258,404.65,1.536,229.300,3.583,371.753,3.583,0.42,47.1,,,0.00,0.00,0.00
259,406.18,1.520,228.274,3.590,372.895,3.590,0.42,46.2,,,0.00,0.00,0.00
260,407.70,1.504,227.221,3.599,373.991,3.599,0.60,45.1,,,0.00,0.00,0.00
261,409.21,1.546,226.142,3.614,375.038,3.614,1.02,43.8,,,0.00,0.00,0.00
262,410.75,1.530,224.997,3.627,376.076,3.627,0.82,42.7,,,0.00,0.00,0.00
263,412.28,1.514,223.828,3.642,377.062,3.642,0.99,42.0,,,0.00,0.00,0.00
264,413.80,1.553,222.636,3.646,377.995,3.646,0.27,41.4,,,0.00,0.00,0.00
265,415.35,1.537,221.376,3.652,378.903,3.652,0.36,40.6,,,0.00,0.00,0.00
266,416.89,1.523,220.097,3.657,379.755,3.657,0.32,40.0,,,0.00,0.00,0.00
267,418.41,1.516,218.800,3.661,380.551,3.661,0.28,39.5,,,0.00,0.00,0.00
268,419.92,1.514,217.478,3.665,381.292,3.665,0.28,39.6,,,0.00,0.00,0.00
269,421.44,1.516,216.130,3.671,381.981,3.671,0.39,39.1,,,0.00,0.00,0.00
270,422.95,1.521,214.755,3.674,382.617,3.674,0.16,38.8,,,0.00,0.00,0.00
271,424.48,1.529,213.351,3.678,383.201,3.678,0.27,38.7,,,0.00,0.00,0.00
272,426.00,1.539,211.918,3.677,383.732,3.677,-0.01,38.7,,,0.00,0.00,0.00
273,427.54,1.550,210.455,3.678,384.209,3.678,0.04,38.7,,,0.00,0.00,0.00
274,429.09,1.506,208.963,3.680,384.630,3.680,0.16,38.4,,,0.00,0.00,0.00
275,430.60,1.516,207.499,3.679,384.982,3.679,-0.09,37.9,,,0.00,0.00,0.00
276,432.12,1.523,206.012,3.678,385.278,3.678,-0.08,37.7,,,0.00,0.00,0.00
277,433.64,1.526,204.509,3.674,385.517,3.674,-0.25,37.2,,,0.00,0.00,0.00
278,435.17,1.523,202.993,3.670,385.693,3.670,-0.30,36.8,,,0.00,0.00,0.00
279,436.69,1.519,201.474,3.666,385.804,3.666,-0.22,36.6,,,0.00,0.00,0.00
280,438.21,1.516,199.956,3.659,385.852,3.659,-0.46,36.3,,,0.00,0.00,0.00
281,439.72,1.513,198.441,3.654,385.833,3.654,-0.34,36.3,,,0.00,0.00,0.00
