index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
63,101.10,1.571,107.378,-84.491,-399.336,-84.491,0.85,1518.4,,,0.00,0.00,0.00
64,102.67,1.570,105.823,-84.484,-399.555,-84.484,0.42,1461.0,,,0.00,0.00,0.00
65,104.24,1.571,104.268,-84.470,-399.776,-84.470,0.90,1570.4,,,0.00,0.00,0.00
66,105.81,1.570,102.714,-84.466,-399.997,-84.466,0.27,1643.1,,,0.00,0.00,0.00
67,107.39,1.570,101.160,-84.455,-400.219,-84.455,0.69,1611.6,,,0.00,0.00,0.00
68,108.96,1.570,99.606,-84.445,-400.444,-84.445,0.65,1733.0,,,0.00,0.00,0.00
69,110.53,1.570,98.052,-84.436,-400.669,-84.436,0.57,1711.3,,,0.00,0.00,0.00
70,112.10,1.570,96.499,-84.423,-400.895,-84.423,0.83,1768.6,,,0.00,0.00,0.00
71,113.67,1.569,94.947,-84.413,-401.123,-84.413,0.62,1886.4,,,0.00,0.00,0.00
72,115.23,1.569,93.395,-84.392,-401.350,-84.392,1.35,1886.4,,,0.00,0.00,0.00
73,116.80,1.568,91.843,-84.379,-401.578,-84.379,0.80,1905.7,,,0.00,0.00,0.00
74,118.37,1.568,90.292,-84.363,-401.808,-84.363,1.07,1973.4,,,0.00,0.00,0.00
75,119.94,1.568,88.742,-84.351,-402.037,-84.351,0.72,1973.4,,,0.00,0.00,0.00
76,121.51,1.568,87.191,-84.337,-402.268,-84.337,0.90,1995.1,,,0.00,0.00,0.00
77,123.07,1.568,85.641,-84.324,-402.499,-84.324,0.81,2000.0,,,0.00,0.00,0.00
78,124.64,1.567,84.091,-84.311,-402.730,-84.311,0.85,2000.0,,,0.00,0.00,0.00
79,126.21,1.567,82.541,-84.298,-402.963,-84.298,0.83,2000.0,,,0.00,0.00,0.00
80,127.78,1.567,80.992,-84.285,-403.196,-84.285,0.82,2000.0,,,0.00,0.00,0.00
81,129.34,1.567,79.443,-84.273,-403.430,-84.273,0.80,2000.0,,,0.00,0.00,0.00
82,130.91,1.567,77.894,-84.260,-403.664,-84.260,0.79,2000.0,,,0.00,0.00,0.00
83,132.48,1.567,76.345,-84.248,-403.899,-84.248,0.78,2000.0,,,0.00,0.00,0.00
84,134.04,1.567,74.796,-84.236,-404.135,-84.236,0.79,1995.2,,,0.00,0.00,0.00
85,135.61,1.567,73.248,-84.223,-404.371,-84.223,0.78,1995.2,,,0.00,0.00,0.00
86,137.18,1.566,71.700,-84.211,-404.608,-84.211,0.77,1995.2,,,0.00,0.00,0.00
87,138.74,1.566,70.152,-84.199,-404.847,-84.199,0.76,1995.2,,,0.00,0.00,0.00
88,140.31,1.566,68.605,-84.188,-405.086,-84.188,0.75,1995.2,,,0.00,0.00,0.00
89,141.88,1.566,67.058,-84.177,-405.326,-84.177,0.72,1995.2,,,0.00,0.00,0.00
90,143.44,1.566,65.510,-84.165,-405.567,-84.165,0.72,1995.2,,,0.00,0.00,0.00
91,145.01,1.566,63.964,-84.154,-405.809,-84.154,0.71,2000.0,,,0.00,0.00,0.00
92,146.57,1.566,62.417,-84.143,-406.051,-84.143,0.72,2000.0,,,0.00,0.00,0.00
93,148.14,1.566,60.870,-84.132,-406.292,-84.132,0.71,2000.0,,,0.00,0.00,0.00
94,149.71,1.566,59.323,-84.121,-406.532,-84.121,0.71,2000.0,,,0.00,0.00,0.00
95,151.27,1.566,57.777,-84.110,-406.772,-84.110,0.70,1982.8,,,0.00,0.00,0.00
96,152.84,1.565,56.230,-84.099,-407.011,-84.099,0.70,1974.2,,,0.00,0.00,0.00
97,154.40,1.565,54.683,-84.088,-407.249,-84.088,0.71,1944.2,,,0.00,0.00,0.00
98,155.97,1.565,53.136,-84.077,-407.486,-84.077,0.68,1912.1,,,0.00,0.00,0.00
99,157.53,1.565,51.589,-84.066,-407.722,-84.066,0.72,1912.1,,,0.00,0.00,0.00
100,159.10,1.565,50.042,-84.055,-407.956,-84.055,0.67,1912.1,,,0.00,0.00,0.00
101,160.66,1.565,48.495,-84.044,-408.190,-84.044,0.71,1887.8,,,0.00,0.00,0.00
102,162.23,1.565,46.947,-84.033,-408.421,-84.033,0.69,1878.3,,,0.00,0.00,0.00
103,163.79,1.565,45.400,-84.023,-408.652,-84.023,0.69,1886.9,,,0.00,0.00,0.00
104,165.36,1.565,43.853,-84.011,-408.882,-84.011,0.72,1916.9,,,0.00,0.00,0.00
105,166.92,1.565,42.305,-84.001,-409.110,-84.001,0.69,1949.0,,,0.00,0.00,0.00
106,168.49,1.564,40.757,-83.990,-409.336,-83.990,0.70,1949.0,,,0.00,0.00,0.00
107,170.05,1.564,39.210,-83.979,-409.562,-83.979,0.67,1949.0,,,0.00,0.00,0.00
108,171.62,1.564,37.662,-83.970,-409.787,-83.970,0.59,1973.3,,,0.00,0.00,0.00
109,173.18,1.564,36.114,-83.960,-410.010,-83.960,0.61,2000.0,,,0.00,0.00,0.00
110,174.74,1.564,34.566,-83.951,-410.233,-83.951,0.63,2000.0,,,0.00,0.00,0.00
111,176.31,1.564,33.018,-83.941,-410.454,-83.941,0.61,2000.0,,,0.00,0.00,0.00
112,177.87,1.564,31.469,-83.931,-410.675,-83.931,0.61,2000.0,,,0.00,0.00,0.00
113,179.44,1.564,29.921,-83.921,-410.895,-83.921,0.63,2000.0,,,0.00,0.00,0.00
114,181.00,1.564,28.373,-83.912,-411.115,-83.912,0.58,2000.0,,,0.00,0.00,0.00
115,182.57,1.564,26.824,-83.903,-411.335,-83.903,0.61,2000.0,,,0.00,0.00,0.00
116,184.13,1.564,25.276,-83.894,-411.555,-83.894,0.55,2000.0,,,0.00,0.00,0.00
117,185.69,1.565,23.727,-83.886,-411.774,-83.886,0.55,2000.0,,,0.00,0.00,0.00
118,187.26,1.565,22.178,-83.877,-411.993,-83.877,0.55,2000.0,,,0.00,0.00,0.00
119,188.82,1.565,20.629,-83.868,-412.211,-83.868,0.56,2000.0,,,0.00,0.00,0.00
120,190.39,1.565,19.080,-83.860,-412.428,-83.860,0.56,2000.0,,,0.00,0.00,0.00
121,191.95,1.566,17.530,-83.851,-412.644,-83.851,0.55,2000.0,,,0.00,0.00,0.00
122,193.52,1.566,15.980,-83.842,-412.860,-83.842,0.55,2000.0,,,0.00,0.00,0.00
123,195.09,1.567,14.429,-83.834,-413.075,-83.834,0.54,2000.0,,,0.00,0.00,0.00
124,196.65,1.568,12.877,-83.825,-413.289,-83.825,0.56,2000.0,,,0.00,0.00,0.00
125,198.22,1.568,11.324,-83.816,-413.502,-83.816,0.60,2000.0,,,0.00,0.00,0.00
126,199.79,1.569,9.771,-83.806,-413.715,-83.806,0.61,2000.0,,,0.00,0.00,0.00
127,201.36,1.570,8.216,-83.795,-413.927,-83.795,0.67,2000.0,,,0.00,0.00,0.00
128,202.93,1.571,6.661,-83.785,-414.138,-83.785,0.64,2000.0,,,0.00,0.00,0.00
129,204.50,1.572,5.104,-83.775,-414.348,-83.775,0.64,2000.0,,,0.00,0.00,0.00
130,206.07,1.573,3.546,-83.765,-414.558,-83.765,0.64,2000.0,,,0.00,0.00,0.00
131,207.64,1.574,1.988,-83.755,-414.766,-83.755,0.63,2000.0,,,0.00,0.00,0.00
132,209.22,1.575,0.428,-83.745,-414.974,-83.745,0.62,2000.0,,,0.00,0.00,0.00
133,210.79,1.501,-1.133,-83.736,-415.181,-83.736,0.64,2000.0,,,0.00,0.00,0.00
134,212.29,1.502,-2.620,-83.727,-415.378,-83.727,0.59,1921.5,,,0.00,0.00,0.00
135,213.80,1.502,-4.109,-83.718,-415.574,-83.718,0.59,1848.4,,,0.00,0.00,0.00
136,215.30,1.503,-5.598,-83.709,-415.769,-83.709,0.59,1774.0,,,0.00,0.00,0.00
137,216.80,1.504,-7.088,-83.700,-415.964,-83.700,0.59,1683.4,,,0.00,0.00,0.00
138,218.31,1.505,-8.579,-83.691,-416.157,-83.691,0.58,1683.4,,,0.00,0.00,0.00
139,219.81,1.506,-10.072,-83.684,-416.348,-83.684,0.46,1492.4,,,0.00,0.00,0.00
140,221.32,1.507,-11.565,-83.678,-416.538,-83.678,0.41,1492.4,,,0.00,0.00,0.00
141,222.82,1.508,-13.060,-83.670,-416.727,-83.670,0.54,1426.4,,,0.00,0.00,0.00
142,224.33,1.508,-14.555,-83.665,-416.915,-83.665,0.32,1306.9,,,0.00,0.00,0.00
143,225.84,1.509,-16.051,-83.650,-417.099,-83.650,0.99,1213.9,,,0.00,0.00,0.00
144,227.35,1.510,-17.548,-83.643,-417.283,-83.643,0.51,1089.3,,,0.00,0.00,0.00
145,228.86,1.510,-19.047,-83.633,-417.464,-83.633,0.61,991.0,,,0.00,0.00,0.00
146,230.37,1.511,-20.545,-83.618,-417.642,-83.618,0.99,1050.2,,,0.00,0.00,0.00
147,231.88,1.511,-22.046,-83.616,-417.817,-83.616,0.17,837.8,,,0.00,0.00,0.00
148,233.39,1.512,-23.547,-83.602,-417.988,-83.602,0.93,831.2,,,0.00,0.00,0.00
149,234.90,1.513,-25.049,-83.594,-418.157,-83.594,0.52,866.0,,,0.00,0.00,0.00
150,236.41,1.513,-26.552,-83.587,-418.324,-83.587,0.48,1033.5,,,0.00,0.00,0.00
151,237.93,1.514,-28.056,-83.573,-418.486,-83.573,0.89,1206.3,,,0.00,0.00,0.00
152,239.44,1.515,-29.561,-83.570,-418.647,-83.570,0.23,1304.7,,,0.00,0.00,0.00
153,240.96,1.516,-31.067,-83.557,-418.805,-83.557,0.84,1436.4,,,0.00,0.00,0.00
154,242.47,1.516,-32.574,-83.551,-418.962,-83.551,0.41,1648.8,,,0.00,0.00,0.00
155,243.99,1.517,-34.082,-83.543,-419.118,-83.543,0.54,1799.8,,,0.00,0.00,0.00
156,245.50,1.518,-35.591,-83.535,-419.273,-83.535,0.51,1957.6,,,0.00,0.00,0.00
157,247.02,1.519,-37.100,-83.527,-419.427,-83.527,0.51,1957.6,,,0.00,0.00,0.00
158,248.54,1.519,-38.611,-83.521,-419.581,-83.521,0.39,2000.0,,,0.00,0.00,0.00
159,250.06,1.520,-40.122,-83.513,-419.735,-83.513,0.52,2000.0,,,0.00,0.00,0.00
160,251.58,1.521,-41.634,-83.509,-419.888,-83.509,0.29,2000.0,,,0.00,0.00,0.00
161,253.10,1.522,-43.148,-83.501,-420.041,-83.501,0.51,1970.6,,,0.00,0.00,0.00
162,254.62,1.523,-44.661,-83.492,-420.194,-83.492,0.58,1970.6,,,0.00,0.00,0.00
163,256.15,1.524,-46.176,-83.485,-420.347,-83.485,0.47,1799.8,,,0.00,0.00,0.00
164,257.67,1.524,-47.692,-83.476,-420.499,-83.476,0.61,1799.8,,,0.00,0.00,0.00
165,259.19,1.525,-49.208,-83.462,-420.650,-83.462,0.88,1799.8,,,0.00,0.00,0.00
166,260.72,1.525,-50.725,-83.454,-420.800,-83.454,0.52,1708.1,,,0.00,0.00,0.00
167,262.24,1.526,-52.243,-83.435,-420.947,-83.435,1.31,1619.4,,,0.00,0.00,0.00
168,263.77,1.527,-53.761,-83.426,-421.094,-83.426,0.53,1561.0,,,0.00,0.00,0.00
169,265.30,1.527,-55.280,-83.415,-421.240,-83.415,0.73,1543.5,,,0.00,0.00,0.00
170,266.82,1.528,-56.800,-83.403,-421.384,-83.403,0.77,1618.2,,,0.00,0.00,0.00
171,268.35,1.529,-58.321,-83.394,-421.527,-83.394,0.61,1590.5,,,0.00,0.00,0.00
172,269.88,1.529,-59.843,-83.384,-421.668,-83.384,0.65,1541.9,,,0.00,0.00,0.00
173,271.41,1.530,-61.365,-83.372,-421.808,-83.372,0.80,1576.4,,,0.00,0.00,0.00
174,272.94,1.530,-62.888,-83.364,-421.946,-83.364,0.50,1665.0,,,0.00,0.00,0.00
175,274.47,1.531,-64.412,-83.353,-422.083,-83.353,0.70,1752.8,,,0.00,0.00,0.00
176,276.00,1.531,-65.937,-83.343,-422.219,-83.343,0.66,1705.2,,,0.00,0.00,0.00
177,277.53,1.532,-67.462,-83.335,-422.353,-83.335,0.56,1801.3,,,0.00,0.00,0.00
178,279.06,1.532,-68.987,-83.324,-422.487,-83.324,0.72,1748.8,,,0.00,0.00,0.00
179,280.60,1.533,-70.514,-83.312,-422.619,-83.312,0.78,1688.7,,,0.00,0.00,0.00
180,282.13,1.534,-72.041,-83.300,-422.750,-83.300,0.77,1650.0,,,0.00,0.00,0.00
181,283.66,1.534,-73.568,-83.288,-422.880,-83.288,0.76,1511.2,,,0.00,0.00,0.00
182,285.20,1.534,-75.097,-83.278,-423.008,-83.278,0.70,1366.9,,,0.00,0.00,0.00
183,286.73,1.535,-76.625,-83.266,-423.134,-83.266,0.75,1273.0,,,0.00,0.00,0.00
184,288.27,1.535,-78.155,-83.255,-423.259,-83.255,0.70,1125.6,,,0.00,0.00,0.00
185,289.80,1.536,-79.685,-83.244,-423.382,-83.244,0.76,1035.1,,,0.00,0.00,0.00
186,291.34,1.536,-81.216,-83.235,-423.502,-83.235,0.55,965.8,,,0.00,0.00,0.00
187,292.87,1.537,-82.748,-83.224,-423.619,-83.224,0.71,883.6,,,0.00,0.00,0.00
188,294.41,1.538,-84.280,-83.215,-423.734,-83.215,0.62,850.9,,,0.00,0.00,0.00
189,295.95,1.538,-85.813,-83.204,-423.846,-83.204,0.70,840.2,,,0.00,0.00,0.00
190,297.49,1.538,-87.347,-83.193,-423.955,-83.193,0.73,850.5,,,0.00,0.00,0.00
191,299.03,1.539,-88.881,-83.183,-424.061,-83.183,0.65,846.9,,,0.00,0.00,0.00
192,300.56,1.540,-90.416,-83.169,-424.164,-83.169,0.87,855.4,,,0.00,0.00,0.00
193,302.10,1.539,-91.952,-83.161,-424.265,-83.161,0.53,872.4,,,0.00,0.00,0.00
194,303.64,1.540,-93.488,-83.147,-424.363,-83.147,0.91,878.3,,,0.00,0.00,0.00
195,305.18,1.540,-95.025,-83.140,-424.459,-83.140,0.46,890.7,,,0.00,0.00,0.00
196,306.72,1.540,-96.561,-83.128,-424.551,-83.128,0.80,876.8,,,0.00,0.00,0.00
197,308.26,1.540,-98.098,-83.119,-424.642,-83.119,0.59,857.3,,,0.00,0.00,0.00
198,309.80,1.540,-99.636,-83.107,-424.729,-83.107,0.78,833.4,,,0.00,0.00,0.00
199,311.34,1.540,-101.173,-83.096,-424.813,-83.096,0.66,831.5,,,0.00,0.00,0.00
200,312.88,1.541,-102.711,-83.084,-424.895,-83.084,0.80,802.6,,,0.00,0.00,0.00
201,314.42,1.541,-104.249,-83.074,-424.974,-83.074,0.63,802.9,,,0.00,0.00,0.00
202,315.97,1.541,-105.787,-83.063,-425.049,-83.063,0.74,791.3,,,0.00,0.00,0.00
203,317.51,1.540,-107.326,-83.053,-425.122,-83.053,0.62,779.6,,,0.00,0.00,0.00
204,319.05,1.541,-108.864,-83.042,-425.192,-83.042,0.74,790.2,,,0.00,0.00,0.00
205,320.59,1.541,-110.403,-83.034,-425.258,-83.034,0.51,798.3,,,0.00,0.00,0.00
206,322.13,1.541,-111.942,-83.021,-425.321,-83.021,0.86,791.1,,,0.00,0.00,0.00
207,323.67,1.541,-113.482,-83.011,-425.382,-83.011,0.62,806.2,,,0.00,0.00,0.00
208,325.21,1.541,-115.021,-82.998,-425.439,-82.998,0.88,809.2,,,0.00,0.00,0.00
209,326.75,1.541,-116.560,-82.986,-425.494,-82.986,0.78,833.2,,,0.00,0.00,0.00
210,328.29,1.541,-118.100,-82.976,-425.546,-82.976,0.64,848.4,,,0.00,0.00,0.00
211,329.83,1.541,-119.640,-82.966,-425.595,-82.966,0.67,845.3,,,0.00,0.00,0.00
212,331.37,1.541,-121.180,-82.958,-425.640,-82.958,0.51,837.3,,,0.00,0.00,0.00
213,332.91,1.541,-122.720,-82.948,-425.684,-82.948,0.64,841.2,,,0.00,0.00,0.00
214,334.46,1.541,-124.260,-82.939,-425.724,-82.939,0.56,878.1,,,0.00,0.00,0.00
215,336.00,1.542,-125.801,-82.929,-425.762,-82.929,0.66,893.6,,,0.00,0.00,0.00
216,337.54,1.542,-127.341,-82.920,-425.797,-82.920,0.58,859.6,,,0.00,0.00,0.00
217,339.08,1.542,-128.882,-82.911,-425.829,-82.911,0.62,855.0,,,0.00,0.00,0.00
218,340.62,1.542,-130.423,-82.903,-425.859,-82.903,0.54,824.3,,,0.00,0.00,0.00
219,342.16,1.542,-131.965,-82.895,-425.886,-82.895,0.50,815.5,,,0.00,0.00,0.00
220,343.71,1.542,-133.506,-82.887,-425.910,-82.887,0.52,795.7,,,0.00,0.00,0.00
221,345.25,1.542,-135.048,-82.879,-425.931,-82.879,0.52,752.8,,,0.00,0.00,0.00
222,346.79,1.542,-136.590,-82.870,-425.948,-82.870,0.59,719.1,,,0.00,0.00,0.00
223,348.33,1.543,-138.132,-82.859,-425.962,-82.859,0.71,728.9,,,0.00,0.00,0.00
224,349.88,1.543,-139.674,-82.850,-425.972,-82.850,0.59,717.3,,,0.00,0.00,0.00
225,351.42,1.543,-141.216,-82.840,-425.980,-82.840,0.63,725.3,,,0.00,0.00,0.00
226,352.96,1.543,-142.758,-82.830,-425.984,-82.830,0.62,709.6,,,0.00,0.00,0.00
227,354.50,1.543,-144.301,-82.823,-425.985,-82.823,0.50,691.4,,,0.00,0.00,0.00
228,356.05,1.544,-145.843,-82.813,-425.982,-82.813,0.63,661.3,,,0.00,0.00,0.00
229,357.59,1.544,-147.386,-82.809,-425.977,-82.809,0.26,637.2,,,0.00,0.00,0.00
230,359.13,1.544,-148.930,-82.805,-425.967,-82.805,0.28,594.6,,,0.00,0.00,0.00
231,360.68,1.544,-150.473,-82.804,-425.953,-82.804,0.03,563.5,,,0.00,0.00,0.00
232,362.22,1.545,-152.017,-82.803,-425.935,-82.803,0.06,536.9,,,0.00,0.00,0.00
233,363.77,1.545,-153.561,-82.799,-425.912,-82.799,0.30,526.0,,,0.00,0.00,0.00
234,365.31,1.545,-155.106,-82.795,-425.884,-82.795,0.24,520.4,,,0.00,0.00,0.00
235,366.86,1.546,-156.650,-82.788,-425.852,-82.788,0.46,522.6,,,0.00,0.00,0.00
236,368.40,1.546,-158.195,-82.783,-425.815,-82.783,0.32,522.8,,,0.00,0.00,0.00
237,369.95,1.546,-159.739,-82.777,-425.773,-82.777,0.41,523.8,,,0.00,0.00,0.00
238,371.49,1.546,-161.284,-82.771,-425.727,-82.771,0.40,524.4,,,0.00,0.00,0.00
239,373.04,1.546,-162.829,-82.762,-425.677,-82.762,0.53,515.1,,,0.00,0.00,0.00
240,374.59,1.546,-164.374,-82.755,-425.622,-82.755,0.46,516.9,,,0.00,0.00,0.00
241,376.13,1.547,-165.919,-82.747,-425.562,-82.747,0.51,516.0,,,0.00,0.00,0.00
242,377.68,1.547,-167.464,-82.739,-425.498,-82.739,0.52,515.3,,,0.00,0.00,0.00
243,379.23,1.547,-169.009,-82.732,-425.428,-82.732,0.45,521.5,,,0.00,0.00,0.00
244,380.77,1.547,-170.554,-82.727,-425.355,-82.727,0.38,525.2,,,0.00,0.00,0.00
245,382.32,1.548,-172.099,-82.722,-425.276,-82.722,0.27,532.6,,,0.00,0.00,0.00
246,383.87,1.548,-173.644,-82.719,-425.193,-82.719,0.25,550.7,,,0.00,0.00,0.00
247,385.42,1.548,-175.189,-82.715,-425.106,-82.715,0.21,552.2,,,0.00,0.00,0.00
248,386.96,1.549,-176.734,-82.711,-425.014,-82.711,0.28,566.5,,,0.00,0.00,0.00
249,388.51,1.549,-178.279,-82.708,-424.918,-82.708,0.19,578.2,,,0.00,0.00,0.00
250,390.06,1.549,-179.824,-82.703,-424.818,-82.703,0.30,585.4,,,0.00,0.00,0.00
251,391.61,1.549,-181.369,-82.700,-424.714,-82.700,0.22,594.0,,,0.00,0.00,0.00
252,393.16,1.550,-182.915,-82.697,-424.605,-82.697,0.18,602.5,,,0.00,0.00,0.00
253,394.71,1.550,-184.460,-82.693,-424.493,-82.693,0.23,607.9,,,0.00,0.00,0.00
254,396.26,1.550,-186.006,-82.691,-424.377,-82.691,0.16,621.3,,,0.00,0.00,0.00
255,397.81,1.551,-187.551,-82.688,-424.257,-82.688,0.21,630.0,,,0.00,0.00,0.00
256,399.36,1.551,-189.096,-82.685,-424.133,-82.685,0.17,641.5,,,0.00,0.00,0.00
257,400.91,1.552,-190.642,-82.682,-424.005,-82.682,0.17,648.2,,,0.00,0.00,0.00
258,402.46,1.552,-192.188,-82.679,-423.874,-82.679,0.19,664.4,,,0.00,0.00,0.00
259,404.02,1.552,-193.733,-82.677,-423.739,-82.677,0.13,675.5,,,0.00,0.00,0.00
260,405.57,1.553,-195.279,-82.675,-423.600,-82.675,0.17,702.0,,,0.00,0.00,0.00
261,407.12,1.553,-196.825,-82.673,-423.458,-82.673,0.13,726.4,,,0.00,0.00,0.00
262,408.68,1.554,-198.371,-82.671,-423.312,-82.671,0.12,746.1,,,0.00,0.00,0.00
263,410.23,1.554,-199.918,-82.669,-423.163,-82.669,0.13,781.8,,,0.00,0.00,0.00
264,411.78,1.555,-201.464,-82.667,-423.011,-82.667,0.09,829.3,,,0.00,0.00,0.00
265,413.34,1.555,-203.011,-82.666,-422.856,-82.666,0.10,928.0,,,0.00,0.00,0.00
