index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
35,58.80,1.622,-171.132,-6.456,47.380,-6.456,0.50,2000.0,,,0.00,0.00,0.00
36,60.42,1.622,-170.968,-6.447,45.767,-6.447,0.55,2000.0,,,0.00,0.00,0.00
37,62.04,1.622,-170.804,-6.437,44.153,-6.437,0.58,2000.0,,,0.00,0.00,0.00
38,63.66,1.623,-170.639,-6.428,42.539,-6.428,0.59,2000.0,,,0.00,0.00,0.00
39,65.29,1.623,-170.474,-6.419,40.924,-6.419,0.55,2000.0,,,0.00,0.00,0.00
40,66.91,1.623,-170.309,-6.411,39.310,-6.411,0.51,2000.0,,,0.00,0.00,0.00
41,68.53,1.623,-170.143,-6.403,37.695,-6.403,0.49,2000.0,,,0.00,0.00,0.00
42,70.16,1.623,-169.978,-6.394,36.080,-6.394,0.53,2000.0,,,0.00,0.00,0.00
43,71.78,1.624,-169.812,-6.384,34.465,-6.384,0.59,2000.0,,,0.00,0.00,0.00
44,73.40,1.625,-169.645,-6.374,32.850,-6.374,0.62,2000.0,,,0.00,0.00,0.00
45,75.03,1.625,-169.479,-6.365,31.234,-6.365,0.57,2000.0,,,0.00,0.00,0.00
46,76.65,1.625,-169.312,-6.357,29.618,-6.357,0.49,2000.0,,,0.00,0.00,0.00
47,78.28,1.625,-169.145,-6.349,28.001,-6.349,0.50,2000.0,,,0.00,0.00,0.00
48,79.90,1.625,-168.978,-6.340,26.385,-6.340,0.57,2000.0,,,0.00,0.00,0.00
49,81.53,1.501,-168.811,-6.329,24.769,-6.329,0.69,2000.0,,,0.00,0.00,0.00
50,83.03,1.501,-168.656,-6.320,23.276,-6.320,0.61,2000.0,,,0.00,0.00,0.00
51,84.53,1.501,-168.501,-6.312,21.783,-6.312,0.54,2000.0,,,0.00,0.00,0.00
52,86.03,1.501,-168.345,-6.305,20.290,-6.305,0.47,2000.0,,,0.00,0.00,0.00
53,87.53,1.501,-168.189,-6.298,18.797,-6.298,0.50,2000.0,,,0.00,0.00,0.00
54,89.03,1.501,-168.033,-6.290,17.304,-6.290,0.53,2000.0,,,0.00,0.00,0.00
55,90.53,1.502,-167.876,-6.281,15.811,-6.281,0.58,2000.0,,,0.00,0.00,0.00
56,92.04,1.502,-167.719,-6.272,14.318,-6.272,0.59,2000.0,,,0.00,0.00,0.00
57,93.54,1.502,-167.562,-6.264,12.824,-6.264,0.55,2000.0,,,0.00,0.00,0.00
58,95.04,1.502,-167.405,-6.256,11.330,-6.256,0.53,2000.0,,,0.00,0.00,0.00
59,96.54,1.502,-167.248,-6.248,9.836,-6.248,0.53,2000.0,,,0.00,0.00,0.00
60,98.04,1.502,-167.091,-6.239,8.343,-6.239,0.57,2000.0,,,0.00,0.00,0.00
61,99.55,1.502,-166.935,-6.230,6.849,-6.230,0.64,2000.0,,,0.00,0.00,0.00
62,101.05,1.502,-166.778,-6.220,5.355,-6.220,0.66,2000.0,,,0.00,0.00,0.00
63,102.55,1.502,-166.623,-6.210,3.861,-6.210,0.65,2000.0,,,0.00,0.00,0.00
64,104.05,1.503,-166.468,-6.201,2.367,-6.201,0.60,1974.5,,,0.00,0.00,0.00
65,105.56,1.502,-166.313,-6.193,0.872,-6.193,0.55,1957.9,,,0.00,0.00,0.00
66,107.06,1.502,-166.160,-6.185,-0.622,-6.185,0.52,1948.8,,,0.00,0.00,0.00
67,108.56,1.502,-166.007,-6.177,-2.116,-6.177,0.55,1917.8,,,0.00,0.00,0.00
68,110.06,1.502,-165.856,-6.167,-3.610,-6.167,0.63,1876.1,,,0.00,0.00,0.00
69,111.56,1.502,-165.706,-6.157,-5.105,-6.157,0.68,1823.4,,,0.00,0.00,0.00
70,113.07,1.502,-165.557,-6.147,-6.599,-6.147,0.66,1766.4,,,0.00,0.00,0.00
71,114.57,1.502,-165.409,-6.138,-8.094,-6.138,0.60,1741.4,,,0.00,0.00,0.00
72,116.07,1.502,-165.263,-6.130,-9.589,-6.130,0.55,1734.6,,,0.00,0.00,0.00
73,117.57,1.501,-165.118,-6.121,-11.084,-6.121,0.56,1743.7,,,0.00,0.00,0.00
74,119.07,1.501,-164.975,-6.112,-12.578,-6.112,0.65,1774.8,,,0.00,0.00,0.00
75,120.57,1.501,-164.833,-6.101,-14.072,-6.101,0.72,1816.5,,,0.00,0.00,0.00
76,122.08,1.502,-164.692,-6.089,-15.567,-6.089,0.75,1869.1,,,0.00,0.00,0.00
77,123.58,1.502,-164.552,-6.080,-17.062,-6.080,0.64,1926.1,,,0.00,0.00,0.00
78,125.08,1.502,-164.413,-6.073,-18.557,-6.073,0.47,1976.6,,,0.00,0.00,0.00
79,126.58,1.501,-164.274,-6.068,-20.053,-6.068,0.33,2000.0,,,0.00,0.00,0.00
80,128.08,1.500,-164.137,-6.063,-21.548,-6.063,0.31,2000.0,,,0.00,0.00,0.00
81,129.58,1.500,-164.000,-6.057,-23.042,-6.057,0.43,2000.0,,,0.00,0.00,0.00
82,131.08,1.501,-163.864,-6.048,-24.536,-6.048,0.55,2000.0,,,0.00,0.00,0.00
83,132.58,1.501,-163.729,-6.039,-26.030,-6.039,0.61,2000.0,,,0.00,0.00,0.00
84,134.08,1.501,-163.594,-6.031,-27.525,-6.031,0.57,2000.0,,,0.00,0.00,0.00
85,135.59,1.501,-163.460,-6.023,-29.020,-6.023,0.49,2000.0,,,0.00,0.00,0.00
86,137.09,1.500,-163.326,-6.017,-30.515,-6.017,0.43,2000.0,,,0.00,0.00,0.00
87,138.59,1.500,-163.193,-6.010,-32.009,-6.010,0.48,2000.0,,,0.00,0.00,0.00
88,140.09,1.625,-163.060,-6.002,-33.503,-6.002,0.50,2000.0,,,0.00,0.00,0.00
89,141.71,1.500,-162.916,-5.992,-35.121,-5.992,0.68,2000.0,,,0.00,0.00,0.00
90,143.21,1.500,-162.785,-5.982,-36.615,-5.982,0.62,2000.0,,,0.00,0.00,0.00
91,144.71,1.500,-162.653,-5.974,-38.110,-5.974,0.55,2000.0,,,0.00,0.00,0.00
92,146.21,1.625,-162.522,-5.968,-39.604,-5.968,0.40,2000.0,,,0.00,0.00,0.00
93,147.84,1.624,-162.379,-5.962,-41.223,-5.962,0.37,2000.0,,,0.00,0.00,0.00
94,149.46,1.624,-162.237,-5.954,-42.840,-5.954,0.47,2000.0,,,0.00,0.00,0.00
95,151.08,1.624,-162.095,-5.944,-44.457,-5.944,0.60,2000.0,,,0.00,0.00,0.00
96,152.71,1.624,-161.953,-5.933,-46.075,-5.933,0.69,2000.0,,,0.00,0.00,0.00
97,154.33,1.624,-161.810,-5.923,-47.693,-5.923,0.59,2000.0,,,0.00,0.00,0.00
98,155.96,1.624,-161.666,-5.916,-49.311,-5.916,0.46,2000.0,,,0.00,0.00,0.00
99,157.58,1.623,-161.522,-5.910,-50.928,-5.910,0.39,2000.0,,,0.00,0.00,0.00
100,159.20,1.622,-161.377,-5.902,-52.544,-5.902,0.46,2000.0,,,0.00,0.00,0.00
101,160.83,1.622,-161.232,-5.893,-54.160,-5.893,0.57,2000.0,,,0.00,0.00,0.00
102,162.45,1.622,-161.086,-5.883,-55.775,-5.883,0.62,2000.0,,,0.00,0.00,0.00
103,164.07,1.622,-160.939,-5.873,-57.391,-5.873,0.58,1999.5,,,0.00,0.00,0.00
104,165.69,1.621,-160.791,-5.866,-59.006,-5.866,0.48,1999.5,,,0.00,0.00,0.00
105,167.31,1.620,-160.641,-5.859,-60.621,-5.859,0.42,1998.2,,,0.00,0.00,0.00
106,168.93,1.619,-160.491,-5.852,-62.234,-5.852,0.43,1996.1,,,0.00,0.00,0.00
107,170.55,1.618,-160.340,-5.843,-63.846,-5.843,0.52,1996.1,,,0.00,0.00,0.00
108,172.17,1.618,-160.187,-5.834,-65.457,-5.834,0.60,1996.1,,,0.00,0.00,0.00
109,173.79,1.617,-160.033,-5.824,-67.068,-5.824,0.59,1996.1,,,0.00,0.00,0.00
110,175.41,1.616,-159.878,-5.816,-68.677,-5.816,0.51,1996.6,,,0.00,0.00,0.00
111,177.02,1.615,-159.721,-5.809,-70.286,-5.809,0.44,1996.6,,,0.00,0.00,0.00
112,178.64,1.613,-159.564,-5.801,-71.892,-5.801,0.45,1997.9,,,0.00,0.00,0.00
113,180.25,1.613,-159.405,-5.793,-73.498,-5.793,0.51,2000.0,,,0.00,0.00,0.00
114,181.86,1.612,-159.245,-5.784,-75.102,-5.784,0.55,2000.0,,,0.00,0.00,0.00
115,183.47,1.611,-159.085,-5.775,-76.706,-5.775,0.55,2000.0,,,0.00,0.00,0.00
116,185.09,1.610,-158.924,-5.767,-78.309,-5.767,0.51,2000.0,,,0.00,0.00,0.00
117,186.70,1.609,-158.763,-5.759,-79.911,-5.759,0.48,2000.0,,,0.00,0.00,0.00
118,188.31,1.608,-158.603,-5.752,-81.512,-5.752,0.46,2000.0,,,0.00,0.00,0.00
119,189.91,1.607,-158.442,-5.744,-83.112,-5.744,0.48,2000.0,,,0.00,0.00,0.00
120,191.52,1.606,-158.282,-5.736,-84.712,-5.736,0.50,2000.0,,,0.00,0.00,0.00
121,193.13,1.606,-158.123,-5.728,-86.310,-5.728,0.53,2000.0,,,0.00,0.00,0.00
122,194.73,1.605,-157.964,-5.719,-87.908,-5.719,0.57,2000.0,,,0.00,0.00,0.00
123,196.34,1.604,-157.805,-5.710,-89.505,-5.710,0.56,2000.0,,,0.00,0.00,0.00
124,197.94,1.603,-157.648,-5.701,-91.101,-5.701,0.51,2000.0,,,0.00,0.00,0.00
125,199.54,1.602,-157.490,-5.693,-92.696,-5.693,0.52,2000.0,,,0.00,0.00,0.00
126,201.15,1.601,-157.333,-5.684,-94.291,-5.684,0.55,2000.0,,,0.00,0.00,0.00
127,202.75,1.601,-157.177,-5.675,-95.884,-5.675,0.60,2000.0,,,0.00,0.00,0.00
128,204.35,1.600,-157.021,-5.665,-97.477,-5.665,0.59,2000.0,,,0.00,0.00,0.00
129,205.95,1.599,-156.865,-5.656,-99.069,-5.656,0.56,2000.0,,,0.00,0.00,0.00
130,207.55,1.598,-156.709,-5.648,-100.660,-5.648,0.53,2000.0,,,0.00,0.00,0.00
131,209.15,1.597,-156.555,-5.639,-102.251,-5.639,0.53,2000.0,,,0.00,0.00,0.00
132,210.74,1.596,-156.400,-5.630,-103.840,-5.630,0.56,2000.0,,,0.00,0.00,0.00
133,212.34,1.596,-156.246,-5.621,-105.429,-5.621,0.60,2000.0,,,0.00,0.00,0.00
134,213.93,1.595,-156.092,-5.611,-107.017,-5.611,0.61,2000.0,,,0.00,0.00,0.00
135,215.53,1.594,-155.939,-5.602,-108.604,-5.602,0.54,2000.0,,,0.00,0.00,0.00
136,217.12,1.594,-155.786,-5.595,-110.191,-5.595,0.46,2000.0,,,0.00,0.00,0.00
137,218.72,1.593,-155.633,-5.588,-111.777,-5.588,0.43,2000.0,,,0.00,0.00,0.00
138,220.31,1.592,-155.481,-5.581,-113.363,-5.581,0.47,2000.0,,,0.00,0.00,0.00
139,221.90,1.592,-155.328,-5.572,-114.947,-5.572,0.53,2000.0,,,0.00,0.00,0.00
140,223.49,1.591,-155.177,-5.564,-116.532,-5.564,0.55,2000.0,,,0.00,0.00,0.00
141,225.08,1.591,-155.025,-5.555,-118.116,-5.555,0.52,2000.0,,,0.00,0.00,0.00
142,226.68,1.590,-154.874,-5.547,-119.699,-5.547,0.49,2000.0,,,0.00,0.00,0.00
143,228.27,1.590,-154.724,-5.539,-121.282,-5.539,0.50,2000.0,,,0.00,0.00,0.00
144,229.86,1.589,-154.573,-5.531,-122.865,-5.531,0.53,2000.0,,,0.00,0.00,0.00
145,231.44,1.589,-154.424,-5.522,-124.447,-5.522,0.58,2000.0,,,0.00,0.00,0.00
146,233.03,1.589,-154.274,-5.513,-126.029,-5.513,0.58,2000.0,,,0.00,0.00,0.00
147,234.62,1.589,-154.125,-5.505,-127.611,-5.505,0.51,2000.0,,,0.00,0.00,0.00
148,236.21,1.588,-153.977,-5.498,-129.193,-5.498,0.42,2000.0,,,0.00,0.00,0.00
149,237.80,1.587,-153.829,-5.492,-130.774,-5.492,0.35,2000.0,,,0.00,0.00,0.00
150,239.39,1.587,-153.681,-5.486,-132.354,-5.486,0.38,2000.0,,,0.00,0.00,0.00
151,240.97,1.587,-153.533,-5.479,-133.934,-5.479,0.45,2000.0,,,0.00,0.00,0.00
152,242.56,1.587,-153.386,-5.472,-135.514,-5.472,0.47,2000.0,,,0.00,0.00,0.00
153,244.15,1.586,-153.240,-5.465,-137.094,-5.465,0.42,2000.0,,,0.00,0.00,0.00
154,245.73,1.586,-153.094,-5.458,-138.674,-5.458,0.42,2000.0,,,0.00,0.00,0.00
155,247.32,1.585,-152.949,-5.451,-140.253,-5.451,0.47,2000.0,,,0.00,0.00,0.00
156,248.90,1.585,-152.805,-5.442,-141.831,-5.442,0.59,2000.0,,,0.00,0.00,0.00
157,250.49,1.585,-152.662,-5.431,-143.410,-5.431,0.63,2000.0,,,0.00,0.00,0.00
158,252.08,1.585,-152.519,-5.421,-144.989,-5.421,0.64,2000.0,,,0.00,0.00,0.00
159,253.66,1.585,-152.377,-5.412,-146.567,-5.412,0.60,2000.0,,,0.00,0.00,0.00
160,255.25,1.585,-152.236,-5.403,-148.146,-5.403,0.56,2000.0,,,0.00,0.00,0.00
161,256.83,1.584,-152.094,-5.395,-149.724,-5.395,0.51,2000.0,,,0.00,0.00,0.00
162,258.41,1.584,-151.953,-5.388,-151.302,-5.388,0.46,2000.0,,,0.00,0.00,0.00
163,260.00,1.584,-151.811,-5.381,-152.880,-5.381,0.44,2000.0,,,0.00,0.00,0.00
164,261.58,1.584,-151.669,-5.373,-154.457,-5.373,0.45,2000.0,,,0.00,0.00,0.00
165,263.17,1.584,-151.525,-5.366,-156.034,-5.366,0.48,2000.0,,,0.00,0.00,0.00
166,264.75,1.584,-151.381,-5.358,-157.611,-5.358,0.47,2000.0,,,0.00,0.00,0.00
167,266.33,1.583,-151.237,-5.351,-159.188,-5.351,0.46,2000.0,,,0.00,0.00,0.00
168,267.92,1.583,-151.091,-5.344,-160.765,-5.344,0.44,2000.0,,,0.00,0.00,0.00
169,269.50,1.583,-150.945,-5.337,-162.341,-5.337,0.47,2000.0,,,0.00,0.00,0.00
170,271.08,1.583,-150.798,-5.329,-163.917,-5.329,0.50,2000.0,,,0.00,0.00,0.00
171,272.67,1.583,-150.652,-5.320,-165.493,-5.320,0.56,2000.0,,,0.00,0.00,0.00
172,274.25,1.583,-150.504,-5.310,-167.068,-5.310,0.59,2000.0,,,0.00,0.00,0.00
173,275.83,1.583,-150.357,-5.302,-168.644,-5.302,0.54,2000.0,,,0.00,0.00,0.00
174,277.41,1.583,-150.211,-5.295,-170.220,-5.295,0.46,2000.0,,,0.00,0.00,0.00
175,279.00,1.582,-150.064,-5.289,-171.795,-5.289,0.38,2000.0,,,0.00,0.00,0.00
176,280.58,1.582,-149.919,-5.282,-173.370,-5.282,0.40,2000.0,,,0.00,0.00,0.00
177,282.16,1.582,-149.774,-5.275,-174.945,-5.275,0.47,2000.0,,,0.00,0.00,0.00
178,283.74,1.582,-149.630,-5.267,-176.520,-5.267,0.49,2000.0,,,0.00,0.00,0.00
179,285.32,1.582,-149.488,-5.260,-178.096,-5.260,0.44,2000.0,,,0.00,0.00,0.00
180,286.90,1.581,-149.346,-5.254,-179.671,-5.254,0.38,2000.0,,,0.00,0.00,0.00
181,288.49,1.580,-149.205,-5.248,-181.246,-5.248,0.41,2000.0,,,0.00,0.00,0.00
182,290.07,1.581,-149.065,-5.240,-182.820,-5.240,0.52,2000.0,,,0.00,0.00,0.00
183,291.65,1.581,-148.926,-5.230,-184.394,-5.230,0.62,2000.0,,,0.00,0.00,0.00
184,293.23,1.581,-148.788,-5.221,-185.969,-5.221,0.58,2000.0,,,0.00,0.00,0.00
185,294.81,1.580,-148.650,-5.212,-187.544,-5.212,0.52,2000.0,,,0.00,0.00,0.00
186,296.39,1.580,-148.513,-5.205,-189.118,-5.205,0.44,2000.0,,,0.00,0.00,0.00
187,297.97,1.579,-148.376,-5.198,-190.692,-5.198,0.46,2000.0,,,0.00,0.00,0.00
188,299.55,1.579,-148.241,-5.190,-192.265,-5.190,0.52,2000.0,,,0.00,0.00,0.00
189,301.13,1.580,-148.106,-5.181,-193.839,-5.181,0.55,2000.0,,,0.00,0.00,0.00
190,302.71,1.580,-147.971,-5.174,-195.412,-5.174,0.50,2000.0,,,0.00,0.00,0.00
191,304.29,1.580,-147.836,-5.167,-196.986,-5.167,0.43,2000.0,,,0.00,0.00,0.00
192,305.87,1.579,-147.701,-5.161,-198.560,-5.161,0.35,2000.0,,,0.00,0.00,0.00
193,307.44,1.579,-147.567,-5.156,-200.133,-5.156,0.36,2000.0,,,0.00,0.00,0.00
194,309.02,1.579,-147.432,-5.149,-201.706,-5.149,0.41,2000.0,,,0.00,0.00,0.00
195,310.60,1.578,-147.298,-5.142,-203.279,-5.142,0.44,2000.0,,,0.00,0.00,0.00
196,312.18,1.578,-147.164,-5.135,-204.852,-5.135,0.48,2000.0,,,0.00,0.00,0.00
197,313.76,1.578,-147.031,-5.126,-206.425,-5.126,0.54,2000.0,,,0.00,0.00,0.00
198,315.34,1.578,-146.897,-5.116,-207.997,-5.116,0.61,2000.0,,,0.00,0.00,0.00
199,316.91,1.578,-146.764,-5.106,-209.569,-5.106,0.68,2000.0,,,0.00,0.00,0.00
200,318.49,1.578,-146.631,-5.095,-211.141,-5.095,0.70,2000.0,,,0.00,0.00,0.00
201,320.07,1.577,-146.498,-5.084,-212.713,-5.084,0.69,2000.0,,,0.00,0.00,0.00
202,321.65,1.578,-146.365,-5.072,-214.285,-5.072,0.73,2000.0,,,0.00,0.00,0.00
203,323.23,1.578,-146.233,-5.061,-215.857,-5.061,0.71,2000.0,,,0.00,0.00,0.00
204,324.80,1.577,-146.101,-5.050,-217.429,-5.050,0.66,2000.0,,,0.00,0.00,0.00
205,326.38,1.577,-145.970,-5.041,-219.001,-5.041,0.58,2000.0,,,0.00,0.00,0.00
206,327.96,1.577,-145.839,-5.033,-220.573,-5.033,0.51,2000.0,,,0.00,0.00,0.00
207,329.54,1.577,-145.708,-5.025,-222.145,-5.025,0.50,2000.0,,,0.00,0.00,0.00
208,331.11,1.577,-145.578,-5.017,-223.716,-5.017,0.50,2000.0,,,0.00,0.00,0.00
209,332.69,1.577,-145.449,-5.011,-225.288,-5.011,0.41,2000.0,,,0.00,0.00,0.00
210,334.27,1.576,-145.319,-5.005,-226.859,-5.005,0.36,2000.0,,,0.00,0.00,0.00
211,335.84,1.575,-145.190,-5.000,-228.430,-5.000,0.35,2000.0,,,0.00,0.00,0.00
212,337.42,1.575,-145.062,-4.992,-230.000,-4.992,0.47,2000.0,,,0.00,0.00,0.00
213,338.99,1.575,-144.933,-4.982,-231.570,-4.982,0.68,2000.0,,,0.00,0.00,0.00
214,340.57,1.576,-144.804,-4.969,-233.140,-4.969,0.80,2000.0,,,0.00,0.00,0.00
215,342.14,1.576,-144.676,-4.957,-234.711,-4.957,0.75,2000.0,,,0.00,0.00,0.00
216,343.72,1.576,-144.547,-4.948,-236.282,-4.948,0.60,2000.0,,,0.00,0.00,0.00
217,345.30,1.575,-144.418,-4.940,-237.852,-4.940,0.50,2000.0,,,0.00,0.00,0.00
218,346.87,1.575,-144.289,-4.932,-239.422,-4.932,0.51,2000.0,,,0.00,0.00,0.00
219,348.45,1.575,-144.160,-4.922,-240.991,-4.922,0.62,2000.0,,,0.00,0.00,0.00
220,350.02,1.574,-144.032,-4.911,-242.561,-4.911,0.68,2000.0,,,0.00,0.00,0.00
221,351.60,1.575,-143.904,-4.899,-244.130,-4.899,0.76,2000.0,,,0.00,0.00,0.00
222,353.17,1.575,-143.777,-4.887,-245.699,-4.887,0.79,2000.0,,,0.00,0.00,0.00
223,354.74,1.575,-143.650,-4.875,-247.269,-4.875,0.74,2000.0,,,0.00,0.00,0.00
224,356.32,1.575,-143.524,-4.866,-248.839,-4.866,0.60,2000.0,,,0.00,0.00,0.00
225,357.89,1.574,-143.398,-4.859,-250.408,-4.859,0.46,2000.0,,,0.00,0.00,0.00
226,359.47,1.574,-143.272,-4.852,-251.977,-4.852,0.41,2000.0,,,0.00,0.00,0.00
227,361.04,1.574,-143.148,-4.845,-253.546,-4.845,0.45,2000.0,,,0.00,0.00,0.00
228,362.62,1.574,-143.023,-4.837,-255.115,-4.837,0.51,2000.0,,,0.00,0.00,0.00
229,364.19,1.573,-142.899,-4.829,-256.684,-4.829,0.48,2000.0,,,0.00,0.00,0.00
230,365.76,1.573,-142.775,-4.821,-258.252,-4.821,0.54,2000.0,,,0.00,0.00,0.00
231,367.34,1.573,-142.651,-4.812,-259.821,-4.812,0.59,2000.0,,,0.00,0.00,0.00
232,368.91,1.573,-142.529,-4.802,-261.389,-4.802,0.60,2000.0,,,0.00,0.00,0.00
233,370.48,1.573,-142.406,-4.792,-262.957,-4.792,0.64,2000.0,,,0.00,0.00,0.00
234,372.06,1.573,-142.284,-4.783,-264.525,-4.783,0.58,2000.0,,,0.00,0.00,0.00
235,373.63,1.573,-142.163,-4.774,-266.093,-4.774,0.59,2000.0,,,0.00,0.00,0.00
236,375.20,1.573,-142.042,-4.764,-267.661,-4.764,0.59,2000.0,,,0.00,0.00,0.00
237,376.77,1.572,-141.921,-4.755,-269.229,-4.755,0.57,2000.0,,,0.00,0.00,0.00
238,378.35,1.572,-141.801,-4.746,-270.797,-4.746,0.58,2000.0,,,0.00,0.00,0.00
239,379.92,1.572,-141.680,-4.737,-272.365,-4.737,0.59,2000.0,,,0.00,0.00,0.00
240,381.49,1.572,-141.560,-4.727,-273.932,-4.727,0.61,2000.0,,,0.00,0.00,0.00
241,383.06,1.572,-141.439,-4.717,-275.499,-4.717,0.63,2000.0,,,0.00,0.00,0.00
242,384.64,1.572,-141.318,-4.707,-277.066,-4.707,0.64,2000.0,,,0.00,0.00,0.00
243,386.21,1.572,-141.197,-4.698,-278.633,-4.698,0.63,2000.0,,,0.00,0.00,0.00
244,387.78,1.572,-141.075,-4.688,-280.201,-4.688,0.59,2000.0,,,0.00,0.00,0.00
245,389.35,1.572,-140.954,-4.680,-281.768,-4.680,0.51,2000.0,,,0.00,0.00,0.00
246,390.92,1.571,-140.832,-4.673,-283.335,-4.673,0.46,2000.0,,,0.00,0.00,0.00
247,392.49,1.571,-140.710,-4.666,-284.901,-4.666,0.46,2000.0,,,0.00,0.00,0.00
248,394.06,1.571,-140.588,-4.658,-286.468,-4.658,0.52,2000.0,,,0.00,0.00,0.00
249,395.64,1.571,-140.466,-4.649,-288.034,-4.649,0.57,2000.0,,,0.00,0.00,0.00
250,397.21,1.571,-140.344,-4.639,-289.600,-4.639,0.59,2000.0,,,0.00,0.00,0.00
251,398.78,1.571,-140.222,-4.630,-291.167,-4.630,0.60,2000.0,,,0.00,0.00,0.00
252,400.35,1.571,-140.099,-4.620,-292.733,-4.620,0.62,2000.0,,,0.00,0.00,0.00
253,401.92,1.572,-139.976,-4.611,-294.299,-4.611,0.61,2000.0,,,0.00,0.00,0.00
254,403.49,1.572,-139.853,-4.602,-295.866,-4.602,0.54,2000.0,,,0.00,0.00,0.00
255,405.06,1.571,-139.729,-4.598,-297.433,-4.598,0.24,2000.0,,,0.00,0.00,0.00
256,406.64,1.570,-139.605,-4.595,-298.999,-4.595,0.19,2000.0,,,0.00,0.00,0.00
257,408.21,1.569,-139.480,-4.592,-300.564,-4.592,0.20,2000.0,,,0.00,0.00,0.00
258,409.77,1.570,-139.355,-4.585,-302.128,-4.585,0.45,2000.0,,,0.00,0.00,0.00
259,411.34,1.571,-139.229,-4.575,-303.693,-4.575,0.63,2000.0,,,0.00,0.00,0.00
260,412.92,1.571,-139.102,-4.565,-305.259,-4.565,0.67,2000.0,,,0.00,0.00,0.00
261,414.49,1.571,-138.974,-4.555,-306.824,-4.555,0.60,2000.0,,,0.00,0.00,0.00
