index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
23,32.21,1.409,-84.147,5.292,-130.382,5.292,0.03,2000.0,,,0.00,0.00,0.00
24,33.62,1.395,-84.893,5.292,-131.578,5.292,0.01,2000.0,,,0.00,0.00,0.00
25,35.02,1.378,-85.631,5.292,-132.761,5.292,-0.01,2000.0,,,0.00,0.00,0.00
26,36.39,1.413,-86.360,5.292,-133.930,5.292,-0.03,2000.0,,,0.00,0.00,0.00
27,37.81,1.406,-87.109,5.291,-135.129,5.291,-0.07,2000.0,,,0.00,0.00,0.00
28,39.21,1.403,-87.853,5.289,-136.322,5.289,-0.09,2000.0,,,0.00,0.00,0.00
29,40.62,1.415,-88.596,5.288,-137.511,5.288,-0.08,2000.0,,,0.00,0.00,0.00
30,42.03,1.379,-89.346,5.287,-138.712,5.287,-0.07,2000.0,,,0.00,0.00,0.00
31,43.41,1.405,-90.076,5.287,-139.882,5.287,-0.00,2000.0,,,0.00,0.00,0.00
32,44.82,1.402,-90.820,5.287,-141.074,5.287,0.01,2000.0,,,0.00,0.00,0.00
33,46.22,1.401,-91.562,5.287,-142.263,5.287,0.01,2000.0,,,0.00,0.00,0.00
34,47.62,1.401,-92.303,5.288,-143.452,5.288,0.01,2000.0,,,0.00,0.00,0.00
35,49.02,1.401,-93.044,5.288,-144.640,5.288,0.03,2000.0,,,0.00,0.00,0.00
36,50.42,1.401,-93.785,5.288,-145.829,5.288,0.03,2000.0,,,0.00,0.00,0.00
37,51.82,1.401,-94.525,5.289,-147.018,5.289,0.03,2000.0,,,0.00,0.00,0.00
38,53.22,1.401,-95.266,5.289,-148.207,5.289,0.01,2000.0,,,0.00,0.00,0.00
39,54.62,1.401,-96.005,5.288,-149.396,5.288,-0.04,2000.0,,,0.00,0.00,0.00
40,56.02,1.401,-96.745,5.287,-150.585,5.287,-0.08,2000.0,,,0.00,0.00,0.00
41,57.42,1.401,-97.484,5.286,-151.775,5.286,-0.09,2000.0,,,0.00,0.00,0.00
42,58.82,1.401,-98.222,5.285,-152.965,5.285,-0.05,2000.0,,,0.00,0.00,0.00
43,60.22,1.401,-98.960,5.285,-154.156,5.285,-0.01,2000.0,,,0.00,0.00,0.00
44,61.62,1.401,-99.698,5.286,-155.346,5.286,0.04,2000.0,,,0.00,0.00,0.00
45,63.03,1.401,-100.434,5.287,-156.537,5.287,0.08,2000.0,,,0.00,0.00,0.00
46,64.43,1.401,-101.171,5.288,-157.729,5.288,0.09,2000.0,,,0.00,0.00,0.00
47,65.83,1.401,-101.907,5.289,-158.920,5.289,0.04,2000.0,,,0.00,0.00,0.00
48,67.23,1.401,-102.642,5.287,-160.112,5.287,-0.09,2000.0,,,0.00,0.00,0.00
49,68.63,1.401,-103.377,5.284,-161.304,5.284,-0.25,2000.0,,,0.00,0.00,0.00
50,70.03,1.401,-104.112,5.279,-162.497,5.279,-0.34,2000.0,,,0.00,0.00,0.00
51,71.43,1.401,-104.846,5.275,-163.689,5.275,-0.31,2000.0,,,0.00,0.00,0.00
52,72.83,1.401,-105.579,5.273,-164.883,5.273,-0.13,2000.0,,,0.00,0.00,0.00
53,74.23,1.401,-106.312,5.274,-166.076,5.274,0.10,2000.0,,,0.00,0.00,0.00
54,75.63,1.401,-107.044,5.278,-167.270,5.278,0.29,2000.0,,,0.00,0.00,0.00
55,77.03,1.401,-107.776,5.284,-168.464,5.284,0.40,2000.0,,,0.00,0.00,0.00
56,78.43,1.401,-108.507,5.289,-169.659,5.289,0.40,2000.0,,,0.00,0.00,0.00
57,79.83,1.401,-109.239,5.294,-170.853,5.294,0.37,2000.0,,,0.00,0.00,0.00
58,81.23,1.401,-109.970,5.298,-172.048,5.298,0.26,2000.0,,,0.00,0.00,0.00
59,82.63,1.401,-110.701,5.300,-173.242,5.300,0.12,2000.0,,,0.00,0.00,0.00
60,84.03,1.401,-111.432,5.300,-174.437,5.300,-0.01,2000.0,,,0.00,0.00,0.00
61,85.43,1.401,-112.164,5.299,-175.631,5.299,-0.03,2000.0,,,0.00,0.00,0.00
62,86.84,1.399,-112.895,5.299,-176.826,5.299,0.00,2000.0,,,0.00,0.00,0.00
63,88.23,1.401,-113.625,5.300,-178.019,5.300,0.04,2000.0,,,0.00,0.00,0.00
64,89.64,1.402,-114.356,5.300,-179.215,5.300,-0.01,2000.0,,,0.00,0.00,0.00
65,91.04,1.400,-115.088,5.298,-180.410,5.298,-0.12,2000.0,,,0.00,0.00,0.00
66,92.44,1.400,-115.819,5.295,-181.605,5.295,-0.21,2000.0,,,0.00,0.00,0.00
67,93.84,1.401,-116.550,5.292,-182.799,5.292,-0.23,2000.0,,,0.00,0.00,0.00
68,95.24,1.401,-117.281,5.289,-183.993,5.289,-0.18,2000.0,,,0.00,0.00,0.00
69,96.64,1.401,-118.012,5.288,-185.188,5.288,-0.10,2000.0,,,0.00,0.00,0.00
70,98.04,1.401,-118.743,5.288,-186.383,5.288,-0.03,2000.0,,,0.00,0.00,0.00
71,99.44,1.401,-119.474,5.288,-187.577,5.288,0.02,2000.0,,,0.00,0.00,0.00
72,100.84,1.401,-120.205,5.288,-188.772,5.288,0.02,2000.0,,,0.00,0.00,0.00
73,102.24,1.401,-120.936,5.287,-189.966,5.287,-0.08,2000.0,,,0.00,0.00,0.00
74,103.64,1.401,-121.667,5.284,-191.161,5.284,-0.24,2000.0,,,0.00,0.00,0.00
75,105.04,1.401,-122.398,5.279,-192.356,5.279,-0.31,2000.0,,,0.00,0.00,0.00
76,106.44,1.401,-123.129,5.276,-193.551,5.276,-0.27,2000.0,,,0.00,0.00,0.00
77,107.84,1.401,-123.859,5.275,-194.746,5.275,-0.03,2000.0,,,0.00,0.00,0.00
78,109.24,1.402,-124.588,5.278,-195.942,5.278,0.22,2000.0,,,0.00,0.00,0.00
79,110.65,1.399,-125.318,5.284,-197.138,5.284,0.41,2000.0,,,0.00,0.00,0.00
80,112.04,1.400,-126.045,5.290,-198.333,5.290,0.44,2000.0,,,0.00,0.00,0.00
81,113.44,1.402,-126.774,5.295,-199.529,5.295,0.33,2000.0,,,0.00,0.00,0.00
82,114.85,1.401,-127.502,5.297,-200.727,5.297,0.16,2000.0,,,0.00,0.00,0.00
83,116.25,1.400,-128.230,5.297,-201.923,5.297,0.00,2000.0,,,0.00,0.00,0.00
84,117.65,1.401,-128.958,5.295,-203.120,5.295,-0.12,2000.0,,,0.00,0.00,0.00
85,119.05,1.401,-129.685,5.293,-204.317,5.293,-0.19,2000.0,,,0.00,0.00,0.00
86,120.45,1.401,-130.411,5.289,-205.514,5.289,-0.25,2000.0,,,0.00,0.00,0.00
87,121.85,1.401,-131.138,5.285,-206.711,5.285,-0.30,2000.0,,,0.00,0.00,0.00
88,123.25,1.401,-131.864,5.281,-207.909,5.281,-0.30,2000.0,,,0.00,0.00,0.00
89,124.65,1.401,-132.590,5.278,-209.107,5.278,-0.22,2000.0,,,0.00,0.00,0.00
90,126.05,1.401,-133.315,5.278,-210.305,5.278,-0.01,2000.0,,,0.00,0.00,0.00
91,127.45,1.401,-134.040,5.280,-211.503,5.280,0.15,2000.0,,,0.00,0.00,0.00
92,128.85,1.400,-134.764,5.283,-212.702,5.283,0.26,2000.0,,,0.00,0.00,0.00
93,130.25,1.401,-135.489,5.286,-213.900,5.286,0.21,2000.0,,,0.00,0.00,0.00
94,131.65,1.401,-136.213,5.289,-215.099,5.289,0.18,2000.0,,,0.00,0.00,0.00
95,133.05,1.401,-136.937,5.291,-216.298,5.291,0.16,2000.0,,,0.00,0.00,0.00
96,134.45,1.401,-137.661,5.292,-217.497,5.292,0.07,2000.0,,,0.00,0.00,0.00
97,135.85,1.401,-138.385,5.292,-218.696,5.292,-0.02,2000.0,,,0.00,0.00,0.00
98,137.26,1.401,-139.109,5.291,-219.895,5.291,-0.07,2000.0,,,0.00,0.00,0.00
99,138.66,1.401,-139.832,5.289,-221.094,5.289,-0.08,2000.0,,,0.00,0.00,0.00
100,140.06,1.401,-140.556,5.288,-222.293,5.288,-0.08,2000.0,,,0.00,0.00,0.00
101,141.46,1.399,-141.280,5.287,-223.492,5.287,-0.08,2000.0,,,0.00,0.00,0.00
102,142.86,1.401,-142.003,5.286,-224.690,5.286,-0.09,2000.0,,,0.00,0.00,0.00
103,144.26,1.401,-142.727,5.285,-225.890,5.285,-0.09,2000.0,,,0.00,0.00,0.00
104,145.66,1.400,-143.451,5.284,-227.089,5.284,-0.04,2000.0,,,0.00,0.00,0.00
105,147.06,1.401,-144.175,5.285,-228.288,5.285,0.07,2000.0,,,0.00,0.00,0.00
106,148.46,1.401,-144.899,5.287,-229.487,5.287,0.16,2000.0,,,0.00,0.00,0.00
107,149.86,1.401,-145.622,5.290,-230.686,5.290,0.17,2000.0,,,0.00,0.00,0.00
108,151.26,1.401,-146.346,5.291,-231.885,5.291,0.13,1946.9,,,0.00,0.00,0.00
109,152.66,1.399,-147.070,5.292,-233.084,5.292,0.03,1832.0,,,0.00,0.00,0.00
110,154.06,1.402,-147.793,5.292,-234.283,5.292,0.01,1665.9,,,0.00,0.00,0.00
111,155.46,1.401,-148.515,5.292,-235.483,5.292,0.03,1464.8,,,0.00,0.00,0.00
112,156.86,1.400,-149.237,5.293,-236.684,5.293,0.01,1238.9,,,0.00,0.00,0.00
113,158.26,1.401,-149.957,5.293,-237.885,5.293,0.01,1001.3,,,0.00,0.00,0.00
114,159.66,1.401,-150.674,5.293,-239.088,5.293,0.02,761.6,,,0.00,0.00,0.00
115,161.06,1.401,-151.390,5.294,-240.292,5.294,0.07,583.1,,,0.00,0.00,0.00
116,162.47,1.400,-152.101,5.297,-241.499,5.297,0.22,467.1,,,0.00,0.00,0.00
117,163.87,1.401,-152.806,5.303,-242.708,5.303,0.42,385.9,,,0.00,0.00,0.00
118,165.27,1.400,-153.507,5.311,-243.921,5.311,0.54,328.8,,,0.00,0.00,0.00
119,166.67,1.401,-154.204,5.314,-245.136,5.314,0.27,290.9,,,0.00,0.00,0.00
120,168.07,1.401,-154.895,5.310,-246.354,5.310,-0.32,261.0,,,0.00,0.00,0.00
121,169.47,1.401,-155.581,5.301,-247.575,5.301,-0.63,232.9,,,0.00,0.00,0.00
122,170.87,1.400,-156.257,5.292,-248.802,5.292,-0.67,197.3,,,0.00,0.00,0.00
123,172.27,1.401,-156.922,5.284,-250.033,5.284,-0.53,160.4,,,0.00,0.00,0.00
124,173.67,1.401,-157.574,5.281,-251.273,5.281,-0.24,138.6,,,0.00,0.00,0.00
125,175.07,1.400,-158.212,5.281,-252.520,5.281,-0.00,126.8,,,0.00,0.00,0.00
126,176.47,1.400,-158.837,5.282,-253.774,5.282,0.05,120.6,,,0.00,0.00,0.00
127,177.87,1.401,-159.447,5.282,-255.034,5.282,0.04,117.6,,,0.00,0.00,0.00
128,179.27,1.401,-160.042,5.283,-256.302,5.283,0.08,114.2,,,0.00,0.00,0.00
129,180.67,1.400,-160.621,5.285,-257.578,5.285,0.13,109.9,,,0.00,0.00,0.00
130,182.07,1.400,-161.184,5.287,-258.860,5.287,0.15,105.1,,,0.00,0.00,0.00
131,183.47,1.401,-161.729,5.289,-260.149,5.289,0.14,100.9,,,0.00,0.00,0.00
132,184.87,1.401,-162.257,5.291,-261.447,5.291,0.11,96.8,,,0.00,0.00,0.00
133,186.28,1.400,-162.767,5.292,-262.752,5.292,0.09,92.1,,,0.00,0.00,0.00
134,187.68,1.401,-163.256,5.292,-264.064,5.292,0.04,87.2,,,0.00,0.00,0.00
135,189.08,1.401,-163.724,5.293,-265.384,5.293,0.02,82.4,,,0.00,0.00,0.00
136,190.48,1.401,-164.170,5.293,-266.711,5.293,0.02,77.0,,,0.00,0.00,0.00
137,191.88,1.400,-164.592,5.293,-268.047,5.293,-0.01,72.4,,,0.00,0.00,0.00
138,193.28,1.402,-164.987,5.292,-269.390,5.292,-0.05,68.8,,,0.00,0.00,0.00
139,194.68,1.401,-165.355,5.292,-270.742,5.292,-0.05,65.8,,,0.00,0.00,0.00
140,196.08,1.400,-165.691,5.292,-272.101,5.292,0.04,62.8,,,0.00,0.00,0.00
141,197.48,1.401,-165.996,5.293,-273.468,5.293,0.09,60.1,,,0.00,0.00,0.00
142,198.88,1.400,-166.270,5.293,-274.842,5.293,-0.02,57.4,,,0.00,0.00,0.00
143,200.28,1.401,-166.511,5.290,-276.221,5.290,-0.24,55.2,,,0.00,0.00,0.00
144,201.68,1.401,-166.719,5.284,-277.606,5.284,-0.43,53.1,,,0.00,0.00,0.00
145,203.08,1.400,-166.890,5.276,-278.996,5.276,-0.54,50.4,,,0.00,0.00,0.00
146,204.48,1.401,-167.021,5.268,-280.390,5.268,-0.59,47.5,,,0.00,0.00,0.00
147,205.88,1.401,-167.110,5.260,-281.788,5.260,-0.61,45.4,,,0.00,0.00,0.00
148,207.28,1.401,-167.155,5.251,-283.187,5.251,-0.61,43.5,,,0.00,0.00,0.00
149,208.68,1.401,-167.153,5.243,-284.588,5.243,-0.57,41.9,,,0.00,0.00,0.00
150,210.08,1.401,-167.104,5.236,-285.988,5.236,-0.51,40.3,,,0.00,0.00,0.00
151,211.49,1.400,-167.008,5.227,-287.385,5.227,-0.63,39.3,,,0.00,0.00,0.00
152,212.89,1.401,-166.862,5.218,-288.777,5.218,-0.64,38.5,,,0.00,0.00,0.00
153,214.29,1.401,-166.664,5.210,-290.164,5.210,-0.57,38.0,,,0.00,0.00,0.00
154,215.69,1.400,-166.413,5.205,-291.542,5.205,-0.38,37.5,,,0.00,0.00,0.00
155,217.09,1.401,-166.110,5.200,-292.908,5.200,-0.32,37.2,,,0.00,0.00,0.00
156,218.49,1.401,-165.755,5.196,-294.263,5.196,-0.29,37.2,,,0.00,0.00,0.00
157,219.89,1.400,-165.349,5.193,-295.604,5.193,-0.27,37.4,,,0.00,0.00,0.00
158,221.29,1.400,-164.895,5.188,-296.928,5.188,-0.34,37.5,,,0.00,0.00,0.00
159,222.69,1.401,-164.392,5.183,-298.235,5.183,-0.37,38.0,,,0.00,0.00,0.00
160,224.09,1.401,-163.840,5.178,-299.522,5.178,-0.30,38.6,,,0.00,0.00,0.00
161,225.49,1.400,-163.240,5.175,-300.788,5.175,-0.24,38.9,,,0.00,0.00,0.00
162,226.89,1.401,-162.594,5.172,-302.030,5.172,-0.21,39.6,,,0.00,0.00,0.00
163,228.29,1.401,-161.905,5.168,-303.249,5.168,-0.31,40.5,,,0.00,0.00,0.00
164,229.69,1.401,-161.175,5.163,-304.444,5.163,-0.36,40.9,,,0.00,0.00,0.00
165,231.09,1.401,-160.405,5.159,-305.613,5.159,-0.24,40.9,,,0.00,0.00,0.00
166,232.49,1.401,-159.596,5.157,-306.757,5.157,-0.19,40.2,,,0.00,0.00,0.00
167,233.89,1.401,-158.751,5.154,-307.873,5.154,-0.21,39.4,,,0.00,0.00,0.00
168,235.29,1.401,-157.868,5.151,-308.960,5.151,-0.22,38.7,,,0.00,0.00,0.00
169,236.70,1.401,-156.944,5.148,-310.013,5.148,-0.18,37.7,,,0.00,0.00,0.00
170,238.10,1.401,-155.981,5.147,-311.029,5.147,-0.05,36.4,,,0.00,0.00,0.00
171,239.50,1.401,-154.978,5.148,-312.006,5.148,0.02,35.1,,,0.00,0.00,0.00
172,240.90,1.401,-153.938,5.148,-312.944,5.148,-0.00,33.8,,,0.00,0.00,0.00
173,242.30,1.401,-152.861,5.147,-313.839,5.147,-0.09,32.7,,,0.00,0.00,0.00
174,243.70,1.401,-151.749,5.144,-314.690,5.144,-0.19,31.8,,,0.00,0.00,0.00
175,245.10,1.401,-150.600,5.141,-315.489,5.141,-0.22,31.0,,,0.00,0.00,0.00
176,246.50,1.401,-149.412,5.138,-316.231,5.138,-0.18,30.3,,,0.00,0.00,0.00
177,247.90,1.401,-148.190,5.136,-316.915,5.136,-0.16,30.2,,,0.00,0.00,0.00
178,249.30,1.401,-146.937,5.135,-317.539,5.135,-0.10,30.0,,,0.00,0.00,0.00
179,250.70,1.401,-145.655,5.133,-318.103,5.133,-0.09,30.1,,,0.00,0.00,0.00
180,252.10,1.401,-144.349,5.132,-318.608,5.132,-0.09,30.3,,,0.00,0.00,0.00
181,253.50,1.401,-143.023,5.132,-319.059,5.132,-0.04,30.8,,,0.00,0.00,0.00
182,254.90,1.401,-141.678,5.130,-319.446,5.130,-0.10,31.7,,,0.00,0.00,0.00
183,256.30,1.401,-140.316,5.129,-319.769,5.129,-0.08,33.2,,,0.00,0.00,0.00
184,257.70,1.401,-138.940,5.130,-320.028,5.130,0.03,34.3,,,0.00,0.00,0.00
185,259.11,1.401,-137.554,5.131,-320.227,5.131,0.09,35.8,,,0.00,0.00,0.00
186,260.51,1.401,-136.161,5.134,-320.373,5.134,0.18,37.7,,,0.00,0.00,0.00
187,261.91,1.401,-134.764,5.135,-320.471,5.135,0.14,39.4,,,0.00,0.00,0.00
188,263.31,1.401,-133.365,5.136,-320.521,5.136,0.05,39.7,,,0.00,0.00,0.00
189,264.71,1.401,-131.965,5.140,-320.523,5.140,0.25,39.1,,,0.00,0.00,0.00
190,266.11,1.401,-130.565,5.146,-320.479,5.146,0.45,37.9,,,0.00,0.00,0.00
191,267.51,1.401,-129.168,5.151,-320.388,5.151,0.38,36.8,,,0.00,0.00,0.00
192,268.91,1.401,-127.775,5.158,-320.240,5.158,0.49,35.7,,,0.00,0.00,0.00
193,270.31,1.401,-126.391,5.168,-320.032,5.168,0.68,34.0,,,0.00,0.00,0.00
194,271.71,1.401,-125.016,5.179,-319.765,5.179,0.79,32.6,,,0.00,0.00,0.00
195,273.11,1.401,-123.654,5.188,-319.440,5.188,0.68,32.4,,,0.00,0.00,0.00
196,274.51,1.401,-122.307,5.197,-319.058,5.197,0.63,32.4,,,0.00,0.00,0.00
197,275.91,1.400,-120.979,5.207,-318.615,5.207,0.72,32.4,,,0.00,0.00,0.00
198,277.31,1.401,-119.672,5.217,-318.113,5.217,0.70,32.5,,,0.00,0.00,0.00
199,278.71,1.401,-118.386,5.225,-317.556,5.225,0.53,33.5,,,0.00,0.00,0.00
200,280.11,1.400,-117.126,5.231,-316.946,5.231,0.44,35.2,,,0.00,0.00,0.00
201,281.51,1.401,-115.894,5.238,-316.281,5.238,0.51,37.4,,,0.00,0.00,0.00
202,282.91,1.401,-114.690,5.246,-315.567,5.246,0.61,39.8,,,0.00,0.00,0.00
203,284.32,1.401,-113.512,5.254,-314.810,5.254,0.57,42.5,,,0.00,0.00,0.00
204,285.72,1.401,-112.359,5.260,-314.014,5.260,0.42,46.2,,,0.00,0.00,0.00
205,287.12,1.400,-111.230,5.265,-313.185,5.265,0.31,49.8,,,0.00,0.00,0.00
206,288.52,1.400,-110.125,5.269,-312.325,5.269,0.33,53.4,,,0.00,0.00,0.00
207,289.92,1.401,-109.045,5.275,-311.435,5.275,0.39,56.0,,,0.00,0.00,0.00
208,291.32,1.401,-107.985,5.280,-310.519,5.280,0.39,57.4,,,0.00,0.00,0.00
209,292.72,1.401,-106.947,5.285,-309.579,5.285,0.34,58.6,,,0.00,0.00,0.00
210,294.12,1.400,-105.930,5.287,-308.616,5.287,0.19,59.8,,,0.00,0.00,0.00
211,295.52,1.401,-104.936,5.287,-307.630,5.287,-0.01,60.1,,,0.00,0.00,0.00
212,296.92,1.401,-103.965,5.289,-306.620,5.289,0.09,60.1,,,0.00,0.00,0.00
213,298.32,1.401,-103.020,5.291,-305.587,5.291,0.16,59.6,,,0.00,0.00,0.00
214,299.72,1.400,-102.099,5.293,-304.532,5.293,0.15,59.4,,,0.00,0.00,0.00
215,301.12,1.401,-101.202,5.295,-303.457,5.295,0.12,59.5,,,0.00,0.00,0.00
216,302.52,1.400,-100.331,5.296,-302.359,5.296,0.11,59.3,,,0.00,0.00,0.00
217,303.92,1.400,-99.486,5.297,-301.243,5.297,0.04,58.7,,,0.00,0.00,0.00
218,305.32,1.401,-98.667,5.296,-300.108,5.296,-0.07,58.5,,,0.00,0.00,0.00
219,306.72,1.401,-97.875,5.294,-298.952,5.294,-0.11,58.4,,,0.00,0.00,0.00
220,308.13,1.401,-97.113,5.293,-297.777,5.293,-0.08,58.4,,,0.00,0.00,0.00
221,309.53,1.401,-96.379,5.293,-296.584,5.293,-0.04,59.3,,,0.00,0.00,0.00
222,310.93,1.400,-95.675,5.292,-295.373,5.292,-0.04,61.8,,,0.00,0.00,0.00
223,312.33,1.401,-95.000,5.292,-294.147,5.292,-0.01,65.3,,,0.00,0.00,0.00
224,313.73,1.400,-94.353,5.293,-292.904,5.293,0.09,69.4,,,0.00,0.00,0.00
225,315.13,1.401,-93.732,5.295,-291.649,5.295,0.12,74.5,,,0.00,0.00,0.00
226,316.53,1.401,-93.135,5.295,-290.382,5.295,0.04,80.4,,,0.00,0.00,0.00
227,317.93,1.401,-92.560,5.295,-289.105,5.295,-0.02,87.3,,,0.00,0.00,0.00
228,319.33,1.401,-92.006,5.294,-287.819,5.294,-0.05,94.5,,,0.00,0.00,0.00
229,320.73,1.400,-91.472,5.293,-286.524,5.293,-0.12,100.1,,,0.00,0.00,0.00
230,322.13,1.402,-90.955,5.291,-285.223,5.291,-0.14,105.8,,,0.00,0.00,0.00
231,323.53,1.401,-90.455,5.289,-283.914,5.289,-0.10,112.3,,,0.00,0.00,0.00
232,324.93,1.400,-89.971,5.289,-282.599,5.289,-0.04,117.5,,,0.00,0.00,0.00
233,326.33,1.401,-89.503,5.289,-281.280,5.289,0.02,122.7,,,0.00,0.00,0.00
234,327.73,1.401,-89.050,5.290,-279.955,5.290,0.05,128.4,,,0.00,0.00,0.00
235,329.13,1.401,-88.612,5.291,-278.624,5.291,0.05,134.1,,,0.00,0.00,0.00
236,330.53,1.401,-88.188,5.291,-277.290,5.291,0.04,140.0,,,0.00,0.00,0.00
237,331.94,1.401,-87.777,5.292,-275.951,5.292,0.04,145.1,,,0.00,0.00,0.00
238,333.34,1.400,-87.379,5.291,-274.608,5.291,-0.03,147.2,,,0.00,0.00,0.00
239,334.74,1.401,-86.994,5.290,-273.262,5.290,-0.11,153.3,,,0.00,0.00,0.00
240,336.14,1.401,-86.620,5.288,-271.912,5.288,-0.12,162.3,,,0.00,0.00,0.00
241,337.54,1.400,-86.258,5.288,-270.558,5.288,-0.03,170.9,,,0.00,0.00,0.00
242,338.94,1.401,-85.910,5.290,-269.202,5.290,0.15,176.2,,,0.00,0.00,0.00
243,340.34,1.401,-85.572,5.292,-267.843,5.292,0.14,181.7,,,0.00,0.00,0.00
244,341.74,1.401,-85.244,5.292,-266.481,5.292,-0.02,191.1,,,0.00,0.00,0.00
245,343.14,1.401,-84.925,5.289,-265.117,5.289,-0.15,209.7,,,0.00,0.00,0.00
246,344.54,1.401,-84.616,5.288,-263.751,5.288,-0.11,230.8,,,0.00,0.00,0.00
247,345.94,1.401,-84.317,5.288,-262.383,5.288,0.02,251.6,,,0.00,0.00,0.00
248,347.34,1.401,-84.026,5.290,-261.013,5.290,0.13,277.1,,,0.00,0.00,0.00
249,348.74,1.400,-83.743,5.291,-259.642,5.291,0.09,309.6,,,0.00,0.00,0.00
250,350.14,1.401,-83.465,5.291,-258.269,5.291,-0.01,350.2,,,0.00,0.00,0.00
251,351.54,1.401,-83.193,5.290,-256.895,5.290,-0.08,401.3,,,0.00,0.00,0.00
252,352.94,1.400,-82.926,5.288,-255.520,5.288,-0.15,459.6,,,0.00,0.00,0.00
253,354.34,1.401,-82.664,5.286,-254.144,5.286,-0.14,552.5,,,0.00,0.00,0.00
254,355.74,1.401,-82.405,5.284,-252.768,5.284,-0.12,727.5,,,0.00,0.00,0.00
255,357.15,1.401,-82.150,5.283,-251.391,5.283,-0.07,957.8,,,0.00,0.00,0.00
256,358.55,1.401,-81.898,5.283,-250.013,5.283,0.02,1183.4,,,0.00,0.00,0.00
257,359.95,1.401,-81.647,5.286,-248.635,5.286,0.16,1400.7,,,0.00,0.00,0.00
258,361.35,1.401,-81.398,5.289,-247.257,5.289,0.25,1603.6,,,0.00,0.00,0.00
259,362.75,1.400,-81.150,5.293,-245.878,5.293,0.26,1722.2,,,0.00,0.00,0.00
260,364.15,1.402,-80.901,5.295,-244.501,5.295,0.12,1733.0,,,0.00,0.00,0.00
261,365.55,1.401,-80.652,5.294,-243.121,5.294,-0.03,1627.0,,,0.00,0.00,0.00
262,366.95,1.400,-80.403,5.292,-241.743,5.292,-0.14,1442.7,,,0.00,0.00,0.00
263,368.35,1.400,-80.152,5.290,-240.366,5.290,-0.16,1250.0,,,0.00,0.00,0.00
264,369.75,1.401,-79.900,5.289,-238.988,5.289,-0.10,1055.3,,,0.00,0.00,0.00
265,371.15,1.401,-79.645,5.289,-237.611,5.289,0.02,857.1,,,0.00,0.00,0.00
266,372.55,1.401,-79.387,5.291,-236.234,5.291,0.17,726.8,,,0.00,0.00,0.00
267,373.95,1.401,-79.127,5.295,-234.858,5.295,0.26,662.0,,,0.00,0.00,0.00
268,375.35,1.401,-78.863,5.299,-233.483,5.299,0.27,615.7,,,0.00,0.00,0.00
269,376.75,1.401,-78.596,5.302,-232.108,5.302,0.24,573.9,,,0.00,0.00,0.00
270,378.15,1.401,-78.327,5.303,-230.733,5.303,0.11,533.4,,,0.00,0.00,0.00
271,379.55,1.401,-78.053,5.302,-229.360,5.302,-0.12,489.1,,,0.00,0.00,0.00
